"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Aegiphila integrifolia",1290985114,-14.986667,-39.25,"gass84,iddatunl",21767539,238,67,62,1028,289,181,108,246,236,250,222,1400,146,89,15,396,289,393,326
"2",2,"Aegiphila integrifolia",1213673497,-24.746944,-52.461389,"gass84,iddatunl",23788981,198,119,60,2794,291,93,198,231,171,231,160,1615,238,78,35,596,291,596,314
"3",3,"Aegiphila integrifolia",1089114261,-24.02021,-47.31605,"gass84",23642225,186,95,56,2460,265,96,169,215,154,217,154,1822,277,66,47,746,205,728,205
"4",4,"Aegiphila integrifolia",1095633712,-26.1635,-51.224667,"gass84",24082771,170,120,57,3099,271,64,207,207,129,207,129,1684,171,106,16,478,353,478,353
"5",5,"Aegiphila integrifolia",1089108588,-22.576589,-47.519109,"gass84",23339820,203,117,62,2384,284,98,186,229,170,229,170,1292,242,22,70,649,84,595,84
"6",6,"Aegiphila integrifolia",1089105594,-22.5,-46.55,"gass84",23331203,190,119,65,2163,265,83,182,213,159,213,159,1483,270,26,68,737,104,668,104
"7",7,"Aegiphila integrifolia",1089075392,-15.4113,-39.262,"gass84,iddatunl",21853938,239,73,65,1162,292,180,112,248,228,252,222,1263,151,68,22,390,236,356,264
"8",8,"Aegiphila integrifolia",1089113081,-22.49,-46.55,"gass84",23322563,186,119,65,2126,260,79,181,208,156,208,156,1516,276,25,69,755,102,683,102
"9",9,"Aegiphila integrifolia",1089113090,-22.54,-46.54,"gass84",23331204,192,119,65,2161,267,85,182,215,162,215,162,1468,267,27,68,725,105,657,105
"10",10,"Aegiphila integrifolia",575127309,-14.761667,-61.041389,"gass84",21723816,243,135,69,1345,330,136,194,252,224,255,222,1377,243,15,68,654,65,311,99
"11",11,"Aegiphila integrifolia",1089060819,-2.53,-59.58,"gass84,iddatunl",19183691,271,85,81,453,327,223,104,267,275,277,266,2360,302,100,37,876,326,361,798
"12",12,"Aegiphila integrifolia",47717979,-2.083,-76.966,"gass84",19088233,250,99,87,518,308,195,113,246,254,255,242,3146,325,210,15,910,639,782,834
"13",13,"Aegiphila integrifolia",1837380597,-27.27,-49.770278,"cdround,gass84",24316086,188,105,53,3097,288,92,196,226,150,226,149,1512,173,86,20,470,288,468,314
"14",14,"Aegiphila integrifolia",1563171288,-26.794722,-48.591944,"cdround,gass84",24221074,202,90,50,2880,287,110,177,239,165,239,165,1644,225,80,31,606,265,606,265
"15",15,"Aegiphila integrifolia",1563171625,-26.7275,-49.4075,"gass84",24203775,182,101,53,2948,278,90,188,217,145,218,144,1548,179,87,22,503,291,501,310
"16",16,"Aegiphila integrifolia",1671186430,-22.304167,-41.74,"cdround,gass84,rdatm",23288119,229,86,58,1915,299,151,148,244,204,254,204,1127,173,42,43,449,129,341,129
"17",17,"Aegiphila integrifolia",1587298398,-26.957222,-49.087222,"cdround,gass84",24246982,197,93,51,2927,290,109,181,233,161,233,160,1604,194,86,24,532,291,532,304
"18",18,"Aegiphila integrifolia",1585202477,-25.567,-48.3152,"gass84",23961881,211,73,48,2659,291,140,151,246,178,246,178,2188,310,86,42,912,295,912,295
"19",19,"Aegiphila integrifolia",1423924127,-22.398889,-42.413889,"cdround,gass84",23305383,181,98,58,2060,263,96,167,199,156,207,153,1418,245,29,62,648,104,573,130
"20",20,"Aegiphila integrifolia",1503029696,-23.186111,-47.307222,"gass84",23469425,199,111,62,2321,278,100,178,225,167,225,167,1251,223,31,60,585,125,545,125
"21",21,"Aegiphila integrifolia",1094712737,-28.191667,-49.392778,"cdround,gass84",24506175,178,101,53,2942,274,84,190,215,143,215,141,1528,190,88,24,515,278,515,304
"22",22,"Aegiphila integrifolia",1585202431,-25.4425,-49.0516,"gass84",23935943,170,97,55,2725,256,80,176,202,136,202,133,1574,210,80,31,563,258,563,276
"23",23,"Aegiphila integrifolia",1094717619,-28.156389,-49.392222,"cdround,gass84",24497535,172,98,52,2869,266,80,186,208,137,208,135,1556,191,92,23,516,288,516,318
"24",24,"Aegiphila integrifolia",1455752802,-15.433333,-39.1,"gass84,iddatunl",21862582,239,72,64,1149,292,181,111,245,229,252,223,1525,158,91,13,426,320,400,365
"25",25,"Aegiphila integrifolia",1077405531,-28.8,-49.86,"gass84",24635764,187,99,52,2935,280,92,188,224,151,224,149,1425,158,90,17,432,289,432,314
