"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Dalbergia frutescens",1837380327,-27.450556,-49.861667,"cdround,gass84",24350644,183,105,53,3136,283,86,197,222,145,222,143,1502,172,86,20,461,289,461,317
"2",2,"Dalbergia frutescens",1499617609,-25.364014,-53.043755,"gass84,iddatunl",23918567,189,133,59,3224,297,73,224,228,147,228,147,1778,215,98,25,565,350,565,350
"3",3,"Dalbergia frutescens",1702875322,7.279567,-74.03255,"cdround,gass84",17152944,282,98,87,371,341,229,112,277,282,286,276,2949,432,44,53,1172,189,456,1106
"4",4,"Dalbergia frutescens",1563894539,-20.564722,-40.705,"cdround,gass84",22925264,216,95,62,1728,293,140,153,231,195,238,194,1216,191,42,48,526,143,360,162
"5",5,"Dalbergia frutescens",1702659740,-24.368056,-51.957944,"gass84",23711234,197,120,60,2813,289,92,197,229,170,229,158,1476,195,75,28,491,295,491,325
"6",6,"Dalbergia frutescens",1837380338,-27.63,-48.87,"gass84",24393868,181,78,46,2987,264,98,166,218,145,218,142,1636,232,83,31,601,274,601,293
"7",7,"Dalbergia frutescens",1837380336,-28.169444,-49.049722,"cdround,gass84",24506183,185,88,49,2978,273,96,177,223,151,223,147,1526,194,83,26,531,270,531,291
"8",8,"Dalbergia frutescens",1265917723,-26.282222,-49.359167,"cdround,gass84",24108736,165,105,54,2950,259,67,192,201,128,201,127,1484,180,83,24,493,284,491,294
"9",9,"Dalbergia frutescens",1801353357,-26.325278,-49.366389,"cdround,gass84",24117376,171,104,54,2974,265,74,191,207,134,207,133,1482,178,82,24,494,280,494,291
"10",10,"Dalbergia frutescens",1455706720,-22.946111,-43.099167,"cdround,gass84,rdatm",23417686,232,78,56,1991,302,163,139,256,208,259,208,1261,151,54,35,443,167,441,167
"11",11,"Dalbergia frutescens",1423936022,-21.94,-43.763056,"cdround,gass84",23210310,186,104,61,1968,264,95,169,208,159,210,159,1523,274,18,74,768,63,687,63
"12",12,"Dalbergia frutescens",1699975660,-22.939444,-47.245555,"cdround,gass84,rdatm",23417587,199,115,62,2375,279,96,183,224,166,224,166,1273,222,29,63,615,103,615,103
"13",13,"Dalbergia frutescens",1226937208,-29.3332,-51.753806,"gass84",24739398,180,97,51,3135,281,93,188,217,140,217,140,1535,158,99,15,457,318,448,318
"14",14,"Dalbergia frutescens",1585200560,-26.0932,-53.0746,"gass84",24074087,180,139,59,3367,294,61,233,221,153,221,137,1945,211,121,18,576,417,576,419
"15",15,"Dalbergia frutescens",1423903924,-22.296944,-44.443889,"cdround,gass84,rdatm",23288054,176,121,63,2181,258,66,192,201,146,201,146,1606,285,20,74,817,76,739,76
"16",16,"Dalbergia frutescens",1077403809,-27.175833,-52.562222,"cdround,gass84",24298739,190,109,56,2929,290,97,193,205,157,221,152,1970,197,129,10,547,457,498,480
"17",17,"Dalbergia frutescens",1208835691,-22.510556,-43.483889,"gass84",23331277,197,102,60,2057,279,110,169,222,171,224,171,1679,273,40,59,757,135,693,135
"18",18,"Dalbergia frutescens",1264700635,-29.169483,-51.625875,"gass84,iddatunl",24713481,178,97,51,3089,279,92,187,214,139,216,139,1629,157,114,11,450,364,441,364
"19",19,"Dalbergia frutescens",1077403807,-27.116944,-49.206111,"cdround,gass84",24281540,166,95,52,2863,259,78,181,202,131,202,130,1653,200,94,23,547,305,547,327
