"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Erythroxylum deciduum",1835181555,-15.72,-48.939444,"gass84,iddatunl",21922826,222,96,69,806,288,150,138,224,217,229,209,1568,271,7,76,744,27,227,47
"2",2,"Erythroxylum deciduum",1837392383,-25.442778,-49.239444,"gass84,iddatunl",23935939,171,102,57,2581,258,80,178,200,142,200,136,1370,183,75,28,480,245,480,259
"3",3,"Erythroxylum deciduum",1801099137,-28.89,-49.32,"gass84",24653057,193,97,51,2988,284,96,188,232,160,232,155,1327,148,82,20,420,258,420,278
"4",4,"Erythroxylum deciduum",1806847082,-17.984806,-53.212972,"gass84",22389283,224,125,70,1439,304,126,178,233,206,237,201,1647,267,17,66,750,64,450,102
"5",5,"Erythroxylum deciduum",1837392417,-24.569167,-50.266111,"gass84,iddatunl",23754474,172,122,61,2648,266,66,200,203,139,204,136,1456,173,70,25,475,254,457,283
"6",6,"Erythroxylum deciduum",1801347864,-24.5366,-50.259,"gass84",23745834,173,123,61,2685,268,67,201,205,140,205,136,1438,171,67,26,470,248,453,276
"7",7,"Erythroxylum deciduum",1316173561,-3.371083,-41.708861,"gass84,preneglat,preneglon",19356919,269,99,83,618,330,211,119,262,274,276,262,1212,275,3,97,733,20,22,733
"8",8,"Erythroxylum deciduum",1571707160,-22.280833,-43.281389,"cdround,gass84,rdatm",23279442,195,102,59,2131,277,106,171,220,167,222,167,1623,280,34,64,759,113,679,113
"9",9,"Erythroxylum deciduum",1455398531,-29.349508,-51.026233,"gass84",24748056,171,94,51,2924,268,87,181,160,143,205,134,1843,185,124,11,508,419,483,430
"10",10,"Erythroxylum deciduum",1499617328,-15.737361,-47.938556,"gass84",21922850,214,109,71,1014,282,130,152,218,204,222,197,1522,267,6,76,733,26,422,45
"11",13,"Erythroxylum deciduum",1563171161,-26.46,-50.4,"gass84",24151911,168,122,56,3245,272,55,217,207,127,207,125,1498,164,86,17,447,317,447,320
"12",14,"Erythroxylum deciduum",1837382903,-20.371889,-54.677722,"gass84",22881728,237,113,69,1585,310,148,162,250,217,251,213,1448,235,33,52,618,116,491,185
"13",15,"Erythroxylum deciduum",1570749762,-23.099167,-48.912222,"gass84",23452107,201,128,66,2231,290,97,193,227,172,228,172,1293,205,36,53,574,138,531,138
"14",16,"Erythroxylum deciduum",1563171565,-27.715556,-51.298889,"cdround,gass84",24411089,174,110,54,3119,275,74,201,159,171,212,134,1693,181,114,13,484,377,439,397
"15",17,"Erythroxylum deciduum",1426655355,-25.690556,-54.429722,"gass84",23987654,211,134,55,3547,325,84,241,230,178,256,165,1716,210,91,20,506,329,468,385
"16",18,"Erythroxylum deciduum",1135818930,-4.133333,-38.339156,"gass84",19521160,261,80,80,540,309,210,99,259,259,267,253,1090,271,8,99,671,27,129,121
"17",19,"Erythroxylum deciduum",1077402882,-26.818611,-50.0375,"cdround,gass84",24221040,179,113,54,3162,282,76,206,218,140,218,139,1479,165,84,18,451,297,444,315
"18",20,"Erythroxylum deciduum",1213528166,-29.905908,-50.215789,"gass84",24860395,189,76,45,3161,272,105,167,166,199,230,149,1501,146,109,9,404,350,379,390
"19",21,"Erythroxylum deciduum",1563168983,-15.484167,-48.348889,"gass84",21871000,235,103,70,858,303,156,147,237,227,242,221,1395,277,6,80,698,23,189,38
"20",22,"Erythroxylum deciduum",1423915999,-22.959444,-46.956944,"cdround,gass84",23426234,179,113,63,2316,257,78,179,204,147,204,147,1343,231,28,66,654,102,598,102
"21",24,"Erythroxylum deciduum",1570759002,-20.558889,-54.343889,"gass84",22924936,234,113,70,1584,307,146,161,248,214,248,210,1448,230,36,51,609,118,495,181
"22",26,"Erythroxylum deciduum",1208837586,-25.055167,-53.638028,"gass84,iddatunl",23858073,182,132,61,2932,287,71,216,217,154,217,143,1845,213,99,21,548,376,548,412
"23",28,"Erythroxylum deciduum",1265917399,-26.24,-49.356111,"cdround,gass84",24100096,164,105,54,2965,258,66,192,201,127,201,126,1474,179,83,24,491,283,488,293
"24",29,"Erythroxylum deciduum",1265910485,-17.303486,-48.222436,"gass84",22251163,239,141,69,1334,325,122,203,245,227,250,218,1351,263,8,79,695,35,350,51
"25",30,"Erythroxylum deciduum",1658215921,-23.99,-52.226389,"gass84",23633467,208,117,60,2841,299,105,194,241,182,241,170,1467,186,71,30,508,255,508,295
"26",32,"Erythroxylum deciduum",1213525311,-22.813889,-48.742778,"gass84",23391631,199,125,65,2270,285,95,190,225,168,225,168,1305,227,31,61,617,117,617,137
"27",33,"Erythroxylum deciduum",1316167930,-25.431179,-53.055018,"gass84,iddatunl",23935847,185,134,59,3245,294,68,226,224,143,224,143,1803,218,98,25,564,350,564,350
"28",34,"Erythroxylum deciduum",1077402889,-26.763056,-49.863056,"cdround,gass84",24212404,178,111,55,3111,279,78,201,216,140,216,138,1474,167,84,19,459,291,452,310
"29",35,"Erythroxylum deciduum",1089260508,-3.841389,-40.946111,"gass84,iddatunl",19460618,216,114,79,761,292,149,143,210,220,225,207,1360,324,7,101,859,23,69,824
"30",36,"Erythroxylum deciduum",1089260501,-3.833333,-40.946111,"gass84",19451978,215,114,79,740,291,148,143,209,219,224,206,1395,331,7,101,881,24,70,840
"31",38,"Erythroxylum deciduum",1424509969,-19.950833,-43.908611,"cdround,gass84",22795587,196,122,66,1863,276,92,184,212,172,215,168,1476,325,12,86,831,38,634,54
"32",39,"Erythroxylum deciduum",1143428575,-15.640583,-57.203444,"gass84",21905348,244,122,68,1440,319,141,178,254,226,256,220,1397,235,17,65,633,65,608,98
"33",40,"Erythroxylum deciduum",1270103746,-25.356944,-53.996389,"gass84",23918545,197,131,57,3360,308,80,228,238,154,238,153,1828,228,109,23,559,356,559,360
"34",42,"Erythroxylum deciduum",1088034885,-25.450837,-53.030293,"gass84,iddatunl",23935848,185,135,60,3239,293,68,225,224,142,224,142,1791,218,96,25,561,345,561,345
"35",43,"Erythroxylum deciduum",1090760902,-20.439194,-55.625417,"gass84",22898985,234,121,67,2152,314,134,180,255,204,255,203,1450,235,30,52,615,123,615,189
"36",44,"Erythroxylum deciduum",1423902807,-22.625555,-48.188056,"cdround,gass84,rdatm",23357084,208,118,63,2375,291,105,186,234,175,234,175,1257,230,28,66,619,100,573,100
