"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Anadenanthera colubrina",1585202433,-9.6514,-37.7904,"gass84",20661654,257,88,64,1845,325,189,136,262,259,275,229,514,70,9,47,202,48,114,150
"2",2,"Anadenanthera colubrina",1500373985,-13.583333,-41.8,"gass84,iddatunl",21473717,203,118,71,1212,283,117,166,211,192,213,184,857,152,16,67,415,59,366,64
"3",3,"Anadenanthera colubrina",1500373960,-13.983333,-42.35,"gass84,iddatunl",21560104,208,109,72,1219,278,128,150,216,189,218,189,824,181,5,87,467,21,321,21
"4",4,"Anadenanthera colubrina",1587321459,-21.1161,-56.532006,"gass84",23037204,233,118,63,2431,317,130,187,256,198,258,198,1363,190,38,42,520,144,512,210
"5",5,"Anadenanthera colubrina",1657213124,-10.4923,-37.0939,"gass84",20834470,243,80,66,1497,304,183,121,228,254,259,221,1161,199,34,61,542,107,177,455
"6",6,"Anadenanthera colubrina",1638347064,-22.8925,-42.854167,"cdround,gass84",23409052,228,83,56,2082,302,154,148,253,202,256,202,1253,166,49,39,462,152,443,152
"7",7,"Anadenanthera colubrina",1699901533,-9.046944,-40.319722,"gass84",20540633,247,129,75,1493,329,159,170,258,228,261,224,586,133,3,85,315,14,246,22
"8",8,"Anadenanthera colubrina",1699901536,-7.968056,-38.384167,"gass84,iddatunl",20316039,237,101,68,1646,312,164,148,248,229,254,212,730,175,5,87,421,27,176,59
"9",9,"Anadenanthera colubrina",1802516583,-11.366667,-40,"gass84,iddatunl",21015841,233,105,70,1625,311,162,149,250,224,250,209,650,91,16,43,240,69,240,111
"10",10,"Anadenanthera colubrina",1671186085,-22.774722,-53.261389,"cdround,gass84",23382882,227,129,65,2433,318,120,198,244,206,253,192,1280,178,33,40,469,161,445,216
"11",11,"Anadenanthera colubrina",1658342834,-22.793889,-53.308889,"cdround,gass84",23391521,225,129,64,2420,316,117,199,241,204,251,190,1290,180,34,40,473,163,446,220
"12",12,"Anadenanthera colubrina",1585191953,-5.062361,-41.495453,"gass84",19711165,262,116,74,883,343,187,156,255,261,274,253,976,256,2,105,632,12,38,305
"13",13,"Anadenanthera colubrina",1638342312,-9.961111,-39.135,"gass84",20730741,235,114,71,1754,317,157,160,249,226,253,209,500,83,10,55,213,42,208,63
"14",14,"Anadenanthera colubrina",1801100692,-5.036239,-41.402972,"gass84",19702527,262,116,74,878,343,188,155,256,262,274,253,913,243,1,106,596,9,32,88
"15",15,"Anadenanthera colubrina",1717050316,-22.958056,-43.202222,"cdround,gass84,rdatm",23417684,229,76,55,1946,298,162,136,253,205,255,205,1327,158,57,34,462,180,458,180
"16",16,"Anadenanthera colubrina",1835179434,-8.416667,-42.333333,"gass84",20410985,269,142,78,988,357,177,180,273,254,280,254,664,144,0,92,369,4,190,4
"17",17,"Anadenanthera colubrina",1316179346,-21.036111,-56.384167,"gass84",23019927,238,118,62,2438,323,135,188,262,204,263,203,1369,195,36,44,525,140,525,207
"18",18,"Anadenanthera colubrina",1264697522,-11.316667,-41.828333,"gass84",21007157,230,118,75,1118,304,148,156,237,215,240,213,581,108,1,90,318,6,143,10
"19",19,"Anadenanthera colubrina",1264697486,-10.649444,-41.670833,"gass84",20868920,247,124,75,1217,325,160,165,256,228,257,228,531,97,0,88,272,3,210,3
"20",20,"Anadenanthera colubrina",1324589675,-10.3858,-41.4015,"gass84",20817087,211,117,75,1218,286,130,156,220,191,221,191,792,150,2,85,412,8,335,8
"21",21,"Anadenanthera colubrina",1264696080,-10.15224,-36.38181,"gass84",20765367,247,83,68,1393,310,188,122,243,258,261,226,1355,237,30,65,649,107,219,499
"22",22,"Anadenanthera colubrina",1423935945,-19.424722,-41.261667,"cdround,gass84",22691970,240,119,66,1738,325,145,180,255,219,260,216,1175,211,20,72,611,66,432,82
"23",23,"Anadenanthera colubrina",1324953591,-12.463056,-40.978056,"gass84,iddatunl",21249097,216,110,73,1397,289,139,150,227,200,229,194,711,108,17,51,289,69,245,88
"24",25,"Anadenanthera colubrina",1270108954,-8.378889,-36.370278,"gass84",20402488,213,93,68,1592,286,150,136,217,217,229,189,626,106,12,60,282,47,195,180
"25",26,"Anadenanthera colubrina",1801097094,-18.903611,-43.425833,"gass84",22579598,206,125,65,1995,292,100,192,224,180,227,177,1606,380,8,87,900,33,621,58
"26",27,"Anadenanthera colubrina",1717051089,-5.088611,-36.085278,"cdround,gass84",19719934,261,86,76,916,314,202,112,264,262,271,248,637,164,1,94,388,10,238,120
"27",28,"Anadenanthera colubrina",1500100232,-22.920278,-42.905833,"cdround,gass84,rdatm",23417691,231,82,56,2073,305,159,146,256,206,260,206,1220,154,51,37,435,156,423,156
"28",29,"Anadenanthera colubrina",1585197134,-20.5255,-55.529944,"gass84",22916268,238,120,67,2130,317,138,179,258,208,258,207,1441,233,30,51,608,122,608,188
"29",30,"Anadenanthera colubrina",1837389231,-9.6425,-38.6425,"gass84,iddatunl",20661633,226,108,69,1751,306,151,155,240,216,244,200,565,94,13,47,231,56,169,121
"30",31,"Anadenanthera colubrina",1450973430,-15.650361,-57.212139,"gass84",21905347,254,122,68,1502,329,152,177,265,236,267,230,1371,238,17,66,635,63,604,97
"31",32,"Anadenanthera colubrina",1455752918,-9.15,-39.183333,"gass84,iddatunl",20557940,240,113,71,1750,321,162,159,254,230,257,214,466,112,4,88,255,14,193,27
"32",33,"Anadenanthera colubrina",1829085038,-6.042778,-40.673056,"gass84",19918544,239,101,77,884,307,176,131,234,237,251,229,699,195,3,107,462,14,71,70
