"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Anadenanthera colubrina",1699901536,-7.968056,-38.384167,"gass84,iddatunl",20316039,237,101,68,1646,312,164,148,248,229,254,212,730,175,5,87,421,27,176,59
"2",2,"Anadenanthera colubrina",1802516583,-11.366667,-40,"gass84,iddatunl",21015841,233,105,70,1625,311,162,149,250,224,250,209,650,91,16,43,240,69,240,111
"3",3,"Anadenanthera colubrina",1671186085,-22.774722,-53.261389,"cdround,gass84",23382882,227,129,65,2433,318,120,198,244,206,253,192,1280,178,33,40,469,161,445,216
"4",4,"Anadenanthera colubrina",1658342834,-22.793889,-53.308889,"cdround,gass84",23391521,225,129,64,2420,316,117,199,241,204,251,190,1290,180,34,40,473,163,446,220
"5",5,"Anadenanthera colubrina",1835179434,-8.416667,-42.333333,"gass84",20410985,269,142,78,988,357,177,180,273,254,280,254,664,144,0,92,369,4,190,4
"6",6,"Anadenanthera colubrina",1270108954,-8.378889,-36.370278,"gass84",20402488,213,93,68,1592,286,150,136,217,217,229,189,626,106,12,60,282,47,195,180
"7",7,"Anadenanthera colubrina",1829085038,-6.042778,-40.673056,"gass84",19918544,239,101,77,884,307,176,131,234,237,251,229,699,195,3,107,462,14,71,70
"8",8,"Anadenanthera colubrina",1423936189,-11.156111,-60.839444,"cdround,gass84,rdatm",20972140,234,129,69,488,325,139,186,234,230,239,227,1954,325,9,73,937,46,246,87
"9",9,"Anadenanthera colubrina",1585336657,-22.870278,-42.632222,"cdround,gass84",23400417,208,86,57,2008,282,133,149,232,183,235,183,1355,202,45,46,539,146,495,146
"10",10,"Anadenanthera colubrina",1424509059,-6.278056,-37.817778,"cdround,gass84",19961813,245,101,75,921,312,179,133,247,243,256,232,976,252,5,105,640,17,121,92
"11",11,"Anadenanthera colubrina",1143428452,-15.668806,-57.99275,"gass84",21913969,257,128,68,1626,339,151,188,267,239,271,232,1441,272,16,71,700,58,323,93
"12",12,"Anadenanthera colubrina",1423918730,-7.553889,-38.958611,"cdround,gass84,rdatm",20229625,246,105,71,1310,319,172,147,249,233,261,227,829,200,3,95,513,22,217,37
"13",13,"Anadenanthera colubrina",1264693877,-4.499994,-39.780006,"gass84",19590246,245,96,79,628,308,187,121,244,250,253,237,770,194,3,103,493,11,88,177
"14",14,"Anadenanthera colubrina",1264693874,-5.219992,-39.959992,"gass84",19745761,253,92,78,733,314,197,117,252,259,262,243,642,165,2,103,410,10,75,144
"15",15,"Anadenanthera colubrina",1089260912,-5.404389,-40.063058,"gass84",19780319,233,92,77,798,295,176,119,230,239,242,222,724,179,4,97,450,17,95,158
"16",16,"Anadenanthera colubrina",1095635243,-21.913517,-42.395475,"gass84",23201703,209,116,62,2141,299,114,185,228,182,235,181,1381,267,20,70,672,74,563,94
"17",17,"Anadenanthera colubrina",1094928093,-5.126667,-40.883056,"gass84",19728459,236,108,76,865,310,169,141,230,242,247,226,926,247,5,104,609,17,63,343
"18",18,"Anadenanthera colubrina",1094928375,-10.632778,-39.8075,"gass84",20868965,234,112,71,1655,315,159,156,247,226,251,209,650,95,14,42,251,68,230,135
"19",19,"Anadenanthera colubrina",1090886511,-20.747518,-41.490876,"gass84",22959805,225,117,64,1928,313,132,181,242,201,248,199,1154,204,24,63,560,80,405,100
"20",20,"Anadenanthera colubrina",1135818155,-6.682778,-40.983056,"gass84",20048137,237,106,74,959,312,170,142,232,236,250,225,747,184,3,97,463,14,111,60
"21",21,"Anadenanthera colubrina",1094911005,-12.15,-41.183333,"gass84,iddatunl",21179972,222,113,72,1417,297,142,155,232,205,234,199,722,114,16,54,308,65,260,84
"22",22,"Anadenanthera colubrina",1094912179,-9.525278,-40.886389,"gass84,iddatunl",20635659,247,134,77,1296,330,157,173,257,231,258,227,433,105,0,94,242,2,127,5
"23",23,"Anadenanthera colubrina",1143428441,-15.651111,-57.213417,"gass84",21905347,254,122,68,1502,329,152,177,265,236,267,230,1371,238,17,66,635,63,604,97
"24",26,"Anadenanthera colubrina",1264694309,-6.674167,-40.187778,"gass84",20048156,246,102,75,981,317,182,135,242,242,259,234,468,125,2,107,324,9,47,38
"25",27,"Anadenanthera colubrina",1264693843,-5.219981,-38.339986,"gass84",19745800,275,107,79,665,345,211,134,273,281,283,266,769,195,2,105,496,7,90,175
"26",28,"Anadenanthera colubrina",1213636208,-17.769167,-50.105278,"gass84,iddatunl",22346158,247,121,69,1318,323,150,173,254,238,258,227,1426,259,8,78,711,29,378,142
"27",29,"Anadenanthera colubrina",1094907386,-16.85,-41.933333,"gass84,iddatunl",22156274,232,134,69,1715,320,128,192,244,208,250,206,850,175,6,87,491,22,324,30
"28",30,"Anadenanthera colubrina",1090910602,-7.365503,-38.432061,"cdround,gass84",20186438,232,101,70,1259,303,160,143,235,230,245,213,876,217,7,97,560,27,172,62
"29",31,"Anadenanthera colubrina",1095632898,-13.7725,-40.533333,"gass84",21516948,225,89,69,1389,287,159,128,236,207,240,204,588,119,10,68,288,40,215,42
"30",32,"Anadenanthera colubrina",1424458422,-13.7725,-39.154444,"cdround,gass84",21516981,245,64,64,1131,296,196,100,256,237,258,229,2123,212,117,17,606,404,545,551
"31",33,"Anadenanthera colubrina",1090910613,-8.180431,-39.733208,"cdround,gass84",20359207,250,112,72,1345,327,172,155,256,235,264,230,571,134,2,91,328,15,176,21
"32",34,"Anadenanthera colubrina",1090910563,-8.0805,-39.4665,"gass84",20333293,244,106,69,1438,320,168,152,250,228,259,222,610,146,3,91,350,19,184,26
"33",35,"Anadenanthera colubrina",1455392912,-23.729444,-64.616389,"gass84",23581330,215,126,51,4005,325,79,246,252,159,259,159,791,154,4,88,438,18,417,18
"34",36,"Anadenanthera colubrina",1090707098,-16.625,-52.2,"gass84",22112828,237,125,69,1231,317,138,179,244,221,249,218,1665,327,9,81,851,38,410,56
"35",37,"Anadenanthera colubrina",1090909501,-8.33,-37.785861,"cdround,gass84",20385174,228,95,66,1766,301,158,143,241,217,245,201,574,128,7,81,322,25,190,63
"36",38,"Anadenanthera colubrina",1090909475,-8.034417,-37.303806,"cdround,gass84",20324705,224,93,68,1618,295,159,136,235,216,239,199,643,161,10,87,378,34,101,83
"37",40,"Anadenanthera colubrina",1090906815,-8.592261,-38.109156,"cdround,gass84",20445646,231,99,67,1837,306,160,146,245,220,249,203,507,128,5,86,283,20,274,43
"38",41,"Anadenanthera colubrina",1094894773,-9.185,-43.363889,"gass84",20566480,251,135,79,690,334,165,169,251,243,259,241,828,146,1,84,411,4,171,14
"39",42,"Anadenanthera colubrina",1094895087,-13.4525,-40.465556,"gass84,iddatunl",21447829,195,82,68,1371,254,134,120,206,177,209,174,785,123,24,46,305,93,268,115
"40",43,"Anadenanthera colubrina",1090849509,-15.336528,-59.262389,"gass84",21844818,241,134,71,1468,324,136,188,251,222,254,218,1523,262,13,71,728,58,309,97
"41",44,"Anadenanthera colubrina",1090849495,-15.645361,-58.106111,"gass84",21905326,254,129,68,1611,336,149,187,264,237,267,229,1465,276,16,71,709,59,327,94
"42",45,"Anadenanthera colubrina",1090849459,-16.486611,-58.179639,"gass84",22078124,258,125,66,1854,342,155,187,271,236,274,229,1348,242,21,67,648,74,606,112
"43",46,"Anadenanthera colubrina",1090849485,-15.594639,-58.244083,"gass84",21896683,254,129,68,1587,336,149,187,264,236,267,229,1478,278,15,71,715,58,328,93
"44",47,"Anadenanthera colubrina",1090849529,-15.578056,-58.212,"gass84",21888043,253,129,69,1564,334,148,186,263,236,266,228,1488,281,15,71,719,58,330,92
"45",48,"Anadenanthera colubrina",1090849502,-15.8155,-59.110806,"gass84",21939862,247,131,70,1651,330,143,187,258,225,260,221,1496,264,18,69,718,70,311,110
"46",49,"Anadenanthera colubrina",1090849483,-15.333333,-59.255083,"gass84",21836178,242,133,70,1472,325,137,188,252,223,255,219,1527,263,12,71,732,55,309,95
"47",50,"Anadenanthera colubrina",1090849503,-15.446778,-58.408278,"gass84",21862119,251,130,69,1531,333,147,186,260,233,264,227,1513,284,14,71,727,56,334,90
"48",52,"Anadenanthera colubrina",1090849435,-15.472944,-58.634222,"gass84",21870753,249,131,70,1532,331,145,186,259,230,262,225,1509,276,14,71,723,58,327,93
"49",53,"Anadenanthera colubrina",1090849543,-15.446389,-58.802167,"gass84",21862109,245,132,70,1504,327,141,186,254,226,258,221,1520,272,14,71,724,58,326,94
"50",54,"Anadenanthera colubrina",1090849595,-15.515583,-58.550222,"gass84",21879395,253,130,69,1545,335,149,186,262,235,266,229,1501,278,15,71,724,59,325,94
"51",55,"Anadenanthera colubrina",1090849473,-15.7785,-59.238111,"gass84",21931219,244,131,70,1614,327,140,187,256,223,258,219,1499,262,18,69,718,69,309,109
"52",56,"Anadenanthera colubrina",1090849536,-15.615667,-58.13175,"gass84",21896685,255,129,68,1615,336,149,187,265,237,268,229,1473,279,15,72,714,57,328,92
"53",57,"Anadenanthera colubrina",1090849619,-15.277944,-59.288833,"gass84",21827538,245,133,70,1445,327,139,188,254,226,257,222,1529,264,12,72,736,55,307,95
"54",58,"Anadenanthera colubrina",1090849544,-15.489722,-58.322306,"gass84",21870761,253,130,69,1549,334,148,186,262,235,266,228,1508,284,14,72,727,57,334,91
"55",60,"Anadenanthera colubrina",1090849520,-15.678139,-58.299139,"gass84",21913961,256,129,68,1639,338,151,187,266,237,269,230,1465,274,16,71,711,60,321,96
"56",61,"Anadenanthera colubrina",1090849507,-14.691472,-59.40625,"gass84",21706575,238,135,71,1274,319,131,188,246,221,249,217,1577,275,10,70,743,57,345,89
"57",62,"Anadenanthera colubrina",1090849604,-15.378444,-58.835639,"gass84",21853468,245,132,71,1485,327,142,185,254,226,257,221,1522,272,13,71,726,57,324,93
"58",63,"Anadenanthera colubrina",1090849600,-16.454083,-58.154306,"gass84",22069485,261,125,66,1856,345,158,187,273,239,277,232,1337,242,20,67,647,71,605,109
"59",64,"Anadenanthera colubrina",1090849457,-16.468417,-58.159528,"gass84",22078125,261,125,67,1852,345,159,186,274,239,277,232,1334,241,20,67,645,71,603,110
"60",65,"Anadenanthera colubrina",1090849517,-15.821417,-58.026056,"gass84",21939888,258,128,67,1707,341,152,189,268,240,272,231,1411,265,17,71,688,59,314,94
"61",66,"Anadenanthera colubrina",1090849504,-15.839917,-59.112194,"gass84",21948502,245,130,69,1647,328,141,187,256,223,258,219,1498,263,19,68,716,72,652,113
"62",67,"Anadenanthera colubrina",1090849546,-15.82025,-58.0425,"gass84",21939887,253,128,67,1673,336,147,189,262,234,267,226,1425,265,17,70,689,60,320,95
"63",68,"Anadenanthera colubrina",1090849501,-15.028111,-59.979722,"gass84",21775681,243,135,70,1370,327,136,191,252,224,255,222,1349,247,12,69,651,69,289,94
"64",69,"Anadenanthera colubrina",1090849608,-15.883722,-59.133389,"gass84",21957141,243,131,69,1671,327,139,188,255,221,257,217,1499,263,19,68,716,73,652,113
"65",71,"Anadenanthera colubrina",1090849487,-15.511361,-57.993194,"gass84",21879409,256,128,68,1567,336,150,186,265,238,268,231,1492,284,15,71,722,57,335,92
"66",73,"Anadenanthera colubrina",1090849526,-15.322278,-58.90375,"gass84",21836187,241,133,71,1461,323,137,186,250,223,254,218,1532,271,13,71,724,57,329,91
"67",74,"Anadenanthera colubrina",1090849481,-13.967944,-59.725417,"gass84",21559687,228,134,71,1029,311,123,188,234,214,237,212,1824,308,11,68,837,60,414,108
"68",76,"Anadenanthera colubrina",1090849524,-15.921389,-59.159444,"gass84",21965781,245,130,69,1674,328,142,186,257,223,259,219,1496,263,20,68,715,75,650,116
"69",77,"Anadenanthera colubrina",1090849482,-15.358583,-59.20425,"gass84",21844820,243,133,70,1467,326,138,188,253,224,255,220,1525,264,13,71,730,57,311,95
"70",78,"Anadenanthera colubrina",1090849537,-15.997806,-57.747944,"gass84",21974455,263,126,65,1808,348,156,192,273,245,278,235,1326,247,16,71,651,58,299,92
"71",79,"Anadenanthera colubrina",1090849540,-15.263333,-59.160444,"gass84",21827541,246,133,71,1458,328,141,187,255,227,258,223,1532,267,12,72,735,55,313,94
"72",82,"Anadenanthera colubrina",1090849606,-15.785833,-59.190556,"gass84",21931220,243,131,70,1623,326,139,187,254,221,256,217,1501,263,18,68,718,69,311,109
"73",84,"Anadenanthera colubrina",1090849493,-15.477472,-58.623833,"gass84",21870754,253,130,69,1537,335,149,186,263,235,266,229,1506,279,14,71,727,58,324,93
"74",85,"Anadenanthera colubrina",1090849522,-15.028778,-59.838778,"gass84",21775684,244,135,71,1368,327,137,190,253,226,256,223,1386,252,12,70,669,66,292,94
"75",86,"Anadenanthera colubrina",1090849605,-15.457694,-58.688083,"gass84",21862112,250,131,70,1514,331,146,185,259,231,262,226,1514,277,14,71,726,57,327,92
"76",87,"Anadenanthera colubrina",1090849464,-15.459333,-58.76525,"gass84",21870750,249,131,70,1537,331,145,186,258,230,262,224,1511,274,14,71,725,58,323,94
"77",89,"Anadenanthera colubrina",1090849455,-15.433333,-58.779444,"gass84",21862110,247,132,70,1521,329,143,186,256,228,260,223,1516,274,14,71,724,58,325,94
"78",90,"Anadenanthera colubrina",1090849505,-15.80775,-58.08375,"gass84",21939886,250,129,68,1659,333,144,189,259,231,264,224,1435,265,17,70,690,62,323,96
"79",92,"Anadenanthera colubrina",1090849484,-15.987389,-57.754861,"gass84",21974454,262,126,65,1785,347,156,191,272,244,277,235,1332,249,16,71,655,58,300,92
"80",94,"Anadenanthera colubrina",1090849475,-15.344917,-59.212167,"gass84",21844819,241,133,70,1463,324,136,188,251,222,254,218,1526,263,13,71,729,57,312,96
"81",96,"Anadenanthera colubrina",1090849497,-15.808417,-59.152889,"gass84",21939861,246,131,70,1634,329,142,187,257,224,259,220,1496,263,18,69,717,70,652,110
"82",97,"Anadenanthera colubrina",1090849523,-15.234056,-59.323889,"gass84",21818897,246,133,70,1436,328,140,188,255,227,258,223,1526,263,11,72,735,54,305,94
"83",100,"Anadenanthera colubrina",1090849469,-15.327667,-59.234417,"gass84",21836179,244,133,71,1458,326,139,187,253,225,257,221,1527,264,12,71,733,55,309,95
"84",102,"Anadenanthera colubrina",1090849462,-15.787278,-59.075167,"gass84",21931223,245,131,70,1612,328,142,186,256,224,258,220,1497,264,17,69,717,67,313,107
"85",105,"Anadenanthera colubrina",1090849486,-15.021556,-59.897222,"gass84",21775683,244,135,71,1353,327,137,190,253,226,256,223,1372,250,12,70,662,68,291,94
"86",108,"Anadenanthera colubrina",1090849539,-14.692278,-59.905611,"gass84",21706563,242,135,71,1303,325,135,190,251,224,254,222,1474,265,11,70,699,65,321,95
"87",111,"Anadenanthera colubrina",1090849596,-15.509333,-58.484917,"gass84",21879397,253,130,69,1557,335,149,186,263,235,266,229,1501,280,15,71,724,59,327,94
"88",115,"Anadenanthera colubrina",1090849515,-16.294417,-58.189722,"gass84",22043564,254,126,66,1813,339,150,189,266,233,269,226,1368,247,20,67,659,70,619,108
"89",119,"Anadenanthera colubrina",1090849530,-15.435861,-58.748889,"gass84",21862111,250,131,71,1515,331,147,184,260,231,263,226,1514,276,14,71,727,58,324,94
"90",125,"Anadenanthera colubrina",1090849465,-15.835167,-57.885111,"gass84",21948531,261,127,66,1727,344,154,190,271,243,275,234,1382,260,17,71,677,58,309,93
"91",128,"Anadenanthera colubrina",1090849508,-15.787444,-58.091583,"gass84",21931246,252,129,68,1636,335,147,188,262,234,266,227,1438,268,17,71,695,60,322,95
"92",129,"Anadenanthera colubrina",1090849490,-15.392528,-59.156639,"gass84",21853461,242,133,71,1460,324,137,187,251,223,254,219,1526,265,13,71,728,58,315,96
"93",132,"Anadenanthera colubrina",1087680670,-4.971389,-39.015278,"gass84",19693944,270,115,82,612,342,203,139,266,271,277,262,773,188,2,100,481,9,90,198
"94",133,"Anadenanthera colubrina",1087679991,-10.218333,-37.42,"gass84,iddatunl",20782622,236,84,65,1662,301,172,129,218,245,253,211,756,120,21,57,348,76,132,300
"95",134,"Anadenanthera colubrina",1094922342,-7.470556,-36.898333,"gass84",20212395,221,90,70,1354,288,161,127,230,223,234,200,601,154,2,99,383,9,138,97
