"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Schinus terebinthifolia",1837380614,-27.27,-49.770278,"cdround,gass84",24316086,188,105,53,3097,288,92,196,226,150,226,149,1512,173,86,20,470,288,468,314
"2",2,"Schinus terebinthifolia",1801103588,-30.324547,-52.485831,"gass84,txmatfuz",24946741,191,94,48,3341,296,102,194,228,158,228,148,1393,134,98,10,396,310,396,326
"3",3,"Schinus terebinthifolia",1837389112,-9.655508,-35.7592,"gass84",20661702,250,67,69,1040,298,202,96,239,254,261,234,1776,292,40,63,848,140,288,708
"4",4,"Schinus terebinthifolia",1563171363,-26.937222,-49.366944,"cdround,gass84,txmatfuz",24246976,200,97,52,2971,297,111,186,235,163,236,163,1581,183,91,22,512,294,503,294
"5",5,"Schinus terebinthifolia",1835227697,-26.6550000207767,152.9675,"cdrep,iddatunl,txmatfuz",24191352,201,103,50,3531,287,85,202,240,159,241,151,1796,265,46,48,766,197,689,249
"6",6,"Schinus terebinthifolia",1676473014,-15.299167,-39.045556,"gass84,txmatfuz",21836663,243,70,64,1106,295,186,109,248,234,255,227,1624,158,102,10,445,358,414,400
"7",7,"Schinus terebinthifolia",1499618082,-12.658889,-39.101639,"gass84,txmatfuz",21283702,231,72,63,1466,289,176,113,226,219,247,210,1121,134,58,26,376,204,243,327
"8",8,"Schinus terebinthifolia",1657213037,-10.4923,-37.0939,"gass84",20834470,243,80,66,1497,304,183,121,228,254,259,221,1161,199,34,61,542,107,177,455
"9",9,"Schinus terebinthifolia",1587298413,-26.957222,-49.087222,"cdround,gass84",24246982,197,93,51,2927,290,109,181,233,161,233,160,1604,194,86,24,532,291,532,304
"10",10,"Schinus terebinthifolia",1676221880,-10.4014,-36.4614,"gass84",20817205,253,83,67,1422,317,194,123,250,260,268,233,1271,227,35,64,610,112,223,436
