"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Zanthoxylum riedelianum",1702644116,-17.021472,-48.118417,"gass84",22190686,231,135,70,1312,312,121,191,238,218,242,210,1340,247,9,75,665,38,364,53
"2",2,"Zanthoxylum riedelianum",1316179339,-21.180222,-56.444472,"gass84",23054486,237,117,62,2466,322,134,188,261,202,262,202,1365,187,39,42,518,146,507,213
"3",3,"Zanthoxylum riedelianum",1823455494,-10.8339,-52.8731,"gass84",20911852,254,141,69,663,353,151,202,255,245,260,244,2144,354,3,75,1028,28,559,54
"4",4,"Zanthoxylum riedelianum",1420315283,-20.163889,-44.9275,"gass84",22838762,212,132,68,1954,294,102,192,228,185,232,183,1324,297,7,90,751,27,606,38
"5",5,"Zanthoxylum riedelianum",1258104899,12.294972,-85.329417,"cdround,gass84,iddatunl",16107233,240,95,73,799,306,176,130,241,240,249,228,1588,260,20,65,715,72,349,187
"6",6,"Zanthoxylum riedelianum",1258105005,12.449028,-84.955667,"cdround,gass84,iddatunl",16081322,248,92,73,820,312,187,125,251,248,257,236,2273,359,13,62,988,61,430,352
"7",7,"Zanthoxylum riedelianum",1258105174,12.259556,-85.27575,"cdround,gass84,iddatunl",16115874,236,94,72,833,302,173,129,238,237,246,224,1663,257,24,61,729,88,367,211
"8",8,"Zanthoxylum riedelianum",1095182648,-20.298306,-46.904806,"gass84,iddatunl",22873275,213,121,66,1933,285,104,181,229,186,232,184,1405,274,11,79,745,46,599,67
"9",9,"Zanthoxylum riedelianum",1423910592,-14.198333,-49.292222,"cdround,gass84,rdatm",21603137,258,106,69,726,332,179,153,259,252,266,247,1658,324,2,84,871,15,198,30
"10",10,"Zanthoxylum riedelianum",1253918794,9.776494,-84.608126,"cdround,rdatm",16634290,263,106,75,851,341,201,140,256,268,276,254,2584,466,10,75,1239,45,443,723
