"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Miconia albicans",1836164862,14.41017,-89.40097,"",15675135,195,105,71,1008,274,127,147,199,182,207,181,1662,338,11,83,817,40,283,74
"2",3,"Miconia albicans",1657212966,-11.2731,-37.4348,"gass84",20998622,252,84,68,1400,315,193,122,248,263,267,232,1466,249,53,53,637,169,250,517
"3",4,"Miconia albicans",1455391416,-14.633056,-39.07,"gass84",21698423,248,63,64,951,295,197,98,256,246,259,234,1921,205,123,16,561,384,504,511
"4",5,"Miconia albicans",1455391516,-14.852222,-39.027222,"gass84",21741624,246,63,61,941,295,192,103,254,245,257,232,1888,195,126,13,547,394,502,498
"5",6,"Miconia albicans",1702658172,-7.219972,-49.986361,"gass84,preneglon",20160241,257,121,78,300,336,181,155,254,257,261,253,1839,292,16,64,769,66,273,757
"6",7,"Miconia albicans",1701060475,5.561389,-68.449778,"cdround",17507318,283,96,74,898,356,227,129,271,289,294,271,2506,398,24,62,1136,134,328,1136
"7",8,"Miconia albicans",1837389504,-9.896472,-37.077467,"gass84",20713511,248,91,66,1756,319,182,137,230,258,266,223,626,104,12,61,294,54,115,234
"8",9,"Miconia albicans",1699426136,-12.683333,-41.166667,"gass84,iddatunl",21292292,237,114,74,1262,311,158,153,247,224,249,218,948,149,17,57,403,75,344,87
"9",10,"Miconia albicans",1585336958,-21.798055,-41.861944,"cdround,gass84",23184436,186,104,61,2062,265,95,170,203,159,213,159,1406,233,33,57,633,115,519,115
"10",11,"Miconia albicans",1829094618,-0.756331,-48.51545,"gass84",18821076,274,74,82,550,321,231,90,268,280,280,266,2735,518,20,79,1468,88,153,1326
"11",12,"Miconia albicans",1819184016,-14.159722,-47.823889,"cdround,gass84",21594533,226,103,70,763,298,151,147,226,221,235,215,1770,329,4,81,895,19,243,42
"12",13,"Miconia albicans",1801352805,-0.996067,-48.962667,"gass84",18864265,272,82,85,470,324,228,96,267,278,278,265,2393,432,28,73,1227,98,142,1079
"13",14,"Miconia albicans",1639433109,-19.240555,-43.402222,"cdround,gass84,rdatm",22648719,205,122,65,1981,289,102,187,222,179,227,177,1603,372,9,86,894,34,622,56
"14",15,"Miconia albicans",1837383287,-18.155333,-53.413139,"gass84",22423839,236,125,70,1468,315,138,177,246,219,250,213,1588,262,18,66,726,67,419,106
"15",16,"Miconia albicans",1835181427,-15.72,-48.939444,"gass84,iddatunl",21922826,222,96,69,806,288,150,138,224,217,229,209,1568,271,7,76,744,27,227,47
"16",18,"Miconia albicans",1702658015,-9.784167,-48.311944,"gass84",20687321,265,121,73,480,346,181,165,263,262,272,260,1763,288,3,77,838,17,222,49
"17",19,"Miconia albicans",1806847230,-18.112667,-53.667861,"gass84",22415192,243,125,69,1555,323,143,180,253,225,257,218,1553,258,17,67,718,67,400,105
"18",21,"Miconia albicans",1829132642,-23.161122,-47,"gass84",23460793,187,110,62,2292,266,89,177,213,156,213,156,1310,220,28,63,624,106,577,106
"19",22,"Miconia albicans",1803913097,5.840278,-68.6675,"cdround",17446832,282,95,71,909,356,224,132,269,287,294,269,2396,398,18,67,1124,102,287,1124
"20",23,"Miconia albicans",1324590114,-11.513091,-37.571094,"gass84",21050459,249,89,68,1448,317,187,130,246,261,265,229,1526,253,56,50,655,179,271,524
"21",24,"Miconia albicans",1290989761,-14.916944,-39.022778,"gass84",21758904,243,64,61,958,293,189,104,250,242,254,229,1796,181,120,11,509,381,477,466
"22",25,"Miconia albicans",1270102068,-4.095778,-41.695444,"cdround,gass84",19512440,265,117,75,828,345,191,154,258,271,276,256,1387,337,8,99,870,34,115,501
"23",26,"Miconia albicans",1585310202,14.36925,-89.38267,"",15683775,225,112,71,1028,308,151,157,228,213,238,211,1424,298,5,90,741,21,213,43
"24",27,"Miconia albicans",1413723501,-6.026389,-50.2875,"gass84",19909674,242,111,81,338,312,176,136,239,243,246,237,1908,306,21,63,852,96,244,775
"25",28,"Miconia albicans",1413715332,-7.35,-40.783333,"gass84",20186382,251,110,75,963,325,180,145,252,245,263,238,648,165,1,98,389,8,120,32
"26",29,"Miconia albicans",1423837505,-16.433333,-39.05,"gass84,iddatunl",22069943,242,75,65,1234,298,184,114,227,256,256,224,1610,176,88,20,486,302,302,428
"27",30,"Miconia albicans",1423938816,-22.478889,-43.463889,"cdround,gass84",23322637,200,103,60,2054,283,113,170,225,174,227,174,1645,271,37,60,748,126,683,126
"28",32,"Miconia albicans",1291007413,-19.159722,-54.760278,"gass84",22631166,237,121,67,1684,316,138,178,250,216,252,212,1502,251,31,58,680,104,521,152
"29",33,"Miconia albicans",1676572773,-6.328611,-51.269444,"gass84",19970130,248,120,81,278,321,174,147,246,248,251,245,1968,283,21,56,826,119,313,763
"30",34,"Miconia albicans",1420315268,-20.054167,-44.544167,"gass84",22821491,208,132,69,1854,290,99,191,224,185,227,181,1432,307,8,87,805,29,620,44
"31",35,"Miconia albicans",1571707118,-22.488333,-43.5175,"cdround,gass84,rdatm",23322636,201,104,60,2067,284,113,171,226,175,228,175,1612,268,35,61,737,121,674,121
"32",36,"Miconia albicans",1455752807,-13.716667,-39.133333,"gass84,iddatunl",21508341,243,64,64,1137,294,194,100,247,235,256,227,2092,212,115,17,602,399,535,548
"33",37,"Miconia albicans",1434685946,-22.876944,-45.166944,"gass84",23408996,195,114,61,2262,276,90,186,221,163,221,163,1392,249,19,70,684,81,652,81
"34",38,"Miconia albicans",1440657805,-10.478333,-40.264444,"gass84",20834394,219,106,72,1486,293,147,146,229,215,233,197,774,103,21,36,267,90,249,171
"35",39,"Miconia albicans",1570685687,7.013617,-70.741331,"cdround",17204863,269,89,76,670,333,217,116,260,271,277,260,1632,275,6,70,755,41,183,755
"36",40,"Miconia albicans",1455395526,-23.074444,-44.959722,"gass84",23443561,174,114,61,2221,255,69,186,200,144,201,144,1444,236,24,67,693,96,658,96
"37",41,"Miconia albicans",1571707089,-8.444167,-36.964444,"cdround,gass84",20411113,212,92,69,1555,283,150,133,213,219,227,188,805,130,15,58,352,61,101,229
"38",42,"Miconia albicans",1090827881,-15.574167,-47.607222,"gass84,iddatunl",21888298,215,109,69,1069,287,130,157,219,206,223,198,1412,238,4,76,677,21,192,42
"39",43,"Miconia albicans",1703246033,3.812194,-73.873222,"cdround,gass84",17870068,242,99,86,478,303,188,115,240,249,249,236,5027,606,106,39,1784,548,548,1544
"40",44,"Miconia albicans",1676462915,-15.809167,-48.864167,"gass84",21940108,213,98,71,839,278,140,138,215,207,221,200,1559,270,8,75,730,31,231,50
"41",45,"Miconia albicans",1503331571,-20.3025,-46.522778,"cdround,gass84",22873284,196,123,67,1903,270,87,183,212,172,214,167,1480,285,14,77,777,51,618,74
"42",46,"Miconia albicans",1657212582,-10.45578,-37.19374,"gass84",20825828,240,81,65,1512,302,179,123,224,247,256,218,1028,174,30,60,481,98,160,405
"43",47,"Miconia albicans",1503332388,-20.253611,-46.404722,"cdround,gass84",22864647,197,127,67,1976,273,85,188,214,172,216,167,1475,285,13,78,772,49,623,74
"44",48,"Miconia albicans",1438022926,-20.272778,-43.863889,"gass84",22864708,188,121,66,1881,268,87,181,204,163,208,160,1484,335,12,86,828,41,633,55
"45",49,"Miconia albicans",1440657832,-10.395,-40.214444,"gass84",20817115,219,107,72,1524,294,146,148,229,214,233,196,729,100,20,37,256,82,244,151
"46",50,"Miconia albicans",1829132494,-23.147332,-47.001603,"gass84",23460792,188,110,62,2311,267,90,177,214,156,214,156,1304,218,27,63,619,107,571,107
"47",51,"Miconia albicans",1587297753,-10.373889,-56.482222,"gass84,iddatunl",20808085,253,137,70,644,350,155,195,250,247,261,245,2172,344,6,71,1006,41,314,76
"48",52,"Miconia albicans",1801097415,-18.4175,-43.811944,"gass84,iddatunl",22484549,195,113,63,1764,281,103,178,210,174,214,170,1371,315,6,87,765,24,551,44
"49",53,"Miconia albicans",1423903968,-22.456667,-44.544444,"cdround,gass84,rdatm",23313971,189,121,62,2269,272,78,194,214,157,215,157,1578,280,23,72,791,81,735,81
"50",54,"Miconia albicans",1275054526,-11.0429,-37.1944,"gass84,iddatunl",20955428,255,65,69,1038,302,208,94,251,263,267,240,1367,252,45,61,645,141,236,466
"51",55,"Miconia albicans",1135827268,-8.548889,-35.149444,"gass84,iddatunl",20437077,244,62,68,981,288,197,91,236,248,255,230,2094,320,47,56,920,170,432,605
