"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Rudgea coronata",1090506929,-15.393056,-39.564722,"gass84",21853931,215,79,65,1269,273,153,120,225,211,229,197,1105,137,65,23,353,217,293,244
"2",2,"Rudgea coronata",1090493636,-22.133333,-42.65,"gass84",23253537,187,107,59,2174,274,95,179,211,160,213,158,1462,273,24,70,712,84,620,105
"3",3,"Psychotria leiocarpa",1503332348,-22.899722,-44.180278,"cdround,gass84",23409020,171,115,60,2213,254,65,189,196,141,198,141,1581,263,29,66,758,107,691,107
"4",4,"Psychotria leiocarpa",1587298414,-26.957222,-49.087222,"cdround,gass84",24246982,197,93,51,2927,290,109,181,233,161,233,160,1604,194,86,24,532,291,532,304
"5",5,"Psychotria leiocarpa",1570750275,-26.996389,-52.651111,"cdround,gass84",24255537,188,116,58,2959,290,91,199,200,153,221,149,2059,205,145,9,553,483,531,499
"6",6,"Psychotria leiocarpa",1702645502,-29.384722,-52.285833,"gass84",24756666,176,99,52,3153,278,88,190,212,138,213,135,1407,186,59,35,508,196,503,218
"7",7,"Psychotria leiocarpa",1570750329,-27.268611,-51.749444,"cdround,gass84",24316039,173,117,56,3151,275,68,207,159,170,212,133,1782,205,119,18,531,395,463,404
"8",8,"Psychotria leiocarpa",1676475355,-30.1249,-51.1475,"gass84",24903573,190,94,48,3408,292,99,193,158,225,230,146,1449,142,100,11,407,322,352,388
"9",9,"Psychotria leiocarpa",1801353066,-28.190278,-49.390833,"cdround,gass84",24506175,178,101,53,2942,274,84,190,215,143,215,141,1528,190,88,24,515,278,515,304
"10",10,"Psychotria leiocarpa",1586073868,-22.448889,-43.393055,"cdround,gass84,iddatunl,rdatm",23313999,188,98,59,2072,267,102,165,213,161,215,161,1709,281,40,60,776,135,705,135
"11",11,"Psychotria leiocarpa",1587298441,-26.19,-48.96,"gass84",24091465,202,85,49,2889,288,116,172,239,165,239,165,1675,234,78,34,636,265,636,265
"12",12,"Psychotria leiocarpa",1676469024,-27.36,-48.78,"gass84",24333390,179,83,49,2882,264,95,169,215,145,215,142,1676,219,89,29,598,286,598,298
"13",13,"Psychotria leiocarpa",1801099132,-28.894444,-49.680556,"cdround,gass84",24653048,190,98,52,2971,282,94,188,228,155,228,152,1347,151,83,18,413,269,413,293
"14",14,"Psychotria leiocarpa",1423908830,-22.956389,-43.285278,"cdround,gass84,rdatm",23417682,213,88,57,2029,288,135,153,238,188,241,188,1514,204,54,42,580,178,556,178
"15",15,"Psychotria leiocarpa",1675956204,-22.9628,-43.2661,"gass84",23426322,212,89,57,2047,288,134,154,237,187,240,187,1529,206,56,41,586,183,557,183
"16",18,"Psychotria leiocarpa",1423938797,-22.478889,-43.460833,"cdround,gass84,preneglon",23322637,200,103,60,2054,283,113,170,225,174,227,174,1645,271,37,60,748,126,683,126
"17",19,"Psychotria leiocarpa",1426766000,-29.777222,-52.5875,"gass84",24834418,198,97,49,3314,303,107,196,234,159,234,155,1336,153,78,23,438,243,424,249
"18",20,"Psychotria leiocarpa",1576154657,-22.436111,-42.521944,"gass84",23314020,170,98,59,2031,251,87,164,194,145,196,144,1509,259,35,61,683,119,604,143
"19",22,"Psychotria leiocarpa",1423937612,-22.378333,-42.831111,"cdround,gass84,rdatm",23305373,170,99,58,2091,251,83,168,195,143,197,143,1644,287,37,62,757,126,670,148
"20",23,"Psychotria leiocarpa",1455391157,-25.543611,-48.294722,"gass84",23961881,211,73,48,2659,291,140,151,246,178,246,178,2188,310,86,42,912,295,912,295
"21",24,"Psychotria leiocarpa",1423943159,-22.456667,-42.9975,"cdround,gass84",23314009,179,98,57,2177,260,90,170,205,151,207,151,1728,302,41,61,794,139,705,139
"22",25,"Psychotria leiocarpa",1676476844,-24.698333,-51.523056,"gass84",23780364,189,121,60,2888,284,83,201,223,188,223,151,1545,187,82,28,507,291,507,327
"23",26,"Psychotria leiocarpa",1094717649,-28.511111,-49.525,"cdround,gass84",24575292,181,107,54,2932,278,82,196,218,146,218,143,1474,177,88,22,488,276,488,298
"24",27,"Psychotria leiocarpa",1455395629,-23.229167,-45.014722,"gass84",23478120,156,111,60,2218,235,53,182,182,126,183,126,1675,264,35,62,781,134,734,134
"25",28,"Psychotria leiocarpa",1316183504,-24.0404,-47.5959,"gass84",23642218,179,99,56,2541,261,86,175,209,145,210,145,1723,260,64,46,703,199,674,199
"26",29,"Psychotria leiocarpa",1099619779,-29.869775,-50.185139,"gass84",24851756,189,74,45,3134,270,107,163,166,195,230,149,1496,145,110,9,402,351,379,386
"27",31,"Psychotria leiocarpa",1455392761,-21.709722,-43.898333,"gass84,iddatunl",23167107,180,108,64,1899,258,90,168,202,155,203,155,1583,293,18,75,802,65,706,83
"28",33,"Psychotria leiocarpa",1135826037,-25.650083,-54.440167,"gass84,iddatunl",23979014,210,133,55,3501,323,85,238,230,178,254,164,1729,210,87,20,522,331,483,372
"29",34,"Psychotria leiocarpa",1801353236,-26.460556,-52.564167,"cdround,gass84",24151859,175,137,60,3167,286,58,228,214,172,214,134,2083,209,134,13,585,473,585,479
"30",35,"Psychotria leiocarpa",1801353386,-26.640555,-53.280556,"cdround,gass84",24186402,191,130,58,3250,303,81,222,230,183,230,148,1927,195,134,11,534,442,534,446
"31",37,"Psychotria leiocarpa",1585201635,-25.7565,-49.7166,"gass84",24005047,166,115,56,2999,263,61,202,203,128,203,127,1316,159,69,25,439,258,439,263
"32",38,"Psychotria leiocarpa",1702659858,-23.99,-52.226389,"gass84",23633467,208,117,60,2841,299,105,194,241,182,241,170,1467,186,71,30,508,255,508,295
"33",39,"Psychotria leiocarpa",1087082590,-8.363889,-44.150278,"cdround,gass84",20393661,255,121,75,786,337,177,160,250,254,266,245,947,164,2,82,466,9,82,131
"34",40,"Psychotria leiocarpa",1077478643,-23.844639,-52.738472,"gass84,iddatunl",23607535,206,120,61,2788,297,103,194,238,181,238,168,1419,162,66,24,448,261,448,333
"35",41,"Psychotria leiocarpa",1077420668,-26.275556,-49.466111,"cdround,gass84",24108733,167,109,55,2982,264,67,197,204,130,204,129,1425,172,80,23,470,275,466,286
"36",42,"Psychotria leiocarpa",1088034515,-25.4401,-53.0326,"gass84",23935848,185,135,60,3239,293,68,225,224,142,224,142,1791,218,96,25,561,345,561,345
"37",43,"Psychotria leiocarpa",1585201559,-25.4444,-48.9158,"gass84",23935947,203,88,48,3332,292,109,183,242,160,243,160,1899,264,73,41,760,256,734,285
"38",45,"Psychotria leiocarpa",1077480717,-25.180111,-48.386417,"gass84,iddatunl",23884119,221,83,48,3016,306,135,171,257,182,257,182,2099,298,73,43,865,276,865,276
"39",46,"Psychotria leiocarpa",1095853977,-25.306944,-53.955556,"gass84",23909906,197,131,57,3325,308,81,227,237,154,237,154,1823,225,106,23,553,356,553,367
"40",47,"Psychotria leiocarpa",1094716643,-28.136944,-49.382778,"cdround,gass84",24497535,172,98,52,2869,266,80,186,208,137,208,135,1556,191,92,23,516,288,516,318
"41",48,"Psychotria leiocarpa",1088034987,-25.4292,-53.05209,"gass84",23935847,185,134,59,3245,294,68,226,224,143,224,143,1803,218,98,25,564,350,564,350
"42",50,"Psychotria leiocarpa",1423893078,-22.945833,-44.576944,"cdround,gass84",23417651,212,107,60,2192,295,118,177,237,183,239,183,1626,256,42,57,723,137,686,137
"43",51,"Psychotria leiocarpa",1077481342,-23.875167,-51.97075,"gass84,iddatunl",23616193,210,123,60,2901,304,102,202,244,183,244,171,1478,205,66,38,529,243,529,288
"44",52,"Psychotria leiocarpa",1424515467,-25.231389,-49.992778,"cdround,gass84,rdatm",23892721,174,114,58,2738,267,73,194,207,139,207,138,1532,215,80,30,543,282,521,298
"45",53,"Psychotria leiocarpa",1077510489,-27.064442,-49.098333,"gass84",24272902,180,93,51,2910,272,92,180,217,145,217,143,1652,197,92,24,551,299,551,317
"46",55,"Psychotria leiocarpa",1087705648,-14.4125,-40.119722,"gass84",21646558,201,82,66,1350,260,136,124,211,185,216,181,823,119,33,41,319,118,263,135
"47",57,"Psychotria leiocarpa",1087705701,-14.41,-40.128611,"gass84",21646557,192,84,66,1343,252,126,126,202,176,207,172,773,112,32,41,305,112,244,129
"48",58,"Psychotria leiocarpa",1135949129,-22.5971,-43.9871,"gass84,iddatunl,preswcd",23348545,205,115,61,2232,292,106,186,230,175,231,175,1369,238,22,67,667,82,607,97
"49",59,"Psychotria leiocarpa",1135949113,-22.4691,-44.2882,"gass84,iddatunl,preswcd",23322618,209,115,61,2266,295,108,187,235,178,237,178,1438,258,18,73,722,69,684,69
"50",60,"Psychotria leiocarpa",1135949114,-22.6152,-43.8856,"gass84,iddatunl,preswcd",23348547,210,114,61,2150,298,114,184,235,183,236,182,1363,231,25,64,647,91,585,107
"51",61,"Psychotria leiocarpa",1135949097,-22.5903,-44.0871,"gass84,iddatunl,preswcd",23348542,204,115,60,2289,291,102,189,230,173,232,173,1388,245,20,70,688,76,638,76
"52",62,"Psychotria leiocarpa",1135949112,-22.5246,-44.7126,"gass84,iddatunl,preswcd",23331247,202,120,62,2247,285,94,191,227,170,228,170,1483,269,22,71,731,81,706,81
"53",63,"Psychotria leiocarpa",1135949100,-22.606,-43.9423,"gass84,iddatunl,preswcd",23348546,206,115,61,2217,295,109,186,232,178,233,177,1364,235,23,66,658,85,596,101
"54",65,"Psychotria leiocarpa",1135949102,-23.1347,-45.6848,"gass84,iddatunl,preswcd",23460824,194,104,60,2249,269,97,172,219,163,220,163,1278,220,24,65,607,92,591,92
"55",66,"Psychotria leiocarpa",1234558374,-24.02021,-47.31605,"gass84,iddatunl",23642225,186,95,56,2460,265,96,169,215,154,217,154,1822,277,66,47,746,205,728,205
"56",67,"Psychotria leiocarpa",1424453573,-13.896111,-39.686111,"cdround,gass84,rdatm",21542888,207,70,64,1233,262,154,108,191,201,221,189,1391,139,86,14,383,284,352,378
"57",68,"Psychotria leiocarpa",1135946217,-24.03882,-47.37897,"gass84,iddatunl",23642223,184,96,56,2465,263,93,170,213,151,214,151,1801,274,66,47,738,203,716,203
"58",69,"Psychotria leiocarpa",1123831488,-20.11075,-40.554111,"gass84",22830227,225,95,62,1670,301,150,151,240,205,247,204,1218,199,40,51,544,142,365,153
