"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Jacaranda puberula",1675906673,-22.6097,-50.3994,"gass84",23348391,205,126,64,2562,293,97,196,233,183,233,168,1332,212,36,48,559,163,559,205
"2",2,"Jacaranda puberula",1676469177,-28.080556,-48.960833,"cdround,gass84",24480265,186,82,47,3015,271,100,171,224,151,224,147,1544,206,81,28,551,268,551,289
"3",3,"Jacaranda puberula",1801099397,-26.2275,-49.4075,"gass84",24100095,165,106,54,2962,260,66,194,202,128,202,127,1452,176,81,24,483,279,483,289
"4",4,"Jacaranda puberula",1423907995,-17.863333,-40.995,"cdround,gass84",22363657,237,111,68,1555,316,154,162,250,215,255,215,1042,179,27,60,487,96,331,96
"5",5,"Jacaranda puberula",1563171122,-27.18,-49.86,"gass84",24298804,189,106,53,3118,290,93,197,228,151,228,150,1503,169,85,20,464,289,464,314
"6",6,"Jacaranda puberula",1585202332,-25.1783,-48.3075,"gass84",23884121,220,82,48,2974,304,135,169,256,181,256,181,2162,312,75,43,892,283,892,283
"7",7,"Jacaranda puberula",1571705715,-27.1125,-49.028611,"cdround,gass84",24281544,197,92,50,3031,287,104,183,234,161,234,157,1647,197,89,25,547,289,547,298
"8",8,"Jacaranda puberula",1563170770,-26.278333,-49.370556,"cdround,gass84",24108736,165,105,54,2950,259,67,192,201,128,201,127,1484,180,83,24,493,284,491,294
"9",9,"Jacaranda puberula",1423940434,-22.552778,-43.415,"cdround,gass84,rdatm",23339919,208,101,59,2093,291,122,169,234,182,236,182,1884,288,51,54,809,172,757,172
"10",10,"Jacaranda puberula",1563170339,-27.1125,-49.195278,"cdround,gass84",24281540,166,95,52,2863,259,78,181,202,131,202,130,1653,200,94,23,547,305,547,327
"11",11,"Jacaranda puberula",1077399973,-26.28,-50.22,"gass84",24108715,169,122,56,3225,273,57,216,208,129,208,127,1426,165,78,20,450,292,450,296
"12",13,"Jacaranda puberula",1426803785,-18.490555,-40.212778,"cdround,gass84",22493275,240,98,67,1495,313,167,146,251,219,259,219,1115,172,41,48,473,139,338,139
"13",16,"Jacaranda puberula",1316168673,-9.256406,-37.521722,"gass84",20583900,244,91,65,1880,315,176,139,223,246,262,216,593,89,11,53,256,48,116,207
"14",17,"Jacaranda puberula",1264707631,-15.797222,-48.826389,"gass84,iddatunl",21940109,214,98,71,817,279,141,138,216,208,222,201,1546,269,8,75,726,31,228,49
"15",18,"Jacaranda puberula",1208837621,-25.052778,-53.633556,"gass84",23858073,182,132,61,2932,287,71,216,217,154,217,143,1845,213,99,21,548,376,548,412
