"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Symphonia globulifera",1801350100,-11.104444,-55.316944,"gass84",20963633,254,143,70,717,354,150,204,252,247,262,244,1872,319,2,75,911,18,478,57
"2",2,"Symphonia globulifera",1801350176,-11.085,-55.675556,"gass84",20963624,253,142,70,752,352,150,202,251,246,261,243,1855,311,2,73,890,23,269,57
"3",3,"Symphonia globulifera",1836918800,-10.5537,-37.061,"gass84",20851751,247,76,66,1391,305,190,115,233,257,262,227,1309,237,36,63,615,113,191,502
"4",4,"Symphonia globulifera",1258202924,8.68,-80.600556,"cdround,gass84,iddatunl",16859026,238,84,77,603,298,189,109,233,239,247,232,2988,528,23,64,1294,121,429,1043
"5",5,"Symphonia globulifera",1499624292,-1.903889,-50.622778,"gass84",19054306,268,105,88,348,331,212,119,264,271,271,262,2403,358,69,55,1026,220,222,982
"6",6,"Symphonia globulifera",1837389325,-9.463558,-35.572983,"gass84",20627147,249,65,69,1027,296,203,93,246,254,260,234,1770,279,40,61,810,149,293,673
"7",7,"Symphonia globulifera",1438002611,2.47821,10.33667,"gass84",18148569,228,81,77,748,282,178,104,224,234,235,217,2236,392,55,57,943,233,540,508
"8",9,"Symphonia globulifera",1258196784,-9.309722,-75.995555,"cdround,gass84,iddatunl",20591617,237,127,90,294,305,165,140,238,233,240,233,2580,351,96,40,955,310,797,310
"9",10,"Symphonia globulifera",1234550616,-13.202778,-38.917222,"cdround,gass84",21396026,247,67,65,1213,300,197,103,243,259,261,230,1914,246,99,32,685,346,382,589
"10",12,"Symphonia globulifera",1455891510,-20.598417,-40.423266,"gass84",22933910,245,79,58,1694,315,181,134,260,224,268,224,1099,172,46,43,453,154,286,154
"11",13,"Symphonia globulifera",1258178660,12.309528,-83.696611,"cdround,gass84",16107272,256,73,70,848,307,204,103,260,254,264,242,3559,587,62,55,1600,245,878,579
"12",14,"Symphonia globulifera",1829088963,-10.984722,-55.6525,"gass84",20937705,254,142,70,743,353,152,201,252,247,262,244,1876,314,3,72,898,26,476,61
"13",15,"Symphonia globulifera",1253919572,10.943222,-85.317639,"cdround,rdatm",16392353,242,100,73,739,315,179,136,239,248,252,233,2395,379,22,65,1065,94,249,418
"14",16,"Symphonia globulifera",1226938787,-9.255565,-35.869226,"gass84",20583940,239,72,67,1255,294,188,106,227,245,252,221,1587,273,31,63,750,126,240,675
"15",17,"Symphonia globulifera",1837387833,-3.325911,-55.643064,"gass84,iddatunl",19347945,264,95,80,510,327,209,118,258,266,271,258,2039,333,62,60,935,196,234,935
"16",18,"Symphonia globulifera",1316168573,-9.432125,-36.458961,"gass84",20618485,224,88,68,1508,292,163,129,207,233,239,201,1330,226,27,66,666,117,182,588
"17",19,"Symphonia globulifera",1837387856,-3.414825,-55.588064,"gass84,iddatunl",19365226,262,96,80,522,325,206,119,256,264,269,256,1997,322,60,60,918,194,239,918
"18",20,"Symphonia globulifera",1226939937,-13.782556,-39.166722,"gass84",21516980,237,63,63,1130,288,189,99,242,230,251,221,2033,202,117,16,578,390,522,539
"19",21,"Symphonia globulifera",1258212885,-1.935209,9.880455,"gass84",19064398,256,93,66,1311,323,184,139,260,235,269,235,1967,370,2,72,840,14,703,14
"20",22,"Symphonia globulifera",1090155136,-0.944058,-48.020847,"gass84",18855648,268,85,85,422,322,223,99,263,273,273,262,2587,476,35,73,1318,127,127,1206
"21",23,"Symphonia globulifera",1090883415,-18.7161,-39.8589,"gass84",22545124,241,93,64,1542,315,170,145,253,221,261,221,1239,172,51,40,486,173,358,173
"22",24,"Symphonia globulifera",1087694738,-10.806389,-37.169722,"gass84",20903588,254,64,65,1144,301,204,97,252,261,266,237,1372,243,40,60,629,129,220,500
"23",25,"Symphonia globulifera",1077246581,-13.919722,-38.949167,"gass84,iddatunl",21551546,247,63,64,1068,296,199,97,242,241,260,232,2414,248,141,19,738,465,585,656
"24",26,"Symphonia globulifera",1077610619,-9.412631,-36.730597,"gass84",20609839,244,98,68,1666,322,179,143,224,257,261,220,852,141,14,64,415,62,71,344
"25",27,"Symphonia globulifera",1097910941,-9.244547,-36.435015,"",20575286,206,87,69,1435,273,147,126,188,216,219,184,1263,221,24,63,609,99,143,543
"26",28,"Symphonia globulifera",1077479898,-12.581139,-60.394806,"gass84,iddatunl",21265911,216,128,70,549,302,120,182,217,208,221,207,1891,317,7,70,865,53,470,93
"27",29,"Symphonia globulifera",1090155560,-0.956583,-47.116556,"gass84",18855670,262,94,81,482,326,210,116,256,267,268,256,2601,496,14,78,1372,60,114,1372
"28",30,"Symphonia globulifera",1258071374,-13.43475,-67.904528,"cdround,gass84,iddatunl",21447171,257,109,72,1127,329,178,151,265,240,267,240,1843,302,54,55,799,180,553,214
"29",31,"Symphonia globulifera",1423916934,-16.990555,-39.209722,"cdround,gass84",22182259,245,78,65,1320,304,185,119,250,261,261,226,1210,137,73,19,356,253,253,298
"30",32,"Symphonia globulifera",1258129353,-10.375,-75.294444,"cdround,gass84,iddatunl",20816273,219,126,84,468,290,140,150,220,212,223,212,2378,326,73,47,957,244,584,244
"31",33,"Symphonia globulifera",1258056431,-2.834722,-77.963056,"cdround,gass84,iddatunl",19252369,245,99,84,599,306,189,117,244,249,252,236,2496,266,157,17,769,507,566,629
"32",34,"Symphonia globulifera",1316169112,-1.078611,-46.737222,"cdround,gass84",18881599,261,93,80,553,326,210,116,254,268,268,254,2334,471,6,81,1245,38,38,1245
"33",36,"Symphonia globulifera",1258095771,-10.378889,-75.2475,"cdround,gass84,iddatunl",20816275,233,119,83,436,302,159,143,234,226,237,226,2583,361,88,45,1028,282,631,282
"34",37,"Symphonia globulifera",1208844872,-13.1125,-39.361,"gass84",21378736,228,65,63,1340,281,178,103,241,218,243,209,1220,141,58,25,372,200,361,256
"35",38,"Symphonia globulifera",1087541033,-13.19025,-39.602861,"gass84",21396010,211,69,63,1338,267,159,108,223,203,226,192,1006,116,50,21,300,176,297,250
"36",40,"Symphonia globulifera",1052766685,3.535472,-77.257555,"gass84",17930466,263,78,89,282,309,222,87,259,265,266,259,7191,869,309,31,2483,982,1149,2177
"37",41,"Symphonia globulifera",1135819896,-9.41565,-36.701494,"cdround,gass84",20609840,245,98,68,1652,324,181,143,225,258,262,222,921,153,15,65,451,67,76,378
"38",44,"Symphonia globulifera",1087695739,-10.3757,-36.5259,"gass84",20817204,254,84,67,1442,319,195,124,251,261,270,234,1254,226,35,63,604,113,215,430
"39",45,"Symphonia globulifera",1563894933,-16.560278,-39.420278,"cdround,gass84,rdatm",22095854,244,83,67,1374,303,180,123,249,223,260,223,1305,145,64,20,412,256,337,256
"40",46,"Symphonia globulifera",1087509466,-22.466667,-42.216667,"gass84,txmatfuz",23322667,226,88,59,1938,299,151,148,242,201,252,201,1169,184,32,50,482,109,421,109
"41",47,"Symphonia globulifera",1087509478,-22.566667,-42.283333,"gass84,txmatfuz",23339946,231,84,58,1909,301,158,143,246,206,256,206,1099,168,34,47,439,111,382,111
"42",48,"Symphonia globulifera",1424473124,-1.711389,-51.472222,"cdround,gass84",19019725,268,97,86,423,329,217,112,265,273,273,262,2198,307,63,51,901,206,206,814
"43",49,"Symphonia globulifera",1090155320,-0.728889,-47.848056,"gass84",18812452,268,84,84,470,323,224,99,262,273,273,261,2766,536,21,82,1486,77,77,1328
"44",50,"Symphonia globulifera",1270102167,-9.3375,-36.302222,"gass84",20601209,233,85,67,1462,300,174,126,218,242,248,212,1406,231,28,62,673,119,218,600
