"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Miconia cinnamomifolia",1835735576,-22.403056,-42.669444,"cdround,gass84",23305376,178,101,59,2130,261,92,169,203,152,206,151,1541,273,33,64,717,112,633,135
"2",2,"Miconia cinnamomifolia",1835735716,-22.358889,-43.735278,"cdround,gass84",23296711,201,108,62,2089,283,109,174,225,174,227,173,1448,257,20,70,707,74,644,99
"3",3,"Miconia cinnamomifolia",1676476822,-24.684722,-48.580278,"gass84",23780435,211,98,51,3160,300,110,190,249,179,249,170,1499,205,56,39,580,225,580,240
"4",4,"Miconia cinnamomifolia",1563171067,-26.960556,-49.325278,"cdround,gass84",24255617,202,95,51,2952,298,113,185,236,165,237,165,1593,185,92,22,516,295,506,295
"5",5,"Miconia cinnamomifolia",1316183531,-24.0352,-47.5828,"gass84",23642219,174,99,57,2503,255,82,173,204,141,205,141,1835,278,67,47,754,206,717,206
"6",6,"Miconia cinnamomifolia",1086684467,-19.877,-43.778,"gass84,iddatunl",22786950,203,118,66,1881,281,103,178,218,177,222,175,1441,317,11,87,814,35,613,51
"7",7,"Miconia cinnamomifolia",1423904079,-22.276389,-44.389167,"cdround,gass84,rdatm",23279415,175,122,63,2207,257,64,193,200,145,201,145,1586,284,19,74,810,73,727,73
"8",8,"Miconia cinnamomifolia",1213523888,-26.368056,-49.139722,"cdround,gass84",24126021,187,94,51,2902,277,96,181,223,152,223,149,1588,203,82,28,558,283,558,286
"9",9,"Miconia cinnamomifolia",1264698375,-22.822222,-49.236667,"gass84",23391619,203,128,65,2348,291,97,194,230,172,230,171,1257,197,26,56,562,116,562,138
"10",10,"Miconia cinnamomifolia",1587291829,-19.656647,-43.319672,"gass84",22735121,196,115,64,1995,277,98,179,214,169,219,169,1510,336,10,84,825,37,610,54
"11",11,"Miconia cinnamomifolia",1423898010,-22.561389,-42.278333,"cdround,gass84",23339946,231,84,58,1909,301,158,143,246,206,256,206,1099,168,34,47,439,111,382,111
"12",12,"Miconia cinnamomifolia",1077408960,-26.929444,-48.625556,"cdround,gass84",24246993,198,94,51,2895,286,103,183,235,161,235,161,1611,215,80,30,580,266,580,266
"13",17,"Miconia cinnamomifolia",1094930314,-19.117222,-39.915278,"gass84",22622883,241,89,63,1611,312,171,141,254,220,262,220,1232,181,45,45,511,163,357,163
"14",18,"Miconia cinnamomifolia",1077408971,-26.910278,-49.429167,"cdround,gass84",24238334,169,102,54,2924,264,76,188,205,133,205,132,1575,184,91,21,503,301,503,323
"15",19,"Miconia cinnamomifolia",1087700811,-13.578611,-39.695,"gass84",21473768,215,71,65,1268,271,162,109,197,216,230,197,1228,128,69,18,356,249,316,356
