"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Hedyosmum brasiliense",1563171321,-26.794722,-48.591944,"cdround,gass84",24221074,202,90,50,2880,287,110,177,239,165,239,165,1644,225,80,31,606,265,606,265
"2",2,"Hedyosmum brasiliense",1503332477,-22.899722,-44.180278,"cdround,gass84,iddatunl",23409020,171,115,60,2213,254,65,189,196,141,198,141,1581,263,29,66,758,107,691,107
"3",3,"Hedyosmum brasiliense",1571707319,-20.477778,-41.829444,"cdround,gass84",22907957,129,112,65,1728,211,39,172,144,109,149,105,1647,266,36,59,759,135,611,148
"4",4,"Hedyosmum brasiliense",1658203063,-26.806944,-48.943333,"cdround,gass84,iddatunl",24221066,190,91,50,2894,279,100,179,226,156,226,153,1644,208,85,26,571,292,571,297
"5",5,"Hedyosmum brasiliense",1587298518,-27.361389,-48.690278,"cdround,gass84",24333392,197,82,48,2844,281,113,168,233,163,233,160,1598,204,84,30,576,265,576,267
"6",6,"Hedyosmum brasiliense",1801099385,-26.341389,-49.304167,"cdround,gass84",24126017,188,99,52,2976,282,95,187,224,151,224,150,1507,187,79,26,515,273,515,281
"7",7,"Hedyosmum brasiliense",1801099680,-27.81,-48.866944,"cdround,gass84",24428428,168,79,47,2865,251,86,165,204,134,204,131,1661,226,89,28,593,290,593,313
"8",8,"Hedyosmum brasiliense",1837380322,-27.718889,-48.871389,"cdround,gass84",24411148,179,77,46,2963,262,97,165,216,144,216,141,1627,231,83,31,598,273,598,294
"9",9,"Hedyosmum brasiliense",1423902244,-21.891111,-41.912222,"cdround,gass84,iddatunl",23201715,163,102,62,1927,242,78,164,179,139,189,138,1485,240,38,56,662,126,554,152
"10",10,"Hedyosmum brasiliense",1270105867,-21.728389,-44.961889,"gass84,iddatunl",23167081,184,133,67,2114,266,69,197,205,154,206,153,1542,303,15,77,801,61,684,75
"11",11,"Hedyosmum brasiliense",1423924191,-22.401111,-42.413611,"cdround,gass84",23305383,181,98,58,2060,263,96,167,199,156,207,153,1418,245,29,62,648,104,573,130
"12",12,"Hedyosmum brasiliense",1423942672,-13.285833,-41.9,"cdround,gass84",21413235,183,118,71,1165,263,99,164,191,173,193,165,990,157,26,56,436,87,389,101
"13",13,"Hedyosmum brasiliense",1801097534,-17.89391,-43.750242,"gass84,iddatunl",22372230,191,110,63,1683,275,103,172,204,172,208,166,1384,314,8,86,782,26,544,45
"14",14,"Hedyosmum brasiliense",1829084307,-20.557858,-54.789314,"gass84",22924926,234,113,69,1628,307,144,163,248,214,248,210,1439,230,32,51,602,116,582,186
"15",15,"Hedyosmum brasiliense",1829092151,-20.301389,-46.528333,"gass84,iddatunl",22873284,196,123,67,1903,270,87,183,212,172,214,167,1480,285,14,77,777,51,618,74
"16",16,"Hedyosmum brasiliense",1585333783,-18.181944,-43.551944,"cdround,gass84,rdatm",22432715,188,103,60,1714,275,106,169,202,169,206,163,1485,340,9,86,836,32,571,53
"17",17,"Hedyosmum brasiliense",1252587525,-21.709722,-43.898333,"gass84",23167107,180,108,64,1899,258,90,168,202,155,203,155,1583,293,18,75,802,65,706,83
"18",18,"Hedyosmum brasiliense",1423896553,-22.426667,-44.618056,"cdround,gass84,rdatm",23313970,167,124,63,2228,249,53,196,192,136,193,136,1649,294,22,73,839,83,759,83
"19",19,"Hedyosmum brasiliense",1213676503,-11.116667,-55.309167,"gass84",20963633,254,143,70,717,354,150,204,252,247,262,244,1872,319,2,75,911,18,478,57
"20",20,"Hedyosmum brasiliense",1423917037,-22.313333,-44.363056,"cdround,gass84,rdatm",23288056,194,119,61,2248,278,86,192,219,163,220,163,1515,271,18,74,770,67,708,67
"21",21,"Hedyosmum brasiliense",1303587538,-20.153611,-43.436667,"gass84,iddatunl",22838798,180,114,64,1918,258,82,176,197,153,201,153,1526,314,15,81,819,50,642,61
"22",22,"Hedyosmum brasiliense",1303586691,-25.086667,-47.928056,"gass84",23866850,213,84,49,2876,296,126,170,248,176,248,176,2383,358,82,44,982,304,982,304
