"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Machaerium acutifolium",1705511444,-11.483333,-41.333333,"gass84",21041729,205,100,74,1269,270,135,135,215,192,217,186,643,117,11,70,312,41,257,49
"2",2,"Machaerium acutifolium",1638342272,-11.557778,-40.905833,"gass84",21059019,214,104,71,1517,286,141,145,226,209,229,191,734,100,23,39,258,91,242,137
"3",3,"Machaerium acutifolium",1819185228,-12.683333,-41.166667,"cdround,gass84",21292292,237,114,74,1262,311,158,153,247,224,249,218,948,149,17,57,403,75,344,87
"4",4,"Machaerium acutifolium",1702657547,-21.799,-52.1323,"gass84",23184189,229,124,64,2455,312,120,192,255,196,255,194,1166,169,34,46,485,129,485,162
"5",5,"Machaerium acutifolium",1837383273,-18.149306,-53.405222,"gass84",22423839,236,125,70,1468,315,138,177,246,219,250,213,1588,262,18,66,726,67,419,106
"6",6,"Machaerium acutifolium",1423912678,-28.3575,-55.0275,"gass84,preswcd,rdatm",24540600,208,122,53,3702,325,98,227,170,162,249,158,1871,190,133,10,508,434,436,463
"7",7,"Machaerium acutifolium",1801097130,-18.8925,-43.405,"gass84",22579599,209,126,65,2027,295,102,193,227,182,231,180,1613,385,8,87,908,34,619,59
"8",8,"Machaerium acutifolium",1094929987,-10.560833,-45.650278,"gass84,iddatunl",20851545,232,141,71,862,329,131,198,232,221,243,220,1154,193,0,82,566,3,291,22
"9",9,"Machaerium acutifolium",1423906483,-7.585,-39.001667,"cdround,gass84",20238264,241,104,70,1309,314,167,147,244,228,255,222,803,197,3,96,494,22,210,39
"10",11,"Machaerium acutifolium",1585202108,-24.1714,-49.6599,"gass84",23676729,181,119,55,3262,276,60,216,216,143,218,134,1337,205,56,39,520,198,489,218
"11",12,"Machaerium acutifolium",1585202369,-19.3058,-48.9255,"gass84",22665866,231,131,69,1731,312,123,189,245,207,245,204,1371,253,9,77,694,35,636,62
"12",13,"Machaerium acutifolium",1208843635,-12.449444,-40.608056,"gass84,iddatunl",21240466,220,100,71,1458,288,149,139,231,213,234,197,650,85,20,39,227,81,216,108
"13",14,"Machaerium acutifolium",1213516536,-23.1464,-47.0041,"gass84",23460792,188,110,62,2311,267,90,177,214,156,214,156,1304,218,27,63,619,107,571,107
"14",15,"Machaerium acutifolium",1585964187,-22.2127,-49.0139,"gass84,preswcd",23270664,208,126,64,2390,294,100,194,235,176,235,175,1182,213,26,63,574,108,574,126
"15",16,"Machaerium acutifolium",1455395346,-18.340639,-53.38625,"gass84",22467039,230,124,70,1476,308,133,175,240,213,244,207,1600,263,20,64,721,73,421,114
"16",17,"Machaerium acutifolium",1423913338,-22.3575,-49.0275,"gass84",23296584,206,127,65,2404,293,99,194,234,175,234,173,1232,216,27,62,589,112,589,131
"17",18,"Machaerium acutifolium",1094928271,-15.158333,-39.535,"gass84",21802092,231,75,64,1197,287,171,116,241,228,245,214,1156,128,61,25,373,204,347,243
"18",19,"Machaerium acutifolium",1099614140,-10.998333,-37.310278,"gass84",20938145,253,70,67,1213,304,201,103,250,257,266,235,1413,267,48,61,658,150,237,495
"19",20,"Machaerium acutifolium",1423906391,-14.740555,-68.363611,"cdround,gass84,iddatunl",21715000,199,92,72,1215,260,133,127,207,182,211,180,1402,213,27,57,612,106,465,117
"20",21,"Machaerium acutifolium",1094928101,-5.162222,-40.888333,"gass84",19728459,236,108,76,865,310,169,141,230,242,247,226,926,247,5,104,609,17,63,343
"21",22,"Machaerium acutifolium",1265933068,-21.940278,-47.471389,"gass84",23210221,207,118,64,2202,285,102,183,229,175,229,175,1297,244,19,72,661,74,599,92
"22",23,"Machaerium acutifolium",1135076028,-23.008333,-48.831667,"gass84",23434829,201,127,66,2220,289,97,192,227,172,227,172,1296,213,35,56,591,129,545,152
"23",24,"Machaerium acutifolium",1077247663,-14.655833,-42.546944,"gass84",21698339,211,109,72,1278,281,131,150,220,192,222,192,867,196,2,94,527,7,346,14
"24",25,"Machaerium acutifolium",1094797545,-7.205278,-39.071667,"gass84",20151863,258,105,72,1116,331,187,144,257,250,271,242,998,254,5,99,636,23,123,90
"25",26,"Machaerium acutifolium",1423938275,-7.459722,-39.118333,"cdround,gass84,rdatm",20212342,218,103,71,1185,291,147,144,219,217,231,201,986,227,9,89,585,39,242,71
"26",27,"Machaerium acutifolium",1423932603,-7.558056,-39.314722,"cdround,gass84,rdatm",20229617,220,103,71,1222,294,149,145,223,219,235,203,897,200,7,86,519,34,224,72
"27",28,"Machaerium acutifolium",1077249504,-13.275,-41.525278,"gass84,iddatunl",21413244,195,118,71,1214,274,110,164,203,183,205,176,945,146,27,51,395,96,358,113
"28",29,"Machaerium acutifolium",1265222367,-13.008333,-41.516667,"gass84",21361404,199,118,72,1211,278,115,163,208,187,209,180,866,148,17,61,385,63,350,71
"29",30,"Machaerium acutifolium",1090760179,-20.456306,-55.486694,"gass84",22898989,239,120,67,2078,318,140,178,259,210,259,209,1439,235,30,52,613,119,613,185
"30",31,"Machaerium acutifolium",1090760488,-20.456397,-55.500283,"gass84,txmatfuz",22898988,234,120,67,2080,313,136,177,254,205,254,204,1447,236,30,52,613,121,613,187
"31",32,"Machaerium acutifolium",1090760406,-20.436556,-55.658278,"gass84",22898985,234,121,67,2152,314,134,180,255,204,255,203,1450,235,30,52,615,123,615,189
"32",33,"Machaerium acutifolium",1090832547,-18.676944,-48.572222,"gass84",22536275,223,127,68,1760,302,116,186,237,199,237,195,1390,268,8,81,723,29,635,50
"33",34,"Machaerium acutifolium",1090761888,-20.674389,-55.325139,"gass84",22950833,239,118,67,2049,317,142,175,258,211,258,209,1420,229,30,51,592,118,566,184
"34",36,"Machaerium acutifolium",1090760315,-22.064833,-53.400278,"gass84",23235999,229,121,66,2029,313,132,181,244,205,249,200,1385,191,26,44,513,150,492,184
"35",39,"Machaerium acutifolium",1094926582,-19.15,-40.05,"gass84",22631519,240,94,64,1589,313,168,145,254,221,261,219,1207,183,39,49,523,145,364,146
"36",40,"Machaerium acutifolium",1087721175,-22.813889,-48.743056,"gass84",23391631,199,125,65,2270,285,95,190,225,168,225,168,1305,227,31,61,617,117,617,137
"37",41,"Machaerium acutifolium",1424475980,-15.934722,-47.500556,"cdround,gass84",21966060,215,119,71,1172,287,120,167,221,201,224,195,1428,262,5,79,718,24,386,40
"38",42,"Machaerium acutifolium",1094896235,-7.0175,-42.143333,"gass84,iddatunl",20117229,269,122,75,926,352,190,162,266,268,281,258,919,185,1,89,518,11,124,36
"39",43,"Machaerium acutifolium",1090668154,-9.337222,-56.780833,"gass84",20600718,256,131,67,539,353,159,194,253,251,262,250,2261,378,11,69,1020,47,321,116
"40",44,"Machaerium acutifolium",1090865569,-23.910556,-52.754444,"gass84",23616174,207,120,61,2838,299,103,196,240,181,240,168,1414,162,67,24,442,263,442,337
"41",45,"Machaerium acutifolium",1094912938,-12.4125,-40.526667,"gass84",21231828,218,99,71,1455,287,149,138,230,211,233,196,708,93,22,39,247,88,239,122
"42",47,"Machaerium acutifolium",1094712495,-24.005,-52.793889,"cdround,gass84",23642093,210,120,60,2910,303,105,198,243,183,243,170,1426,165,74,24,443,266,443,338
