"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Parinari excelsa",1671706319,-22.963056,-43.264444,"gass84",23426322,212,89,57,2047,288,134,154,237,187,240,187,1529,206,56,41,586,183,557,183
"2",2,"Parinari excelsa",1803913527,5.847917,-68.649222,"cdround",17446833,282,95,71,905,356,224,132,269,287,294,269,2393,400,18,67,1126,102,286,1126
"3",3,"Parinari excelsa",1638723669,-22.566667,-43.419444,"gass84",23339918,201,101,60,2068,283,115,168,226,175,228,175,1804,282,47,56,789,159,729,159
"4",4,"Parinari excelsa",1423923976,-1.507222,-48.468611,"cdround,gass84,rdatm",18976597,268,95,90,258,323,218,105,266,270,270,264,2692,404,97,51,1135,315,315,1129
"5",6,"Parinari excelsa",1831401785,7.115727,-6.966379,"gass84",17189113,255,107,69,993,333,179,154,246,251,268,242,1386,262,14,61,594,77,287,564
"6",7,"Parinari excelsa",1258143045,3.321931,13.648409,"gass84,iddatunl",17975848,229,97,80,526,294,173,121,228,226,236,224,1643,287,33,53,635,122,513,373
"7",8,"Parinari excelsa",1571706774,-10.145,-61.907778,"cdround,gass84,rdatm",20764755,248,122,68,509,336,159,177,247,245,254,241,1634,285,0,77,811,27,147,69
"8",9,"Parinari excelsa",1423894501,-15.009722,-58.378889,"cdround,gass84,rdatm",21775719,236,133,71,1323,316,131,185,243,220,247,214,1564,284,11,71,717,53,374,76
"9",10,"Parinari excelsa",1707494674,5.508306,-67.668111,"cdround,gass84,iddatunl",17515976,278,100,74,1080,356,222,134,266,286,292,263,2320,406,29,68,1128,117,140,1120
"10",11,"Parinari excelsa",1094930724,-17.635833,-39.341389,"gass84",22320496,244,76,63,1377,305,185,120,249,225,261,225,1270,165,70,24,416,265,272,265
"11",12,"Parinari excelsa",1258142965,3.093772,13.559924,"gass84,iddatunl",18019046,233,97,80,504,299,178,121,233,231,240,228,1633,288,33,54,636,118,510,369
