"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Cedrela odorata",1819183434,-21.878611,-41.919167,"cdround,gass84",23201714,190,104,61,2087,269,99,170,207,162,217,162,1410,235,31,58,637,113,527,113
"2",3,"Cedrela odorata",1424783889,-2.59506,-72.88406,"gass84",19200651,263,94,85,448,317,207,110,263,262,267,256,2941,310,212,13,888,646,696,669
"3",4,"Cedrela odorata",1423908898,-22.956389,-43.285278,"cdround,gass84,rdatm",23417682,213,88,57,2029,288,135,153,238,188,241,188,1514,204,54,42,580,178,556,178
"4",5,"Cedrela odorata",1652397214,-27.344167,152.971389,"cdround",24338232,201,107,50,3716,293,83,210,242,157,244,149,1268,187,35,45,519,144,508,178
"5",6,"Cedrela odorata",1258105159,12.26,-85.28,"gass84",16115874,236,94,72,833,302,173,129,238,237,246,224,1663,257,24,61,729,88,367,211
"6",7,"Cedrela odorata",1258104989,12.45,-84.96,"gass84",16081321,247,92,73,814,311,185,126,249,247,256,235,2180,344,16,61,952,68,420,333
"7",8,"Cedrela odorata",1258104605,12.3,-85.32,"gass84",16107233,240,95,73,799,306,176,130,241,240,249,228,1588,260,20,65,715,72,349,187
"8",9,"Cedrela odorata",1423903502,-3.381944,-51.880833,"cdround,gass84",19365315,256,93,80,439,316,200,116,252,261,262,251,2149,392,33,68,1010,116,154,952
"9",10,"Cedrela odorata",1503276779,18.1975,-77.3958,"gass84",14889183,216,74,69,976,269,163,106,226,203,227,203,1872,313,72,45,708,223,506,223
"10",11,"Cedrela odorata",1703243969,4.051778,-71.391639,"cdround,gass84",17818287,268,92,71,929,344,216,128,258,275,280,256,2225,365,12,62,941,93,119,917
"11",13,"Cedrela odorata",1258178319,12.88,-85.43,"gass84",15986270,218,98,72,898,286,151,135,221,218,228,205,2189,325,38,57,929,129,508,316
"12",14,"Cedrela odorata",1563284545,14.7196,-61.1639,"gass84",15606693,235,69,73,931,280,186,94,244,226,244,221,2845,335,123,32,955,405,955,452
"13",15,"Cedrela odorata",1264695837,-10.4211,-38.1106,"gass84",20825806,238,93,67,1640,308,170,138,245,238,255,214,608,87,15,47,248,66,154,179
"14",16,"Cedrela odorata",1836740163,7.071069,-73.070231,"cdround,iddatunl",17196167,211,89,92,229,260,164,96,208,210,213,207,1247,159,62,27,390,201,306,340
"15",17,"Cedrela odorata",1135828359,-1.418158,-48.411278,"gass84",18959319,268,94,88,276,324,218,106,265,271,271,264,2465,374,85,51,1038,286,286,1031
"16",18,"Cedrela odorata",1258010872,12.89,-85.71,"gass84,iddatunl",15986263,223,103,73,846,295,155,140,226,224,233,211,1756,270,26,64,738,95,447,187
"17",19,"Cedrela odorata",1258010951,12.73,-85.74,"gass84,iddatunl",16020823,234,102,71,915,306,163,143,236,235,245,221,1401,243,15,68,636,57,333,143
"18",20,"Cedrela odorata",1258010627,12.39,-84.88,"gass84",16089963,247,91,73,823,310,186,124,249,247,256,235,2287,364,16,61,987,74,441,355
"19",21,"Cedrela odorata",1061292082,5.2025,-74.849722,"preneglon",17584924,263,99,85,352,327,211,116,260,263,267,258,2086,333,61,44,799,308,421,728
"20",22,"Cedrela odorata",1258081561,-14.08,-67.79,"gass84,iddatunl",21576774,255,110,71,1304,327,173,154,264,235,266,235,1830,294,55,52,787,210,516,210
"21",23,"Cedrela odorata",1258071070,-14.09,-67.82,"gass84,iddatunl",21585413,253,109,71,1280,325,172,153,262,242,264,233,1849,293,57,52,792,214,522,216
"22",24,"Cedrela odorata",1087518909,-26.3675,-49.686111,"gass84",24126008,164,114,56,3011,263,61,202,201,127,201,125,1407,170,82,21,453,281,447,292
"23",25,"Cedrela odorata",1253913652,10.35,-85.350001,"cdround,rdatm",16513312,265,110,75,771,344,199,145,261,266,276,256,1828,377,2,88,949,12,298,463
"24",26,"Cedrela odorata",1052765600,5.73,-75.614111,"cdround",17472586,249,110,84,375,320,190,130,246,253,254,244,2093,296,74,37,724,277,417,646
"25",27,"Cedrela odorata",1258071389,-13.43,-67.9,"gass84,iddatunl",21447171,257,109,72,1127,329,178,151,265,240,267,240,1843,302,54,55,799,180,553,214
"26",28,"Cedrela odorata",1087695514,-9.917222,-37.278056,"gass84",20722146,257,88,65,1778,325,191,134,238,267,275,230,580,91,16,56,259,57,111,209
"27",30,"Cedrela odorata",1252591153,-8.444167,-38.755278,"gass84",20411070,232,103,69,1581,308,160,148,241,227,248,208,593,140,8,82,332,26,148,55
"28",31,"Cedrela odorata",1087694496,-10.7083,-38.1833,"gass84",20877644,235,96,68,1609,307,166,141,242,234,252,212,704,106,20,47,284,82,166,210
"29",32,"Cedrela odorata",1427548357,9.5395,-75.345806,"cdround,iddatunl",16686352,264,104,77,519,332,197,135,260,266,271,258,1351,204,24,56,525,77,321,389
"30",34,"Cedrela odorata",1257909173,12.2,-85.18,"gass84",16133156,239,93,72,826,304,176,128,240,240,249,227,1765,263,29,59,759,107,393,229
"31",35,"Cedrela odorata",1257908794,12.94,-85.41,"gass84",15977631,233,100,72,924,303,165,138,236,233,244,219,2161,328,31,59,956,111,494,309
"32",36,"Cedrela odorata",1258109908,-10.32,-75.14,"gass84,iddatunl",20798997,239,118,83,430,307,165,142,240,232,243,232,2681,380,96,45,1060,298,661,298
"33",37,"Cedrela odorata",1424488726,-9.610833,-65.467778,"cdround,gass84,muluriiv",20652349,263,107,74,580,334,191,143,261,258,270,255,1611,262,8,65,704,62,414,109
"34",39,"Cedrela odorata",1090915931,-7.449972,-39.06925,"cdround,gass84",20203703,226,103,71,1203,300,155,145,228,226,240,209,1003,234,8,91,602,38,253,63
"35",40,"Cedrela odorata",1658203991,-22,-52,"gass84",23227393,227,124,63,2563,311,116,195,254,192,254,190,1151,172,34,48,480,128,480,163
"36",41,"Cedrela odorata",1658204055,-22,-53,"gass84",23227369,228,123,66,2182,312,126,186,250,200,250,196,1285,167,28,44,491,140,491,176
"37",42,"Cedrela odorata",1258110140,11.39,-85.78,"gass84",16297302,265,102,72,783,340,200,140,261,272,276,256,1471,323,4,89,753,19,149,442
"38",43,"Cedrela odorata",1077582376,-9.026389,-37.570833,"gass84",20532059,233,92,65,1899,306,165,141,239,236,251,205,614,87,11,51,243,47,194,174
"39",44,"Cedrela odorata",1258126068,-11.084444,-73.678333,"cdround,gass84,iddatunl",20963192,257,116,81,528,324,182,142,261,250,262,250,1533,203,56,44,585,171,541,187
"40",45,"Cedrela odorata",1703245823,7.154583,-72.423211,"cdround,gass84",17178902,161,94,81,347,215,100,115,161,155,164,155,1923,276,56,44,737,198,504,198
"41",46,"Cedrela odorata",1257802248,11.9,-85.44,"gass84",16193630,268,97,72,797,339,206,133,265,274,280,259,1408,302,4,90,791,17,133,124
"42",47,"Cedrela odorata",1090667865,-9.346389,-56.775556,"gass84",20600718,256,131,67,539,353,159,194,253,251,262,250,2261,378,11,69,1020,47,321,116
"43",48,"Cedrela odorata",1090909222,-7.232667,-38.653,"cdround,gass84",20160513,233,103,72,1177,305,162,143,235,233,247,217,894,211,8,95,562,30,185,63
"44",49,"Cedrela odorata",1087686201,-10.036106,-37.409756,"gass84",20739423,248,86,65,1749,315,183,132,242,258,265,222,682,109,20,57,307,72,127,251
"45",50,"Cedrela odorata",1424468147,-4.56,-39.691111,"cdround,gass84",19607528,223,92,77,639,285,167,118,218,228,231,214,1001,218,6,91,588,24,115,288
"46",52,"Cedrela odorata",1257928852,9.38,-82.27,"gass84,iddatunl",16712106,258,71,79,579,300,211,89,261,250,262,248,2872,370,144,28,936,517,758,669
"47",53,"Cedrela odorata",1135818006,-3.808611,-40.960556,"gass84",19451977,216,114,79,761,292,149,143,210,221,225,207,1295,308,6,102,820,20,67,785
"48",54,"Cedrela odorata",1090668976,-9.345278,-56.826111,"gass84",20600717,256,131,67,553,352,159,193,253,251,262,249,2250,376,11,69,1012,47,321,119
"49",55,"Cedrela odorata",1257966695,12.58,-86.03,"gass84",16055376,237,104,73,844,309,168,141,239,230,248,226,959,235,2,96,545,16,251,79
"50",56,"Cedrela odorata",1089188770,-7.006389,-38.223889,"gass84",20117323,239,102,72,1124,310,169,141,242,228,251,223,880,241,2,109,603,17,148,44
"51",57,"Cedrela odorata",1213669238,-17.6873,-50.0803,"gass84,iddatunl",22328879,247,120,69,1329,322,149,173,254,238,258,226,1419,257,8,78,706,28,375,142
"52",58,"Cedrela odorata",1135817971,-3.72,-40.935278,"gass84",19434698,219,114,79,732,295,152,143,213,223,227,210,1361,325,5,101,862,20,68,815
"53",59,"Cedrela odorata",1801348537,-11.413389,-58.749528,"gass84",21024031,240,132,68,651,329,137,192,240,231,246,230,1943,339,2,76,945,28,443,61
"54",60,"Cedrela odorata",1585292625,13.81063,-89.58023,"",15796091,219,123,76,753,303,142,161,219,212,229,209,1926,386,2,93,1047,17,244,58
"55",61,"Cedrela odorata",1135818040,-3.718206,-40.959256,"gass84",19434697,219,114,79,726,295,152,143,213,223,228,210,1284,307,5,101,814,17,66,770
"56",63,"Cedrela odorata",1570684442,6.551078,-71.707292,"cdround",17299880,256,105,83,575,326,200,126,250,260,264,248,2916,465,37,56,1197,185,461,1158
"57",64,"Cedrela odorata",1213669008,-17.7208,-50.1072,"gass84,iddatunl",22337518,247,120,69,1331,322,149,173,253,238,257,226,1428,259,8,77,711,29,194,143
"58",66,"Cedrela odorata",1257966841,13.23,-86.23,"gass84,iddatunl",15917131,191,101,71,1033,261,120,141,196,187,202,177,1760,315,22,63,775,86,437,191
"59",67,"Cedrela odorata",1258007480,18.11,-94.38,"gass84",14906055,256,91,59,2071,335,182,153,268,247,277,226,2534,453,42,63,1187,162,580,409
"60",68,"Cedrela odorata",1089098955,-23.19492,-45.5643,"gass84,iddatunl",23469467,176,105,60,2226,252,78,174,202,145,203,145,1395,244,24,66,667,102,645,102
