"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Sloanea guianensis",1676572721,-8,-49.416667,"gass84",20324414,258,127,76,342,342,176,166,254,258,262,254,1794,281,11,67,777,45,265,765
"2",2,"Sloanea guianensis",1658203107,-27.36,-48.96,"gass84",24333385,181,87,49,2950,270,95,175,218,146,218,143,1659,212,89,27,576,288,576,306
"3",3,"Sloanea guianensis",1676469412,-27.050556,-49.366111,"cdround,gass84",24272896,196,96,51,2968,292,107,185,232,159,232,159,1589,182,91,22,513,293,507,316
"4",4,"Sloanea guianensis",1819184827,-21.894444,-41.951667,"cdround,gass84",23201714,190,104,61,2087,269,99,170,207,162,217,162,1410,235,31,58,637,113,527,113
"5",5,"Sloanea guianensis",1837394454,-24.7428,-48.7694,"gass84",23789070,211,102,52,3256,302,107,195,250,179,250,168,1426,192,59,37,546,228,546,239
"6",6,"Sloanea guianensis",1563170258,-26.906944,-49.081667,"cdround,gass84",24238343,202,91,50,2984,293,111,182,239,167,239,164,1552,192,77,25,526,280,526,287
"7",7,"Sloanea guianensis",1258149935,-10.346111,-75.2525,"cdround,gass84,iddatunl",20807634,237,117,83,423,305,165,140,239,231,241,231,2554,352,91,45,1004,283,629,283
"8",8,"Sloanea guianensis",1427575080,6.006876,-71.280697,"cdround",17412210,265,99,77,774,338,211,127,255,271,275,255,2246,358,16,62,949,94,323,949
"9",9,"Sloanea guianensis",1427575152,6.032015,-71.381033,"cdround",17412207,265,99,77,798,337,210,127,254,271,275,254,2314,370,17,61,970,102,337,970
"10",10,"Sloanea guianensis",1303591354,-22.936917,-53.654333,"gass84",23417433,228,126,63,2413,321,123,198,245,208,255,194,1376,197,40,38,506,193,466,237
"11",11,"Sloanea guianensis",1143413966,-10.806389,-37.169722,"gass84",20903588,254,64,65,1144,301,204,97,252,261,266,237,1372,243,40,60,629,129,220,500
"12",12,"Sloanea guianensis",1258070822,-14.082333,-67.801056,"cdround,gass84,iddatunl",21576773,253,109,71,1255,326,173,153,262,234,264,234,1844,294,56,52,791,212,522,212
"13",13,"Sloanea guianensis",1147306968,2.568056,-72.703889,"cdround,gass84",18129296,280,93,67,1201,357,219,138,273,298,298,266,2491,363,25,50,992,212,212,986
