"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Trichilia lepidota",1837389589,-9.2249,-36.3825,"gass84",20575287,207,86,69,1428,273,149,124,190,217,220,185,1309,228,25,63,631,103,146,567
"2",3,"Trichilia lepidota",1819182837,-22.299722,-41.750278,"cdround,gass84",23288118,229,87,58,1919,299,151,148,244,205,254,205,1132,177,41,43,454,129,344,129
"3",4,"Trichilia lepidota",1077410223,-28.8,-49.86,"gass84",24635764,187,99,52,2935,280,92,188,224,151,224,149,1425,158,90,17,432,289,432,314
"4",5,"Trichilia lepidota",1316168631,-9.541389,-36.786389,"gass84",20635758,246,95,67,1669,321,180,141,227,257,263,222,710,125,14,67,356,52,82,293
"5",6,"Trichilia lepidota",1226938908,-9.251275,-36.423223,"gass84",20583926,221,89,68,1477,290,160,130,204,230,235,199,1413,232,28,63,683,117,215,615
"6",7,"Trichilia lepidota",1143413968,-10.806389,-37.169722,"gass84",20903588,254,64,65,1144,301,204,97,252,261,266,237,1372,243,40,60,629,129,220,500
"7",8,"Trichilia lepidota",1143414001,-11.014722,-37.206389,"gass84",20946788,253,63,67,1065,300,206,94,250,261,266,238,1371,250,45,61,645,141,235,472
"8",9,"Trichilia lepidota",1143419288,-9.402461,-36.732222,"cdround,gass84",20609839,244,98,68,1666,322,179,143,224,257,261,220,852,141,14,64,415,62,71,344
"9",10,"Trichilia lepidota",1089195903,-9.236886,-36.4356,"gass84",20575286,206,87,69,1435,273,147,126,188,216,219,184,1263,221,24,63,609,99,143,543
"10",11,"Trichilia lepidota",1424498421,-22.5825,-43.423333,"cdround,gass84",23339918,201,101,60,2068,283,115,168,226,175,228,175,1804,282,47,56,789,159,729,159
"11",12,"Trichilia lepidota",1424447193,-18.016389,-42.961111,"cdround,gass84,rdatm",22398169,202,115,66,1810,283,109,174,217,179,221,175,1235,264,10,85,699,32,476,43
"12",13,"Trichilia lepidota",1094915377,-12.166667,-37.966667,"gass84,iddatunl",21188689,238,79,66,1407,300,181,119,234,249,253,218,1752,301,69,48,746,248,316,571
"13",14,"Trichilia lepidota",1090884249,-20.893889,-41.708889,"gass84",22994359,203,123,65,1953,292,103,189,220,177,225,176,1270,226,25,66,619,81,473,102
"14",15,"Trichilia lepidota",1089187106,-11.382639,-37.425861,"gass84,iddatunl",21024542,253,84,67,1388,317,193,124,249,263,268,233,1650,277,58,53,723,182,283,583
"15",16,"Trichilia lepidota",1087538443,-13.717056,-39.637139,"gass84",21508329,227,67,63,1256,280,175,105,209,219,242,209,1373,142,85,15,388,287,338,388
"16",18,"Trichilia lepidota",1087691710,-11.2,-37.233333,"gass84",20981347,254,70,67,1162,307,203,104,250,262,267,237,1487,268,51,59,682,158,257,512
"17",20,"Trichilia lepidota",1095369038,-29.323333,-49.948889,"gass84",24739442,187,75,47,2816,267,109,158,224,154,224,152,1456,142,95,11,392,322,392,348
"18",21,"Trichilia lepidota",1213675936,-26.183739,-48.897239,"gass84",24091467,211,81,48,2847,294,128,166,247,174,247,174,1712,246,77,36,667,259,667,259
"19",22,"Trichilia lepidota",1213676013,-26.065769,-48.865842,"gass84",24065548,211,80,48,2858,293,129,164,247,174,247,174,1768,256,79,38,703,259,703,259
"20",23,"Trichilia lepidota",1094892469,-12.016667,-38.033333,"gass84",21154128,237,83,67,1436,301,178,123,233,235,252,217,1510,236,66,42,606,236,288,477
