"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Maclura tinctoria",1638342226,-12.255,-39.035833,"gass84",21205944,237,83,65,1572,302,175,127,232,225,254,214,876,111,34,31,290,131,196,233
"2",2,"Maclura tinctoria",1585208940,-24.360139,-51.905444,"gass84",23711235,201,121,60,2861,295,95,200,235,174,235,163,1467,196,74,29,499,286,499,313
"3",3,"Maclura tinctoria",1676476896,-25.446139,-54.004639,"gass84",23935824,198,131,57,3399,309,80,229,239,154,239,154,1809,227,103,24,560,349,560,349
"4",4,"Maclura tinctoria",1676476924,-24.761667,-52.128333,"gass84",23797629,188,118,60,2776,280,85,195,221,161,221,151,1631,201,82,29,551,320,551,348
"5",5,"Maclura tinctoria",1702659729,-24.36775,-51.958889,"gass84",23711233,199,120,60,2797,292,94,198,232,173,232,161,1443,194,74,29,486,283,486,310
"6",6,"Maclura tinctoria",1801350040,-24.447389,-51.843944,"gass84",23728516,196,121,60,2825,289,90,199,229,194,229,157,1493,194,76,29,500,292,500,325
"7",7,"Maclura tinctoria",1638347247,-12.535555,-39.190833,"cdround,gass84",21257780,236,77,64,1498,297,177,120,232,224,252,215,920,102,40,26,293,155,203,261
"8",8,"Maclura tinctoria",1324592428,-7.135556,-34.861111,"gass84",20143324,253,78,67,1000,306,190,116,242,259,262,237,1936,326,40,62,872,139,419,769
"9",9,"Maclura tinctoria",1801097407,-16.704167,-41.976111,"gass84",22121713,236,136,69,1741,325,130,195,248,211,254,211,815,176,4,90,484,16,314,24
"10",10,"Maclura tinctoria",1563170064,-26.893611,-49.09,"cdround,gass84",24238342,204,92,50,2965,295,114,181,240,168,240,166,1565,191,81,25,522,285,522,294
"11",11,"Maclura tinctoria",1801096948,-18.375,-42.816389,"gass84",22475933,208,124,65,2119,293,103,190,227,177,231,177,1340,292,11,81,728,41,516,41
"12",12,"Maclura tinctoria",1413722987,-24.747056,-52.243056,"gass84",23788987,189,118,60,2760,281,86,195,222,162,222,152,1647,211,81,30,567,312,567,346
"13",13,"Maclura tinctoria",1499617604,-25.364014,-53.043755,"gass84,iddatunl",23918567,189,133,59,3224,297,73,224,228,147,228,147,1778,215,98,25,565,350,565,350
"14",14,"Maclura tinctoria",1077410760,-26.370556,-49.320278,"cdround,gass84",24126017,188,99,52,2976,282,95,187,224,151,224,150,1507,187,79,26,515,273,515,281
"15",15,"Maclura tinctoria",1324650732,-3.792694,-70.706861,"cdround,gass84",19451264,259,95,86,409,312,202,110,261,256,263,253,2830,332,159,22,889,508,672,635
"16",16,"Maclura tinctoria",1258178089,12.894028,-85.504917,"cdround,gass84,txmathi",15986268,232,101,72,918,302,162,140,235,232,242,218,1970,296,26,61,865,96,452,272
"17",17,"Maclura tinctoria",1801350207,-10.813889,-55.579167,"gass84",20903147,252,142,70,698,352,151,201,250,246,260,243,1905,318,3,72,910,27,284,65
"18",18,"Maclura tinctoria",1208837511,-25.188278,-53.871333,"gass84",23883988,187,131,59,3062,295,76,219,224,158,224,147,1868,226,98,22,552,380,552,406
"19",19,"Maclura tinctoria",1226941605,-25.576139,-53.958389,"gass84",23961745,200,132,56,3470,312,79,233,242,155,242,155,1766,218,99,24,555,344,555,344
"20",20,"Maclura tinctoria",1208837723,-25.639806,-54.402806,"gass84",23979015,209,133,55,3533,323,84,239,229,176,254,163,1736,213,79,23,543,326,512,349
"21",21,"Maclura tinctoria",1270103815,-25.289722,-53.863889,"gass84",23901268,191,131,59,3153,300,78,222,229,150,229,150,1838,219,100,21,540,374,540,398
"22",22,"Maclura tinctoria",1703244392,4.558361,-74.721611,"cdround,gass84",17714527,267,114,86,329,337,205,132,267,268,270,262,1204,174,47,45,439,163,209,369
"23",23,"Maclura tinctoria",1077410790,-26.799722,-48.596667,"cdround,gass84",24221074,202,90,50,2880,287,110,177,239,165,239,165,1644,225,80,31,606,265,606,265
"24",24,"Maclura tinctoria",1707495120,4.533372,-74.777833,"cdround,gass84",17723166,266,112,86,354,335,206,129,267,268,270,261,1242,179,47,45,450,170,214,381
"25",25,"Maclura tinctoria",1077410788,-26.775278,-48.600833,"cdround,gass84",24212434,204,89,50,2895,290,113,177,242,167,242,167,1647,227,79,32,610,263,610,263
"26",26,"Maclura tinctoria",1061292791,4.585833,-74.979444,"cdround",17705881,256,106,87,397,322,201,121,256,255,260,250,1485,206,60,40,517,233,277,445
"27",27,"Maclura tinctoria",1061292741,4.278056,-74.905278,"cdround",17775003,278,110,84,418,349,219,130,277,280,283,273,1311,194,43,47,480,181,213,398
"28",28,"Maclura tinctoria",1570685101,6.471583,-71.826778,"cdround",17317157,246,104,84,564,314,191,123,240,249,253,238,3321,531,42,57,1387,206,541,1338
"29",29,"Maclura tinctoria",1052765585,6.45675,-75.703,"",17325704,209,110,88,387,274,149,125,206,207,214,204,1717,223,47,39,570,193,490,464
"30",30,"Maclura tinctoria",1707498530,6.916111,-75.802083,"cdround,gass84,iddatunl",17230661,233,106,84,397,300,174,126,230,237,239,228,1847,249,35,46,653,162,299,491
"31",31,"Maclura tinctoria",1707495371,8.273639,-73.896194,"cdround,gass84,iddatunl",16945587,285,101,81,479,351,227,124,280,289,291,279,1852,342,11,66,773,61,211,745
"32",32,"Maclura tinctoria",1253913469,10.345833,-85.344444,"cdround,rdatm",16513312,265,110,75,771,344,199,145,261,266,276,256,1828,377,2,88,949,12,298,463
"33",33,"Maclura tinctoria",1258051901,11.978222,-85.482083,"cdround,gass84,txmathi",16176349,268,97,72,777,339,206,133,264,274,279,259,1396,316,3,94,823,16,122,107
"34",34,"Maclura tinctoria",1258052817,11.366417,-85.775194,"cdround,gass84,txmathi",16305942,264,102,72,794,339,199,140,260,271,275,254,1531,341,5,88,772,24,148,153
"35",35,"Maclura tinctoria",1143414000,-10.688611,-37.148333,"gass84",20877669,249,69,65,1268,301,196,105,237,259,263,231,1385,246,38,62,648,119,201,535
"36",36,"Maclura tinctoria",1258052559,12.878861,-85.428583,"cdround,gass84,txmathi",15986270,218,98,72,898,286,151,135,221,218,228,205,2189,325,38,57,929,129,508,316
"37",37,"Maclura tinctoria",1258205882,13.822778,-90.0025,"cdround,gass84,iddatunl",15796080,265,96,78,620,327,204,123,262,259,273,259,1681,338,0,93,873,7,524,37
"38",38,"Maclura tinctoria",1427573901,4.683847,-75.625194,"muluriiv",17688585,177,94,87,365,231,124,107,171,178,180,171,2650,358,109,33,926,408,764,926
"39",40,"Maclura tinctoria",1213525549,-16.570556,-57.546222,"gass84",22095419,257,123,65,1837,342,155,187,270,236,272,228,1272,225,18,66,606,65,575,102
"40",41,"Maclura tinctoria",1423897482,-22.0225,-57.869444,"cdround,gass84",23227252,249,113,57,2957,342,146,196,281,209,283,208,1331,176,50,40,489,153,473,206
"41",42,"Maclura tinctoria",1585310128,14.0815,-89.70242,"",15744248,235,120,75,831,317,158,159,236,226,246,224,1635,312,2,92,862,13,230,36
"42",43,"Maclura tinctoria",1088034851,-25.431179,-53.055018,"gass84",23935847,185,134,59,3245,294,68,226,224,143,224,143,1803,218,98,25,564,350,564,350
"43",44,"Maclura tinctoria",1707495522,8.376222,-73.746333,"cdround,gass84,iddatunl",16919671,285,101,80,471,351,226,125,281,284,291,279,1456,256,12,65,596,49,155,431
"44",45,"Maclura tinctoria",1707691522,9.5395,-75.345806,"gass84",16686352,264,104,77,519,332,197,135,260,266,271,258,1351,204,24,56,525,77,321,389
"45",46,"Maclura tinctoria",1563895198,-15.12,-41.400556,"cdround,gass84",21793407,219,108,69,1532,292,137,155,231,197,234,197,783,174,5,89,465,19,287,25
"46",47,"Maclura tinctoria",1054615025,6.360389,-71.894917,"gass84",17343075,241,104,84,551,309,186,123,235,244,248,233,3285,515,37,58,1375,188,546,1305
"47",48,"Maclura tinctoria",1427550075,4.60537,-74.8088,"muluriiv",17705885,276,114,85,323,346,213,133,276,277,279,271,1186,178,46,46,429,173,223,361
"48",49,"Maclura tinctoria",1077480840,-23.862611,-51.965611,"gass84",23607553,211,123,60,2899,304,102,202,244,184,244,171,1462,204,66,38,526,238,526,282
"49",51,"Maclura tinctoria",1423899061,-24.746944,-52.461389,"cdround,gass84,iddatunl",23788981,198,119,60,2794,291,93,198,231,171,231,160,1615,238,78,35,596,291,596,314
"50",52,"Maclura tinctoria",1801348987,-10.999111,-55.401139,"gass84",20937711,249,144,70,708,349,145,204,247,242,256,239,1879,319,2,73,903,22,276,61
"51",53,"Maclura tinctoria",1086917192,-25.294444,-53.959444,"gass84",23909905,194,131,58,3272,304,79,225,234,152,234,152,1862,228,105,22,557,361,557,379
"52",54,"Maclura tinctoria",1077481508,-23.319528,-53.842472,"gass84",23495188,223,125,62,2593,317,116,201,241,201,252,186,1415,187,62,33,495,232,461,284
"53",55,"Maclura tinctoria",1077481275,-23.887028,-51.986444,"gass84",23616193,210,123,60,2901,304,102,202,244,183,244,171,1478,205,66,38,529,243,529,288
"54",56,"Maclura tinctoria",1077510273,-29.406111,-51.889944,"gass84",24756675,198,97,50,3275,301,107,194,235,159,236,156,1348,154,74,23,436,244,429,247
"55",57,"Maclura tinctoria",1088034315,-25.4149,-53.0607,"gass84",23927207,186,134,59,3215,294,70,224,225,144,225,144,1795,217,99,25,563,352,563,352
"56",58,"Maclura tinctoria",1252589954,-24.66,-52.92,"gass84",23771690,204,122,59,3015,302,96,206,239,175,239,163,1629,225,81,33,562,307,562,345
"57",59,"Maclura tinctoria",1213528965,-10.842778,-37.143056,"gass84",20912229,254,62,66,1079,300,207,93,252,262,266,239,1393,249,39,59,643,133,233,491
"58",61,"Maclura tinctoria",1321445092,18.0611,-66.2677,"gass84",14915370,239,102,73,1223,304,166,138,251,222,253,222,1395,210,43,45,562,153,480,153
"59",62,"Maclura tinctoria",1424505467,-21.819167,-41.046667,"cdround,gass84",23184455,231,85,57,1864,302,155,147,245,207,256,207,1031,149,28,45,392,105,325,105
"60",63,"Maclura tinctoria",1707494693,5.068708,-74.800072,"cdround,gass84",17610845,273,105,84,345,340,216,124,269,272,276,267,1583,260,46,49,620,211,329,545
"61",64,"Maclura tinctoria",1257963334,-14.155192,-68.724217,"cdround,gass84,iddatunl",21594031,204,98,71,1189,270,133,137,212,187,216,186,1960,296,53,53,840,184,630,190
"62",65,"Maclura tinctoria",1258210512,13.738056,-89.349444,"cdround,gass84,iddatunl",15813376,232,132,75,778,322,148,174,231,225,243,222,1773,341,3,91,960,18,253,50
"63",66,"Maclura tinctoria",1060488095,4.552772,-74.687911,"cdround",17714528,270,116,86,325,341,207,134,270,272,274,266,1159,166,48,46,431,156,202,350
