"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Diospyros hispida",1806846969,-18.155583,-53.421833,"gass84",22423838,246,124,69,1525,325,146,179,256,228,260,222,1550,260,17,67,717,65,401,104
"2",2,"Diospyros hispida",1837383117,-18.147361,-53.680472,"gass84",22423832,234,125,69,1531,315,135,180,244,217,249,210,1579,259,18,66,721,70,411,109
"3",3,"Diospyros hispida",1270104061,-15.083056,-59.884917,"gass84",21784323,244,135,70,1387,328,137,191,254,225,256,223,1373,250,12,70,663,66,289,94
"4",4,"Diospyros hispida",1570750745,-19.86945,-43.966406,"gass84",22778305,212,119,67,1773,289,112,177,226,190,230,185,1394,301,10,87,795,35,588,51
"5",5,"Diospyros hispida",1585202266,-24.1703,-49.6659,"gass84",23676729,181,119,55,3262,276,60,216,216,143,218,134,1337,205,56,39,520,198,489,218
"6",6,"Diospyros hispida",1503331618,-20.308889,-46.523333,"cdround,gass84",22873284,196,123,67,1903,270,87,183,212,172,214,167,1480,285,14,77,777,51,618,74
"7",7,"Diospyros hispida",1423907638,-11.666944,-47.711111,"cdround,gass84,rdatm",21084775,259,125,68,738,348,166,182,257,254,269,249,1599,293,2,83,813,15,184,33
"8",8,"Diospyros hispida",1424510230,-14.495555,-55.705556,"cdround,gass84",21663464,246,126,75,1010,317,150,167,253,233,254,230,1619,249,8,68,731,50,716,73
"9",9,"Diospyros hispida",1585336746,-9.36,-55,"gass84",20600761,244,144,68,637,355,144,211,240,241,250,236,2437,429,10,72,1141,32,363,1106
"10",10,"Diospyros hispida",1585338836,-15.605278,-48.100556,"cdround,gass84,rdatm",21896926,206,103,70,939,274,128,146,209,199,214,191,1470,250,7,74,683,30,216,50
"11",11,"Diospyros hispida",1585336013,-15.734722,-47.927222,"cdround,gass84,rdatm",21922850,214,109,71,1014,282,130,152,218,204,222,197,1522,267,6,76,733,26,422,45
"12",12,"Diospyros hispida",1423913321,-22.293055,-47.919167,"cdround,gass84,rdatm",23287970,192,111,63,2175,269,95,174,215,162,215,161,1375,258,26,70,690,91,631,113
"13",13,"Diospyros hispida",1423913631,-22.288611,-47.902222,"cdround,gass84,preswcd",23279331,196,111,63,2175,274,99,175,219,166,220,166,1369,257,25,70,688,89,627,89
"14",14,"Diospyros hispida",1427529289,-22.171945,-47.54764,"gass84",23262059,199,114,63,2251,276,97,179,222,167,223,167,1319,249,21,72,668,82,612,82
"15",15,"Diospyros hispida",1265910524,-17.338903,-48.239556,"gass84",22259803,239,142,69,1350,326,122,204,246,227,250,218,1356,266,9,78,700,36,347,53
"16",16,"Diospyros hispida",1265910513,-17.32535,-48.234464,"gass84",22251163,239,141,69,1334,325,122,203,245,227,250,218,1351,263,8,79,695,35,350,51
"17",17,"Diospyros hispida",1424476308,-18.272778,-43.786389,"cdround,gass84,rdatm",22449990,186,106,61,1707,273,101,172,200,167,204,161,1450,332,8,86,810,29,564,50
"18",18,"Diospyros hispida",1135077087,-16.073556,-57.67075,"gass84",21991736,263,126,64,1847,350,156,194,274,245,279,235,1302,243,16,71,641,58,293,91
"19",19,"Diospyros hispida",1213525719,-16.571139,-57.530444,"gass84",22095420,262,122,65,1832,346,159,187,275,241,277,233,1257,223,18,67,602,64,569,101
"20",20,"Diospyros hispida",1090582287,-22.2528,-47.8228,"gass84",23279333,196,111,63,2224,274,98,176,220,165,220,165,1365,257,24,70,686,87,627,109
"21",21,"Diospyros hispida",1587291995,-19.278911,-43.316808,"gass84",22657361,210,122,65,2031,293,108,185,228,182,233,182,1569,365,9,86,880,34,607,56
"22",22,"Diospyros hispida",1265933029,-21.940278,-47.471389,"gass84",23210221,207,118,64,2202,285,102,183,229,175,229,175,1297,244,19,72,661,74,599,92
"23",23,"Diospyros hispida",1806850959,-10.176278,-46.552778,"gass84,iddatunl",20773763,253,130,72,660,342,162,180,251,248,262,245,1355,232,0,81,674,7,141,32
"24",24,"Diospyros hispida",1089195876,-9.221062,-36.440634,"gass84",20575286,206,87,69,1435,273,147,126,188,216,219,184,1263,221,24,63,609,99,143,543
"25",25,"Diospyros hispida",1213520539,-9.369617,-36.735094,"gass84",20601199,243,97,67,1660,321,178,143,223,256,260,219,853,138,15,63,409,64,74,342
"26",26,"Diospyros hispida",1587292362,-19.593358,-43.26615,"gass84",22726482,195,115,64,1990,276,97,179,213,168,218,168,1527,341,11,83,832,38,614,55
"27",28,"Diospyros hispida",1090760449,-22.04175,-53.3885,"gass84,iddatunl",23235999,229,121,66,2029,313,132,181,244,205,249,200,1385,191,26,44,513,150,492,184
"28",29,"Diospyros hispida",1324960180,-16.465103,-54.578378,"gass84",22078211,248,128,65,1632,333,139,194,260,224,260,222,1539,275,9,76,763,32,384,73
"29",30,"Diospyros hispida",1095855530,-6.178333,-44.729167,"gass84",19944367,263,111,72,871,341,187,154,258,262,276,253,1440,257,8,75,716,37,121,308
"30",31,"Diospyros hispida",1090754439,-19.774722,-55.242928,"gass84",22760755,245,118,67,1886,323,149,174,262,219,262,218,1438,243,33,56,641,109,603,167
"31",32,"Diospyros hispida",1090667734,-9.342778,-56.773056,"gass84",20600718,256,131,67,539,353,159,194,253,251,262,250,2261,378,11,69,1020,47,321,116
"32",33,"Diospyros hispida",1801348425,-15.423986,-55.780306,"gass84",21862182,228,120,69,1278,304,131,173,239,210,239,208,1549,226,11,64,667,56,667,95
"33",34,"Diospyros hispida",1213636346,-17.4925,-50.038056,"gass84,iddatunl",22285680,247,119,68,1348,322,149,173,254,238,258,226,1409,255,7,78,702,26,190,140
"34",35,"Diospyros hispida",1213636140,-17.670833,-50.1,"gass84,iddatunl",22328878,246,120,69,1302,321,149,172,252,237,257,226,1430,258,8,77,710,29,379,143
"35",36,"Diospyros hispida",1213668052,-17.405,-50.0534,"gass84,iddatunl",22268399,246,118,69,1316,321,150,171,253,238,257,226,1415,256,6,78,704,25,191,141
"36",37,"Diospyros hispida",1213668679,-17.6094,-50.0946,"gass84",22311598,247,120,69,1317,322,150,172,255,238,258,227,1421,257,7,78,707,27,375,142
"37",38,"Diospyros hispida",1090706983,-17.174722,-51.159444,"cdround,gass84",22225173,230,117,71,1067,304,140,164,236,221,239,214,1542,275,9,75,746,39,382,63
"38",39,"Diospyros hispida",1090706979,-17.339722,-52.625556,"cdround,gass84",22259697,221,126,70,1312,301,123,178,229,204,233,200,1731,309,15,71,811,56,466,85
"39",41,"Diospyros hispida",1090706960,-17.756389,-52.9375,"cdround,gass84",22346090,225,125,70,1364,304,127,177,234,208,237,203,1673,272,15,68,767,55,462,93
"40",42,"Diospyros hispida",1090706964,-18.304167,-52.944444,"cdround,gass84",22458410,224,124,71,1394,302,129,173,234,208,237,202,1633,273,20,65,734,69,434,109
"41",43,"Diospyros hispida",1213668696,-17.66,-50.0869,"gass84,iddatunl",22320238,246,120,69,1300,321,149,172,252,237,257,226,1429,258,7,77,710,28,378,143
"42",45,"Diospyros hispida",1676476336,-15.978333,-47.493056,"gass84,iddatunl",21974701,216,121,71,1172,289,120,169,222,203,225,197,1406,262,5,79,711,24,378,39
