"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Licania octandra",1503331725,-2.47222,-54.92833,"cdround,gass84",19175162,260,92,77,581,322,204,118,255,266,268,254,1986,343,33,67,938,121,145,485
"2",3,"Licania octandra",1676572740,-3.52917,-49.55675,"gass84",19391291,273,104,87,330,335,216,119,271,276,277,269,2423,447,29,78,1286,101,133,1220
"3",4,"Licania octandra",1413715213,-1.05675,-46.78656,"cdround,gass84",18881598,261,94,79,552,327,209,118,255,268,268,255,2358,475,7,80,1258,40,40,1258
"4",5,"Licania octandra",1837392269,-5.8131,-35.19209,"gass84",19866836,257,81,72,1057,310,198,112,254,262,268,241,1465,240,19,69,676,64,353,556
"5",7,"Licania octandra",1324592606,-5.93103,-35.19472,"gass84,iddatunl",19892756,258,86,74,1047,314,198,116,255,263,269,242,1403,226,20,68,647,69,339,516
"6",8,"Licania octandra",1413714639,-1.05192,-46.74008,"cdround,gass84",18881599,261,93,80,553,326,210,116,254,268,268,254,2334,471,6,81,1245,38,38,1245
"7",9,"Licania octandra",1424496967,-2.96056,-59.92806,"cdround,gass84,rdatm",19278722,271,84,82,469,327,225,102,267,277,278,266,2185,287,73,42,816,249,307,797
"8",11,"Licania octandra",1090761650,-19.53551,-57.00426,"gass84",22708872,257,107,64,2216,334,167,167,278,225,278,225,1210,213,27,58,539,100,522,100
"9",12,"Licania octandra",1223127873,-16.4651,-54.57838,"gass84",22078211,248,128,65,1632,333,139,194,260,224,260,222,1539,275,9,76,763,32,384,73
"10",13,"Licania octandra",1424456817,1.82111,-61.00194,"cdround,gass84,iddatunl",18285096,272,99,84,524,331,214,117,265,274,277,264,1758,339,46,71,915,147,192,845
"11",14,"Licania octandra",1042698823,-9.26944,-64.46,"elmms,gass84,gdativ,iddatunl",20583253,261,105,75,606,330,190,140,261,258,269,254,2001,289,27,58,837,101,302,170
"12",15,"Licania octandra",1424442742,-8.97139,-63.98778,"cdround,gass84,rdatm",20522785,260,104,72,608,328,185,143,258,257,267,252,2136,313,23,60,919,98,320,361
