"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Anadenanthera peregrina",1499623775,-23.401111,-51.944167,"gass84,iddatunl",23512514,182,123,63,2495,270,77,193,211,161,211,146,1278,165,45,35,468,182,468,240
"2",2,"Anadenanthera peregrina",1717051125,-21.788055,-41.436667,"cdround,gass84",23175806,235,96,58,2050,317,152,165,251,209,262,209,1073,181,26,54,468,88,350,88
"3",3,"Anadenanthera peregrina",1499624248,-1.841289,-50.6605,"gass84",19045665,268,105,88,348,331,212,119,264,271,271,262,2375,351,73,54,999,228,228,966
"4",4,"Anadenanthera peregrina",1423909765,-28.3575,-55.0275,"gass84,preswcd,rdatm",24540600,208,122,53,3702,325,98,227,170,162,249,158,1871,190,133,10,508,434,436,463
"5",5,"Anadenanthera peregrina",1077203102,-10.256111,-36.638333,"gass84,iddatunl",20791281,254,89,66,1579,324,190,134,250,267,271,232,1108,204,31,65,543,100,179,387
"6",6,"Anadenanthera peregrina",1264696040,-10.15224,-36.38181,"gass84",20765367,247,83,68,1393,310,188,122,243,258,261,226,1355,237,30,65,649,107,219,499
"7",7,"Anadenanthera peregrina",1668717662,-1.782222,-56.068889,"gass84",19028255,272,91,81,604,335,224,111,266,280,280,266,2412,391,63,57,1062,213,213,972
"8",8,"Anadenanthera peregrina",1095854053,-20.890833,-47.585,"gass84",22994218,201,106,67,1551,268,111,157,215,180,215,177,1566,283,18,74,782,66,707,94
"9",9,"Anadenanthera peregrina",1424510304,-14.478333,-55.720833,"cdround,gass84",21663463,250,125,75,1040,320,155,165,257,237,259,234,1599,246,8,68,723,50,708,73
"10",10,"Anadenanthera peregrina",1423904055,-22.276389,-44.389167,"cdround,gass84,rdatm",23279415,175,122,63,2207,257,64,193,200,145,201,145,1586,284,19,74,810,73,727,73
"11",11,"Anadenanthera peregrina",1563375739,6.226472,-71.576444,"cdround",17369003,263,102,80,710,334,207,127,254,267,272,253,2555,410,24,59,1060,131,385,1043
"12",13,"Anadenanthera peregrina",1563373459,6.276778,-71.763833,"cdround",17360358,255,103,82,644,325,200,125,248,260,264,247,2927,464,31,58,1213,163,462,1174
"13",14,"Anadenanthera peregrina",1420315389,-21.585,-47.305,"gass84",23141105,206,121,66,2091,284,101,183,227,177,227,175,1389,260,18,74,706,68,644,89
"14",15,"Anadenanthera peregrina",1264695806,-10.4211,-38.1106,"gass84",20825806,238,93,67,1640,308,170,138,245,238,255,214,608,87,15,47,248,66,154,179
"15",16,"Anadenanthera peregrina",1098942703,-15.3475,-47.939167,"gass84",21845090,231,105,69,936,300,149,151,233,223,239,216,1383,267,5,79,688,19,186,35
"16",17,"Anadenanthera peregrina",1570685262,6.115472,-69.378014,"cdround",17394975,275,96,69,891,353,215,138,263,279,287,263,2313,380,12,68,1062,77,275,1062
"17",18,"Anadenanthera peregrina",1303604299,-21.940278,-47.471389,"gass84",23210221,207,118,64,2202,285,102,183,229,175,229,175,1297,244,19,72,661,74,599,92
"18",19,"Anadenanthera peregrina",1424496745,-16.532222,-41.2475,"cdround,gass84,muluriiv",22087171,240,118,66,1836,320,143,177,254,213,259,213,802,173,10,83,456,38,284,38
"19",20,"Anadenanthera peregrina",1086683573,-24.2379,-49.7226,"gass84,txmatfuz",23685367,176,120,54,3363,273,53,220,212,139,214,128,1366,207,59,37,520,206,495,228
"20",21,"Anadenanthera peregrina",1455891051,-20.699979,-41.219975,"gass84",22951171,241,109,63,1890,327,155,172,257,218,264,216,1095,186,25,58,515,92,352,110
"21",22,"Anadenanthera peregrina",1090760590,-22.051408,-53.370572,"gass84",23236000,228,122,67,2045,312,130,182,247,204,248,198,1379,188,27,44,510,150,490,185
"22",23,"Anadenanthera peregrina",1424439353,-21.460278,-41.595,"cdround,gass84",23115322,233,104,59,2085,317,143,174,250,205,259,205,1082,201,21,62,504,74,377,74
"23",24,"Anadenanthera peregrina",1087721179,-23.051194,-48.345083,"gass84",23443480,190,119,63,2291,275,89,186,216,159,216,159,1294,222,34,60,608,118,608,118
"24",26,"Anadenanthera peregrina",1086604514,-24.1714,-49.6599,"gass84",23676729,181,119,55,3262,276,60,216,216,143,218,134,1337,205,56,39,520,198,489,218
"25",27,"Anadenanthera peregrina",1424473435,-21.969167,-43.314167,"cdround,gass84",23218961,212,117,60,2293,301,108,193,232,181,240,181,1494,282,22,74,745,71,653,71
"26",28,"Anadenanthera peregrina",1090581123,-23.147087,-47.0024,"gass84",23460792,188,110,62,2311,267,90,177,214,156,214,156,1304,218,27,63,619,107,571,107
"27",29,"Anadenanthera peregrina",1426750732,-18.643611,-52.217778,"cdround,gass84",22527547,230,121,72,1326,305,137,168,240,214,241,209,1587,279,22,66,726,72,407,109
"28",30,"Anadenanthera peregrina",1424497095,-20.780556,-42.869722,"cdround,gass84,iddatunl,rdatm",22968412,202,118,62,2169,290,100,190,221,174,227,172,1253,247,19,75,657,63,483,75
"29",31,"Anadenanthera peregrina",1077245330,-9.4,-40.5,"gass84,iddatunl",20609749,248,130,75,1476,329,157,172,261,229,261,225,442,109,2,95,246,8,246,9
"30",32,"Anadenanthera peregrina",1086733215,-9.666667,-40.833333,"gass84",20670221,247,131,77,1342,328,158,170,258,230,258,226,423,101,0,94,236,2,201,4
"31",33,"Anadenanthera peregrina",1090754859,-19.723194,-55.242917,"gass84",22752115,245,118,67,1856,323,149,174,261,219,262,218,1441,244,33,56,643,109,605,167
"32",34,"Anadenanthera peregrina",1265089804,-14.43583,-48.44306,"gass84",21654998,235,102,69,769,306,159,147,235,230,243,223,1779,319,4,81,893,19,233,38
"33",37,"Anadenanthera peregrina",1213677476,-22.506306,-54.068944,"gass84,iddatunl",23331023,230,119,65,2011,318,135,183,245,207,252,203,1555,247,28,44,602,185,523,209
"34",38,"Anadenanthera peregrina",1420313270,-22.30227,-54.04082,"gass84,iddatunl",23287824,229,118,65,1922,316,137,179,244,209,249,203,1578,251,26,45,612,179,535,201
"35",39,"Anadenanthera peregrina",1090754738,-20.049047,-54.771583,"gass84",22821246,248,115,68,1711,323,156,167,262,225,263,222,1436,239,33,55,631,110,488,173
"36",40,"Anadenanthera peregrina",1090754613,-19.722864,-55.128489,"gass84",22752117,241,118,67,1820,319,145,174,257,216,257,214,1453,245,34,56,646,109,490,167
"37",41,"Anadenanthera peregrina",1090851942,-19.255,-43.112222,"gass84",22657366,215,121,64,2074,299,112,187,233,185,238,185,1474,329,10,85,825,37,570,37
"38",42,"Anadenanthera peregrina",1090851914,-18.571389,-41.951111,"gass84",22510514,238,118,65,1682,326,147,179,254,218,257,215,1123,218,14,78,611,47,425,61
"39",43,"Anadenanthera peregrina",1707492701,6.200944,-69.080472,"cdround,gass84,iddatunl",17377703,276,96,69,896,355,216,139,264,280,289,264,2311,385,12,70,1104,77,247,1104
"40",44,"Anadenanthera peregrina",1090851911,-18.219444,-41.670556,"gass84",22441400,226,118,66,1652,314,136,178,242,206,245,203,1163,232,17,75,618,60,425,75
"41",45,"Anadenanthera peregrina",1090851920,-17.810556,-42.228056,"gass84",22354987,216,123,67,1757,301,120,181,231,193,235,190,1091,226,12,82,605,41,407,52
"42",46,"Anadenanthera peregrina",1424489844,-9.819167,-58.258611,"cdround,gass84",20695722,251,127,67,550,342,154,188,250,245,257,244,1980,358,5,74,967,48,243,83
"43",47,"Anadenanthera peregrina",1090667758,-9.345556,-56.775556,"gass84",20600718,256,131,67,539,353,159,194,253,251,262,250,2261,378,11,69,1020,47,321,116
"44",49,"Anadenanthera peregrina",1707492715,6.198889,-69.088528,"cdround,gass84,iddatunl",17377702,276,96,69,886,355,216,139,264,280,288,264,2310,385,12,70,1099,77,249,1099
"45",50,"Anadenanthera peregrina",1090851970,-18.928056,-43.060278,"gass84",22588247,208,122,64,2095,291,102,189,226,178,231,178,1532,353,10,85,852,39,582,39
"46",51,"Anadenanthera peregrina",1077403423,-23.909444,-52.753889,"cdround,gass84",23616174,207,120,61,2838,299,103,196,240,181,240,168,1414,162,67,24,442,263,442,337
"47",52,"Anadenanthera peregrina",1094906180,-7.078611,-35.759722,"gass84",20126022,223,88,70,1231,288,164,124,208,229,236,204,1238,176,25,54,495,92,316,457
"48",55,"Anadenanthera peregrina",1094921749,-19.145278,-57.575833,"gass84",22631099,256,103,63,2164,332,170,162,276,225,277,225,1100,192,29,57,478,92,477,118
"49",56,"Anadenanthera peregrina",1090851948,-19.056944,-42.343889,"gass84",22614184,233,119,66,1856,317,138,179,249,208,254,208,1187,227,13,78,646,45,459,61
"50",58,"Anadenanthera peregrina",1090863849,-17.791181,-41.107169,"gass84",22346374,231,113,68,1589,312,147,165,244,209,250,209,1056,180,26,61,500,93,341,93
