"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Genipa americana",1819185417,-22.75389,-41.99694,"cdround,gass84,rdatm",23383153,229,68,56,1735,290,169,121,241,208,252,208,908,124,39,34,326,121,262,121
"2",2,"Genipa americana",1585209071,-7.27091,-52.60704,"gass84",20168818,251,129,77,345,334,167,167,249,248,256,248,1984,307,6,67,875,47,458,47
"3",3,"Genipa americana",1657213098,-10.4923,-37.0939,"gass84",20834470,243,80,66,1497,304,183,121,228,254,259,221,1161,199,34,61,542,107,177,455
"4",4,"Genipa americana",1806876413,-11.01944,-55.365,"gass84",20946352,254,143,70,715,353,150,203,251,247,261,244,1872,319,2,74,907,20,477,59
"5",5,"Genipa americana",1658215384,-8.08889,-35.02239,"gass84,iddatunl",20342040,250,65,69,1020,296,202,94,240,255,261,235,1511,241,30,61,689,113,314,606
"6",6,"Genipa americana",1676475172,-16.2778,-39.025,"gass84",22035384,242,74,66,1217,296,184,112,227,254,256,224,1615,206,69,31,582,263,270,516
"7",7,"Genipa americana",1658204343,-5.08917,-42.80194,"gass84,preneglat,preneglon",19719773,276,114,70,1024,364,202,162,268,281,292,268,1353,308,6,92,796,28,96,147
"8",8,"Genipa americana",1658204331,-4.39814,-41.77206,"gass84,preneglat,preneglon",19572918,265,118,74,906,349,190,159,258,266,278,256,1402,360,5,102,902,30,56,456
"9",9,"Genipa americana",1801100695,-5.30377,-41.53676,"gass84",19763004,258,116,73,896,340,183,157,251,258,270,249,1012,270,2,106,662,12,44,87
"10",10,"Genipa americana",1585302507,14.21225,-89.54175,"",15709691,247,119,74,899,330,171,159,248,238,260,236,1412,282,2,93,757,12,205,33
"11",11,"Genipa americana",1264695961,-10.1519,-36.3821,"gass84",20765367,247,83,68,1393,310,188,122,243,258,261,226,1355,237,30,65,649,107,219,499
"12",12,"Genipa americana",1638347368,-12.7275,-39.18194,"cdround,gass84",21300980,230,69,63,1448,286,177,109,225,218,246,209,1067,117,61,23,347,200,247,303
"13",13,"Genipa americana",1503030255,-3.63222,-40.40667,"gass84",19417431,265,116,80,823,344,199,145,257,272,274,254,1002,252,2,107,645,9,11,645
"14",14,"Genipa americana",1270103907,-15.08336,-59.88564,"gass84",21792963,244,135,70,1398,328,136,192,254,225,256,222,1380,250,12,70,665,65,290,93
"15",15,"Genipa americana",1324597586,-16.60497,-44.09892,"gass84,iddatunl",22104382,212,132,70,1529,295,109,186,223,193,225,189,1147,269,2,93,677,10,441,17
"16",16,"Genipa americana",1701780501,14.20246,-89.52431,"",15718332,244,122,75,871,329,168,161,245,237,257,234,1484,291,2,92,796,13,225,35
