"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Myrsine umbellata",1500099927,-29.395833,-51.810556,"cdround,gass84,iddatunl,rdatm",24756677,184,97,51,3186,286,96,190,221,143,222,143,1464,159,88,19,457,286,447,286
"2",2,"Myrsine umbellata",1675928426,-22.8164,-48.7442,"gass84",23391631,199,125,65,2270,285,95,190,225,168,225,168,1305,227,31,61,617,117,617,137
"3",5,"Myrsine umbellata",1699426130,-12.683333,-41.166667,"gass84,iddatunl",21292292,237,114,74,1262,311,158,153,247,224,249,218,948,149,17,57,403,75,344,87
"4",7,"Myrsine umbellata",1455395482,-23.229167,-45.013333,"gass84",23478120,156,111,60,2218,235,53,182,182,126,183,126,1675,264,35,62,781,134,734,134
"5",8,"Myrsine umbellata",1563169467,-23.584444,-46.860278,"gass84",23555836,179,100,60,2214,256,90,166,205,150,206,150,1483,241,41,56,665,141,634,141
"6",9,"Myrsine umbellata",1806875859,-20.135,-43.486944,"gass84",22838797,175,113,64,1894,253,79,174,192,149,196,148,1570,326,15,81,840,53,665,63
"7",10,"Myrsine umbellata",1658213900,-22.691667,-45.464444,"gass84",23365789,141,112,62,2263,216,37,179,165,110,165,108,1789,321,30,69,890,118,827,133
"8",11,"Myrsine umbellata",1576154646,-22.491667,-42.495833,"gass84",23322661,218,95,59,2025,296,137,159,242,192,245,192,1342,218,29,58,586,105,535,105
"9",12,"Myrsine umbellata",1440663634,-17.929167,-41.184722,"cdround,gass84",22380932,228,114,68,1589,310,143,167,241,206,247,206,1096,183,26,63,531,91,366,98
"10",13,"Myrsine umbellata",1420315568,-20.709672,-42.425419,"gass84,preswcd",22959782,187,130,65,2002,278,79,199,204,160,210,160,1354,240,18,70,684,76,529,94
"11",14,"Myrsine umbellata",1500099913,-29.671944,-53.591389,"cdround,gass84,iddatunl,rdatm",24817114,187,104,50,3377,297,91,206,226,155,227,144,1659,150,126,6,430,398,415,405
"12",15,"Myrsine umbellata",1570749754,-23.099167,-48.912222,"gass84",23452107,201,128,66,2231,290,97,193,227,172,228,172,1293,205,36,53,574,138,531,138
"13",16,"Myrsine umbellata",1806846246,-29.644444,-53.776667,"gass84,iddatunl",24808470,184,107,51,3470,294,87,207,168,221,227,141,1710,155,133,5,441,418,418,429
"14",17,"Myrsine umbellata",1829132497,-23.243911,-46.936683,"gass84",23478074,171,108,61,2281,249,74,175,197,139,197,139,1368,233,31,64,657,108,604,108
"15",18,"Myrsine umbellata",1802964273,-29.795919,-51.155353,"gass84",24843093,193,94,49,3345,293,102,191,161,227,233,151,1453,142,104,9,397,338,365,370
"16",19,"Myrsine umbellata",1316183617,-24.0341,-47.5945,"gass84",23642218,179,99,56,2541,261,86,175,209,145,210,145,1723,260,64,46,703,199,674,199
"17",20,"Myrsine umbellata",1077419186,-28.8,-49.86,"gass84",24635764,187,99,52,2935,280,92,188,224,151,224,149,1425,158,90,17,432,289,432,314
"18",21,"Myrsine umbellata",1090884072,-20.337669,-41.479267,"gass84",22882045,180,121,65,1826,267,82,185,196,159,200,155,1377,229,27,62,661,105,502,123
"19",22,"Myrsine umbellata",1658213954,-22.592222,-45.302778,"gass84",23348513,139,117,62,2235,215,28,187,163,107,164,107,1921,348,28,71,961,116,897,116
"20",23,"Myrsine umbellata",1423903932,-22.296944,-44.443889,"cdround,gass84,rdatm",23288054,176,121,63,2181,258,66,192,201,146,201,146,1606,285,20,74,817,76,739,76
"21",24,"Myrsine umbellata",1095854005,-25.26,-53.991667,"gass84",23901265,193,131,58,3222,302,79,223,232,151,232,151,1858,228,99,22,547,359,547,386
"22",25,"Myrsine umbellata",1077419247,-27.903611,-48.588055,"cdround,gass84",24445714,199,66,44,2847,277,127,150,236,166,236,163,1424,201,73,33,532,233,532,238
"23",26,"Myrsine umbellata",1303587534,-20.153611,-43.436667,"gass84",22838798,180,114,64,1918,258,82,176,197,153,201,153,1526,314,15,81,819,50,642,61
"24",27,"Myrsine umbellata",1423903713,-21.965278,-46.371944,"cdround,gass84,rdatm",23218888,175,121,65,2156,251,67,184,197,145,197,143,1697,308,26,70,839,89,756,115
"25",28,"Myrsine umbellata",1311920311,-20.6889,-41.8453,"gass84",22951156,190,131,66,1918,282,84,198,207,167,211,163,1332,231,20,67,659,81,509,102
"26",29,"Myrsine umbellata",1423943541,-25.130278,-53.823889,"cdround,gass84",23875349,187,131,60,3027,294,76,218,223,158,223,147,1858,225,99,23,556,376,556,401
"27",31,"Myrsine umbellata",1270103793,-25.386667,-53.883056,"gass84",23927187,197,131,57,3357,309,80,229,238,154,238,153,1797,220,110,23,549,362,549,365
"28",32,"Myrsine umbellata",1252599199,-12.966667,-39.383333,"gass84,iddatunl",21352815,228,65,61,1401,282,177,105,239,209,244,208,965,135,35,45,377,117,336,128
"29",33,"Myrsine umbellata",1316167899,-25.431179,-53.055018,"gass84,iddatunl",23935847,185,134,59,3245,294,68,226,224,143,224,143,1803,218,98,25,564,350,564,350
"30",34,"Myrsine umbellata",1423894999,-20.116389,-43.4775,"cdround,gass84,rdatm",22830157,166,113,65,1809,244,72,172,182,142,186,140,1632,334,16,79,861,58,689,67
"31",36,"Myrsine umbellata",1423898190,-18.130556,-43.379167,"cdround,gass84,rdatm",22424079,201,113,63,1798,287,110,177,217,179,221,175,1356,301,9,86,770,28,534,45
"32",37,"Myrsine umbellata",1303591462,-22.926958,-53.693917,"gass84",23417432,228,126,64,2407,320,124,196,245,208,254,194,1391,200,40,38,512,196,471,238
"33",38,"Myrsine umbellata",1086916310,-25.268889,-54.0275,"gass84",23901264,193,130,58,3260,302,79,223,232,151,232,150,1881,231,101,22,557,357,557,383
"34",39,"Myrsine umbellata",1658216271,-24.687744,-48.777783,"gass84",23780430,221,103,52,3236,312,116,196,260,189,260,179,1417,195,55,39,555,216,555,238
"35",40,"Myrsine umbellata",1090887680,-19.1524,-39.9299,"gass84",22631522,241,90,63,1590,312,170,142,254,222,261,220,1224,182,43,46,515,159,358,159
"36",41,"Myrsine umbellata",1423899117,-21.952222,-46.384722,"cdround,gass84",23210247,181,121,65,2221,258,72,186,204,150,204,148,1674,304,26,71,828,88,745,114
"37",42,"Myrsine umbellata",1096934327,-19.104583,-39.911111,"gass84",22622883,241,89,63,1611,312,171,141,254,220,262,220,1232,181,45,45,511,163,357,163
