"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Hieronyma alchorneoides",1570685770,6.568047,-71.761661,"cdround",17299878,247,105,84,521,316,191,125,241,250,254,240,3300,530,43,56,1376,211,533,1332
"2",2,"Hieronyma alchorneoides",1316183605,-24.0355,-47.5957,"gass84",23642218,179,99,56,2541,261,86,175,209,145,210,145,1723,260,64,46,703,199,674,199
"3",3,"Hieronyma alchorneoides",1265079739,2.225,-54.45278,"gass84",18198854,249,95,79,579,319,199,120,245,257,257,242,2161,401,41,57,963,147,147,618
"4",4,"Hieronyma alchorneoides",1258196764,-9.309722,-75.995555,"cdround,gass84,iddatunl",20591617,237,127,90,294,305,165,140,238,233,240,233,2580,351,96,40,955,310,797,310
"5",5,"Hieronyma alchorneoides",1213528174,-29.976944,-50.212778,"gass84",24877675,188,77,45,3206,273,104,169,165,199,230,148,1500,145,107,9,403,347,377,393
"6",6,"Hieronyma alchorneoides",1258074500,8.833611,-80.644444,"cdround,gass84,iddatunl",16824465,263,78,75,683,319,216,103,255,263,273,255,3186,387,73,39,1094,322,597,1094
"7",7,"Hieronyma alchorneoides",1703244923,5.897658,-74.858028,"cdround,gass84",17438044,261,101,90,330,319,207,112,256,263,263,255,2471,374,94,43,889,354,520,802
"8",8,"Hieronyma alchorneoides",1707501308,8.238333,-77.179806,"cdround,gass84,iddatunl",16954148,247,79,85,305,295,203,92,247,248,251,243,2254,295,43,43,804,182,314,687
"9",9,"Hieronyma alchorneoides",1090885166,-20.5414,-41.6672,"gass84",22916600,193,128,65,1927,285,89,196,209,170,213,166,1317,226,21,66,650,85,496,105
"10",10,"Hieronyma alchorneoides",1318829031,9.1569,-79.8431,"gass84",16764004,265,68,74,684,314,223,91,259,266,275,257,2549,386,28,56,1008,133,398,982
"11",11,"Hieronyma alchorneoides",1258094466,-10.323611,-75.263889,"cdround,gass84,iddatunl",20798994,240,116,83,435,307,168,139,242,233,244,233,2570,353,93,44,1005,286,637,286
"12",12,"Hieronyma alchorneoides",1135945883,-24.1,-47.11,"gass84",23659510,192,90,55,2426,268,106,162,222,160,222,160,2055,296,73,45,812,233,812,233
"13",13,"Hieronyma alchorneoides",1135945881,-24.110555,-47.204722,"gass84",23659508,207,90,55,2473,283,120,163,238,175,238,175,1867,275,62,47,755,201,755,201
"14",14,"Hieronyma alchorneoides",1424487698,-8.403056,-72.859167,"cdround,gass84",20401612,257,104,75,578,322,184,138,259,248,262,248,2021,292,36,50,778,163,634,231
"15",15,"Hieronyma alchorneoides",1090754667,-19.723569,-55.124153,"gass84,txmatfuz",22752118,242,118,67,1812,320,146,174,257,217,258,215,1453,245,34,56,647,109,491,167
"16",16,"Hieronyma alchorneoides",1416802433,0.64811,-77.062623,"cdround,gass84",18526631,228,102,91,250,284,173,111,224,229,230,224,3356,353,212,17,1043,679,760,1043
"17",17,"Hieronyma alchorneoides",1077241036,-12.966667,-38.5,"gass84,iddatunl",21352837,251,66,66,1118,303,204,99,245,251,264,235,1782,285,75,45,741,276,332,531
