"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Siparuna guianensis",1819185089,-21.54083,-41.9325,"cdround,gass84,iddatunl,rdatm",23123954,205,115,62,2159,292,107,185,223,176,232,176,1316,239,24,65,626,88,498,88
"2",2,"Siparuna guianensis",1587331992,-8.081,-35.00878,"gass84,iddatunl",20333400,249,68,69,1020,297,199,98,239,254,260,234,1523,247,29,61,703,114,313,616
"3",4,"Siparuna guianensis",1676572584,-1.6226,-48.12006,"gass84",18993886,266,95,87,312,324,215,109,263,270,270,262,2396,394,81,55,1055,254,254,1025
"4",5,"Siparuna guianensis",1701060478,5.56139,-68.44978,"cdround",17507318,283,96,74,898,356,227,129,271,289,294,271,2506,398,24,62,1136,134,328,1136
"5",6,"Siparuna guianensis",1837397154,-7.98111,-49.44639,"gass84",20315774,257,126,76,328,340,175,165,252,257,260,252,1813,282,12,67,784,47,270,784
"6",7,"Siparuna guianensis",1699426116,-12.68333,-41.16667,"gass84,iddatunl",21292292,237,114,74,1262,311,158,153,247,224,249,218,948,149,17,57,403,75,344,87
"7",8,"Siparuna guianensis",1702658041,-8.83611,-49.37,"gass84",20497216,264,127,75,341,348,180,168,261,263,268,261,2007,323,5,72,924,36,265,82
"8",9,"Siparuna guianensis",1806846914,-18.12642,-53.69772,"gass84",22423832,234,125,69,1531,315,135,180,244,217,249,210,1579,259,18,66,721,70,411,109
"9",10,"Siparuna guianensis",1801352880,-1.45578,-48.4902,"gass84",18959317,269,94,89,281,324,219,105,266,271,271,264,2438,363,84,50,1024,285,285,1013
"10",11,"Siparuna guianensis",1796777806,-12.02101,-60.6859,"cdround,gass84",21153584,230,129,69,509,319,134,185,231,224,234,221,1916,320,8,71,896,50,272,92
"11",12,"Siparuna guianensis",1819183189,-21.82306,-41.91306,"cdround,gass84,iddatunl",23184435,195,105,60,2141,275,101,174,212,166,222,166,1386,234,30,59,630,110,514,110
"12",13,"Siparuna guianensis",1707694575,5.84075,-68.66778,"cdround,gass84",17446832,282,95,71,909,356,224,132,269,287,294,269,2396,398,18,67,1124,102,287,1124
"13",14,"Siparuna guianensis",1449783437,-22.69639,-42.63194,"cdround,gass84",23365857,211,90,58,2063,287,132,155,236,185,238,185,1374,214,39,52,573,130,526,130
"14",15,"Siparuna guianensis",1423908764,-22.44861,-42.71222,"cdround,gass84,iddatunl,rdatm",23314015,223,99,58,2182,305,136,169,249,194,251,194,1429,234,32,58,630,110,578,110
"15",16,"Siparuna guianensis",1423909336,-20.42333,-40.47972,"cdround,gass84,rdatm",22899349,247,81,59,1695,319,182,137,262,226,269,226,1121,181,47,45,473,154,298,154
"16",17,"Siparuna guianensis",1440665541,-22.6975,-42.70417,"cdround,gass84",23365856,226,88,57,2087,302,148,154,251,199,253,199,1284,190,40,48,514,129,480,129
"17",18,"Siparuna guianensis",1324953525,-12.46667,-41.26667,"gass84,iddatunl",21249090,231,113,75,1275,304,154,150,240,219,243,212,1002,149,22,52,407,88,357,112
"18",19,"Siparuna guianensis",1291822954,-19.78361,-40.56528,"gass84",22761107,223,101,65,1664,299,144,155,237,202,244,202,1243,204,35,55,573,130,393,137
"19",20,"Siparuna guianensis",1499624255,-1.82889,-50.64083,"gass84",19037025,267,105,88,333,331,212,119,265,271,271,262,2363,347,75,53,986,231,231,957
"20",21,"Siparuna guianensis",1586032059,-20.68944,-41.37333,"gass84,iddatunl",22951168,226,114,63,1885,314,135,179,243,203,249,201,1153,200,24,61,552,87,392,107
"21",22,"Siparuna guianensis",1303586179,-15.66809,-57.21511,"gass84",21913987,247,123,68,1494,323,144,179,257,229,259,223,1386,237,17,66,635,64,608,97
"22",23,"Siparuna guianensis",1803913827,5.72861,-68.48017,"cdround",17472757,283,96,73,896,357,226,131,270,288,294,270,2422,399,21,65,1128,114,299,1128
"23",24,"Siparuna guianensis",1585333753,-9.9875,-57.95861,"cdround,gass84",20730289,251,129,67,579,343,153,190,249,245,258,244,2047,355,6,73,978,45,269,86
"24",25,"Siparuna guianensis",1570685734,7.01361,-70.74286,"cdround",17204863,269,89,76,670,333,217,116,260,271,277,260,1632,275,6,70,755,41,183,755
"25",26,"Siparuna guianensis",1450973443,-15.64975,-57.20684,"gass84",21905348,244,122,68,1440,319,141,178,254,226,256,220,1397,235,17,65,633,65,608,98
"26",27,"Siparuna guianensis",1585197125,-20.52347,-55.53058,"gass84",22916268,238,120,67,2130,317,138,179,258,208,258,207,1441,233,30,51,608,122,608,188
"27",28,"Siparuna guianensis",1438022811,-20.2575,-43.82472,"gass84",22864709,197,121,65,1957,278,93,185,214,170,218,168,1421,322,11,87,805,36,604,52
"28",29,"Siparuna guianensis",1413714282,-15.29917,-39.00444,"gass84",21836664,244,70,64,1103,296,187,109,249,235,256,228,1695,159,108,9,454,381,424,430
"29",30,"Siparuna guianensis",1450973462,-15.64975,-57.21289,"gass84",21905347,254,122,68,1502,329,152,177,265,236,267,230,1371,238,17,66,635,63,604,97
"30",31,"Siparuna guianensis",1077422583,-28.71,-49.77,"gass84",24618486,182,102,53,2930,278,86,192,220,147,220,145,1450,164,92,18,450,289,450,314
"31",32,"Siparuna guianensis",1423936506,-9.13306,-64.4975,"cdround,gass84",20557333,261,105,75,603,329,190,139,261,258,268,253,2005,288,26,58,840,101,305,167
"32",33,"Siparuna guianensis",1423903973,-22.45667,-44.54444,"cdround,gass84,rdatm",23313971,189,121,62,2269,272,78,194,214,157,215,157,1578,280,23,72,791,81,735,81
"33",34,"Siparuna guianensis",1095854041,-20.89083,-47.585,"gass84",22994218,201,106,67,1551,268,111,157,215,180,215,177,1566,283,18,74,782,66,707,94
"34",35,"Siparuna guianensis",1707497968,7.268,-73.359,"gass84",17152960,272,105,92,233,329,216,113,269,271,274,269,2216,340,64,40,827,275,489,707
"35",36,"Siparuna guianensis",1090147841,-21.45111,-45.42222,"gass84",23106590,201,134,66,2288,287,84,203,225,169,225,167,1415,261,21,72,714,72,617,89
"36",37,"Siparuna guianensis",1423916474,-11.67611,-47.71833,"cdround,gass84,iddatunl,rdatm",21084775,259,125,68,738,348,166,182,257,254,269,249,1599,293,2,83,813,15,184,33
"37",39,"Siparuna guianensis",1563373346,6.27681,-71.76706,"cdround",17360358,255,103,82,644,325,200,125,248,260,264,247,2927,464,31,58,1213,163,462,1174
"38",40,"Siparuna guianensis",1423916410,-10.41333,-47.10889,"cdround,gass84,iddatunl,rdatm",20816950,256,127,71,650,344,166,178,254,252,265,249,1495,254,1,79,732,10,163,41
"39",41,"Siparuna guianensis",1413715202,-1.05422,-46.78319,"cdround,gass84",18881598,261,94,79,552,327,209,118,255,268,268,255,2358,475,7,80,1258,40,40,1258
"40",42,"Siparuna guianensis",1423916521,-11.89583,-45.60056,"cdround,gass84,iddatunl,rdatm",21128026,240,130,73,810,330,152,178,240,232,250,229,1274,263,0,88,579,1,126,17
"41",43,"Siparuna guianensis",1563373281,5.79889,-72.21347,"cdround",17455387,232,105,82,653,302,174,128,226,236,240,223,2982,434,23,58,1184,135,182,1087
"42",44,"Siparuna guianensis",1095182746,-20.29319,-46.90522,"gass84,iddatunl",22873275,213,121,66,1933,285,104,181,229,186,232,184,1405,274,11,79,745,46,599,67
"43",45,"Siparuna guianensis",1328371914,4.12275,-71.29372,"cdround,gass84",17809649,267,92,71,947,343,214,129,257,274,279,254,2246,372,12,62,951,94,121,922
"44",47,"Siparuna guianensis",1638731895,7.12211,-74.35381,"cdround",17187496,265,96,88,414,322,214,108,261,268,270,259,3210,448,67,45,1160,303,541,1146
"45",48,"Siparuna guianensis",1098943069,-15.9325,-48.01028,"gass84,iddatunl",21966048,204,111,71,1056,273,118,155,209,192,213,187,1575,262,8,75,754,36,447,53
"46",49,"Siparuna guianensis",1142238637,7.93417,-74.787,"iddatunl",17014686,284,100,85,421,347,230,117,280,288,290,279,4235,556,80,50,1570,273,495,1479
"47",50,"Siparuna guianensis",1563373416,5.79302,-72.16011,"cdround",17455389,239,103,80,703,309,181,128,232,244,248,230,3074,442,22,60,1243,129,177,1162
"48",51,"Siparuna guianensis",1801350206,-10.81389,-55.57917,"gass84",20903147,252,142,70,698,352,151,201,250,246,260,243,1905,318,3,72,910,27,284,65
"49",52,"Siparuna guianensis",1806876475,-10.97389,-55.41528,"gass84",20937711,249,144,70,708,349,145,204,247,242,256,239,1879,319,2,73,903,22,276,61
"50",53,"Siparuna guianensis",1223127861,-14.75583,-56.40917,"gass84",21723927,248,118,74,1044,313,154,159,258,235,259,232,1465,214,13,62,625,68,612,94
"51",54,"Siparuna guianensis",1322240312,5.03269,-54.0866,"gass84",17619982,261,84,78,626,323,216,107,259,269,269,253,2512,349,102,36,953,342,370,597
"52",55,"Siparuna guianensis",1585333778,-9.80278,-58.6,"cdround,gass84,rdatm",20695714,250,126,67,522,340,153,187,248,244,255,242,1985,351,6,73,954,47,244,87
"53",56,"Siparuna guianensis",1563169435,-21.58806,-47.29833,"gass84",23141105,206,121,66,2091,284,101,183,227,177,227,175,1389,260,18,74,706,68,644,89
"54",58,"Siparuna guianensis",1324650744,1.15214,-72.78506,"cdround,gass84",18423054,265,90,74,822,329,208,121,258,272,275,253,2556,325,49,41,929,262,292,899
"55",59,"Siparuna guianensis",1585333848,-11.20861,-57.23333,"cdround,gass84",20989507,253,135,71,743,343,153,190,252,244,261,242,2003,335,1,73,980,33,454,74
"56",60,"Siparuna guianensis",1440665730,-22.59389,-43.03389,"cdround,gass84",23348568,230,92,56,2257,310,148,162,257,201,260,201,1448,206,43,51,587,136,574,136
"57",61,"Siparuna guianensis",1585333794,-9.4,-59.5,"gass84,rdatm",20609293,254,121,67,482,341,162,179,253,249,260,248,2063,346,9,70,964,58,274,111
"58",62,"Siparuna guianensis",1455395318,-18.17703,-53.40042,"gass84",22432479,245,124,70,1520,323,146,177,255,227,259,221,1555,261,18,67,718,66,402,105
"59",63,"Siparuna guianensis",1837387897,-3.41721,-55.62214,"gass84,iddatunl",19373866,262,96,80,516,325,206,119,256,264,269,256,1987,321,61,60,916,194,241,916
"60",64,"Siparuna guianensis",1423909455,-22.3575,-49.0275,"gass84,preswcd",23296584,206,127,65,2404,293,99,194,234,175,234,173,1232,216,27,62,589,112,589,131
"61",65,"Siparuna guianensis",1265910521,-17.1816,-48.20978,"gass84",22225243,233,138,70,1328,317,120,197,240,221,244,212,1361,257,9,76,687,36,364,53
"62",66,"Siparuna guianensis",1423902519,-8.82861,-64.07528,"cdround,gass84,iddatunl",20488223,260,103,72,636,328,186,142,259,258,268,252,2071,298,21,60,889,101,321,344
"63",67,"Siparuna guianensis",1423902653,-9.13889,-64.63528,"cdround,gass84,iddatunl",20557329,261,105,76,560,329,191,138,261,258,268,254,1967,282,26,58,818,101,299,163
"64",68,"Siparuna guianensis",1090886925,-20.7931,-40.8111,"gass84",22977101,243,91,61,1748,318,169,149,258,221,266,221,1055,169,36,49,455,120,295,142
"65",71,"Siparuna guianensis",1135827153,-8.55917,-35.18611,"gass84,iddatunl",20437076,243,63,68,999,288,196,92,234,247,254,229,2066,310,47,56,910,170,425,601
"66",72,"Siparuna guianensis",1796320019,-9.58126,-70.03474,"gass84,iddatunl",20643600,252,115,76,696,320,169,151,256,242,258,241,1925,277,21,61,820,92,672,144
"67",73,"Siparuna guianensis",1135827241,-8.55556,-35.14889,"gass84,iddatunl",20437077,244,62,68,981,288,197,91,236,248,255,230,2094,320,47,56,920,170,432,605
"68",74,"Siparuna guianensis",1060488056,5.50831,-67.66811,"cdround",17515976,278,100,74,1080,356,222,134,266,286,292,263,2320,406,29,68,1128,117,140,1120
"69",75,"Siparuna guianensis",1063862008,5.24638,-67.8557,"cdround,gass84",17576452,282,102,76,947,359,225,134,269,289,294,269,2448,411,33,63,1142,156,162,1142
"70",76,"Siparuna guianensis",1318127967,4.15461,-59.0613,"gass84",17801303,271,89,80,530,331,220,111,268,276,279,266,1669,342,45,67,838,163,187,244
"71",77,"Siparuna guianensis",1324651046,2.49894,-72.63714,"cdround,gass84",18146577,274,93,67,1165,350,213,137,267,291,291,260,2539,370,26,51,1015,211,211,1013
"72",78,"Siparuna guianensis",1143428504,-16.01806,-57.54972,"gass84",21983099,258,125,65,1767,342,152,190,268,240,273,231,1316,240,17,70,636,59,301,93
"73",79,"Siparuna guianensis",1499617550,-13.39339,-60.43527,"gass84,iddatunl",21438710,232,130,70,812,316,132,184,236,221,239,219,1882,327,12,69,879,62,451,111
"74",80,"Siparuna guianensis",1147306438,0.92164,-71.11047,"cdround,gass84",18466294,262,89,78,659,323,209,114,255,266,269,252,2984,356,103,31,1033,428,447,979
"75",81,"Siparuna guianensis",1213675695,-13.65942,-60.73131,"gass84,iddatunl",21490543,237,131,71,915,320,136,184,243,225,245,223,1760,315,14,70,838,63,409,106
"76",83,"Siparuna guianensis",1090832467,-19.57472,-47.96,"gass84",22717729,213,121,69,1601,287,113,174,225,196,226,188,1573,283,13,75,774,45,769,75
"77",84,"Siparuna guianensis",1052768630,3.9442,-77.16653,"gass84",17844069,259,71,89,295,300,221,79,255,261,262,255,7438,897,301,31,2552,1030,1161,2552
"78",85,"Siparuna guianensis",1707496141,3.9431,-77.16795,"gass84",17844068,259,71,89,312,300,221,79,254,261,262,254,7478,902,300,32,2575,1021,1152,2575
"79",86,"Siparuna guianensis",1098473049,-15.5,-55.58333,"gass84",21879467,229,122,68,1330,307,130,177,240,210,240,208,1607,238,10,66,707,51,699,94
"80",87,"Siparuna guianensis",1077247651,-14.74417,-42.57194,"gass84,iddatunl",21715619,210,110,73,1276,279,130,149,218,191,220,191,888,199,2,93,540,7,352,15
"81",88,"Siparuna guianensis",1837379562,-17.4525,-52.13278,"cdround,gass84",22276989,229,122,71,1227,306,135,171,236,214,240,209,1645,304,15,72,783,52,422,80
"82",89,"Siparuna guianensis",1424500582,-3.17972,-51.78417,"cdround,gass84",19322118,261,93,80,419,321,206,115,257,266,267,256,2080,396,32,70,991,105,154,930
"83",90,"Siparuna guianensis",1213676691,-10.96639,-55.72444,"gass84,iddatunl",20937703,254,142,71,724,352,152,200,252,247,261,244,1885,314,3,72,901,26,276,61
"84",92,"Siparuna guianensis",1801350168,-10.9575,-55.76056,"gass84,iddatunl",20929062,248,142,70,735,347,146,201,246,242,256,238,1914,316,3,72,908,28,285,62
"85",93,"Siparuna guianensis",1275092539,-19.98,-41.22001,"gass84,preswcd",22804291,220,118,65,1797,304,125,179,235,197,240,195,1231,214,24,65,611,90,438,105
"86",94,"Siparuna guianensis",1275092504,-19.43995,-40.86004,"gass84,preswcd",22691980,227,111,66,1620,308,140,168,241,206,247,205,1227,209,27,63,601,97,423,108
"87",95,"Siparuna guianensis",1707498152,6.36017,-71.89517,"cdround,gass84",17343075,241,104,84,551,309,186,123,235,244,248,233,3285,515,37,58,1375,188,546,1305
