"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Myrciaria floribunda",1837392764,-12.7275,-39.56972,"gass84,iddatunl",21300971,228,70,63,1431,284,173,111,239,216,243,207,626,84,22,36,230,86,207,118
"2",2,"Myrciaria floribunda",1570755922,-21.73347,-44.95653,"gass84,iddatunl",23167082,186,133,67,2126,269,71,198,208,157,208,155,1513,298,15,76,783,60,668,74
"3",3,"Myrciaria floribunda",1837801027,-22.88694,-43.08306,"cdround,gass84",23409047,228,83,56,2061,302,154,148,253,203,256,203,1307,164,53,39,478,162,470,162
"4",4,"Myrciaria floribunda",1585967422,-12.52306,-37.97833,"gass84,iddatunl",21257809,247,74,66,1265,304,192,112,241,247,261,228,1749,308,72,49,767,252,328,509
"5",5,"Myrciaria floribunda",1699901716,-5.14667,-40.92833,"gass84,iddatunl",19728458,233,108,76,841,307,165,142,227,239,243,223,953,252,5,103,621,19,28,151
"6",6,"Myrciaria floribunda",1657213228,-10.29143,-36.27417,"gass84",20791290,247,79,69,1272,306,192,114,244,253,261,229,1395,245,33,64,672,112,241,495
"7",7,"Myrciaria floribunda",1587320308,-9.80917,-36.41667,"gass84",20696246,240,84,68,1454,304,181,123,226,247,255,219,1028,178,23,67,509,79,147,428
"8",8,"Myrciaria floribunda",1699426007,-10.4,-36.43333,"gass84,iddatunl",20817206,253,82,67,1401,315,194,121,249,259,267,232,1284,228,33,63,615,110,229,441
"9",9,"Myrciaria floribunda",1676485584,-22.95389,-43.01889,"cdround,gass84",23417688,230,82,56,2066,304,158,146,256,205,259,205,1263,155,53,36,449,164,441,164
"10",10,"Myrciaria floribunda",1270105812,-21.72839,-44.96189,"gass84,iddatunl",23167081,184,133,67,2114,266,69,197,205,154,206,153,1542,303,15,77,801,61,684,75
"11",11,"Myrciaria floribunda",1324590120,-11.51309,-37.57109,"gass84",21050459,249,89,68,1448,317,187,130,246,261,265,229,1526,253,56,50,655,179,271,524
"12",12,"Myrciaria floribunda",1423837683,-12.63861,-39.61389,"gass84,iddatunl",21283690,230,73,64,1437,288,174,114,242,218,246,209,594,80,22,35,213,83,194,111
"13",13,"Myrciaria floribunda",1657213354,-11.0052,-37.1252,"gass84,iddatunl",20946789,254,61,67,1027,299,209,90,250,261,266,239,1395,254,44,60,654,139,244,475
"14",14,"Myrciaria floribunda",1455752639,-13.60222,-39.75083,"gass84,iddatunl",21482406,204,74,65,1283,262,149,113,214,198,218,185,1100,113,61,16,312,220,298,296
"15",15,"Myrciaria floribunda",1702656249,-6.00361,-35.15556,"gass84",19910037,257,86,73,1101,313,196,117,253,262,268,240,1413,230,20,68,656,68,339,525
"16",16,"Myrciaria floribunda",1658213476,-11.78333,-37.93333,"gass84,iddatunl",21102290,237,90,68,1483,305,174,131,233,234,253,216,1204,182,52,41,478,186,233,382
"17",17,"Myrciaria floribunda",1455891481,-20.59667,-40.42423,"gass84",22933910,245,79,58,1694,315,181,134,260,224,268,224,1099,172,46,43,453,154,286,154
"18",18,"Myrciaria floribunda",1324589621,-10.5521,-37.0607,"gass84",20851751,247,76,66,1391,305,190,115,233,257,262,227,1309,237,36,63,615,113,191,502
"19",20,"Myrciaria floribunda",1571706400,-21.94,-41.86389,"cdround,gass84,rdatm",23210356,211,102,59,2164,291,119,172,228,182,239,182,1294,214,29,57,577,107,470,107
"20",21,"Myrciaria floribunda",1632856843,-18.12611,-43.5175,"gass84,iddatunl",22424076,205,114,64,1794,291,113,178,220,182,224,179,1341,295,8,87,764,25,538,42
"21",23,"Myrciaria floribunda",1423936565,-22.92306,-42.40444,"cdround,gass84",23417703,231,72,56,1857,296,168,128,245,208,256,208,1000,134,42,34,354,131,312,131
"22",24,"Myrciaria floribunda",1455753090,-12.57417,-38.00917,"gass84,iddatunl",21266448,246,74,66,1246,303,192,111,241,247,260,228,1748,312,73,49,762,248,333,504
"23",25,"Myrciaria floribunda",1252587537,-21.70056,-42.91,"gass84",23158491,205,119,62,2240,293,104,189,230,175,231,175,1452,285,19,76,740,64,627,78
"24",26,"Myrciaria floribunda",1316183601,-24.0419,-47.5907,"gass84,iddatunl",23650858,188,98,56,2546,269,95,174,218,154,219,154,1674,251,62,46,681,195,661,195
"25",27,"Myrciaria floribunda",1094944063,-11.45,-37.35,"gass84,iddatunl",21033184,253,81,68,1327,315,197,118,249,263,268,234,1678,286,58,54,741,183,289,587
"26",28,"Myrciaria floribunda",1423898476,-21.94139,-47.99139,"cdround,gass84,rdatm",23210209,198,110,64,2045,273,103,170,219,170,220,168,1408,250,25,69,697,87,622,111
"27",29,"Myrciaria floribunda",1077412969,-26.73,-50.04,"gass84",24203760,172,114,55,3123,275,68,207,210,134,210,132,1475,166,85,18,449,301,449,316
"28",30,"Myrciaria floribunda",1135822384,-11.5525,-40.96889,"gass84",21059017,204,100,71,1459,272,133,139,215,200,218,181,739,97,23,38,262,92,238,144
"29",31,"Myrciaria floribunda",1135818833,-4.50944,-40.83194,"gass84",19598861,217,108,78,763,289,151,138,212,221,226,208,1079,256,8,100,681,26,59,444
"30",32,"Myrciaria floribunda",1303206000,-11.8,-37.93333,"gass84,iddatunl",21110930,238,89,68,1468,305,175,130,234,235,253,217,1257,188,55,41,498,196,243,400
"31",33,"Myrciaria floribunda",1423903943,-22.28389,-44.38722,"cdround,gass84,rdatm",23279415,175,122,63,2207,257,64,193,200,145,201,145,1586,284,19,74,810,73,727,73
"32",34,"Myrciaria floribunda",1275054479,-10.8386,-37.1342,"gass84,iddatunl",20912229,254,62,66,1079,300,207,93,252,262,266,239,1393,249,39,59,643,133,233,491
"33",35,"Myrciaria floribunda",1828874119,-22.12472,-44.74444,"gass84,iddatunl",23244847,148,127,66,1977,227,36,191,170,121,171,121,1870,335,24,74,953,89,851,103
"34",36,"Myrciaria floribunda",1264707527,-6.61814,-37.93811,"gass84",20030930,248,102,75,969,317,181,136,250,247,259,234,884,220,5,103,575,17,123,73
"35",37,"Myrciaria floribunda",1213518150,-10.4928,-36.43918,"cdround,gass84",20834486,253,80,68,1348,313,196,117,249,259,267,233,1321,236,34,63,628,115,238,450
"36",39,"Myrciaria floribunda",1087709119,-12.60478,-41.52578,"gass84,iddatunl",21275004,206,117,72,1226,284,123,161,214,193,216,186,794,139,12,63,358,53,316,63
"37",40,"Myrciaria floribunda",1275070892,-12.5421,-41.2959,"gass84,iddatunl",21266369,240,113,76,1262,311,163,148,249,229,252,221,1101,160,23,54,449,93,404,147
"38",41,"Myrciaria floribunda",1095638287,-11.55,-37.78333,"gass84,iddatunl",21059094,243,93,68,1525,314,178,136,240,256,260,222,1255,200,49,46,519,167,237,418
"39",42,"Myrciaria floribunda",1275070963,-12.3409,-38.0058,"gass84,iddatunl",21223248,241,77,66,1374,300,184,116,236,252,256,221,1809,316,73,49,787,259,320,564
"40",43,"Myrciaria floribunda",1424495712,-5.75,-35.2,"gass84",19858196,260,81,72,1069,312,200,112,257,265,271,244,1505,250,18,70,696,63,364,576
"41",44,"Myrciaria floribunda",1829092417,-23.45714,-46.76569,"gass84,iddatunl",23521278,182,102,61,2184,260,93,167,207,153,208,153,1364,232,34,61,642,120,598,120
"42",46,"Myrciaria floribunda",1087708835,-11.8,-37.6,"gass84,iddatunl",21110938,250,87,67,1437,317,189,128,247,261,266,230,1492,246,59,50,644,187,275,491
"43",47,"Myrciaria floribunda",1087695130,-10.5034,-37.083,"gass84",20843111,244,78,66,1461,304,186,118,229,255,260,223,1257,221,36,62,588,112,188,488
"44",48,"Myrciaria floribunda",1837385376,-28.10472,-48.68083,"gass84",24488912,199,67,44,2893,277,125,152,236,167,236,162,1440,183,77,27,508,250,508,261
"45",49,"Myrciaria floribunda",1424497025,-2.96056,-59.92806,"cdround,gass84,rdatm",19278722,271,84,82,469,327,225,102,267,277,278,266,2185,287,73,42,816,249,307,797
"46",50,"Myrciaria floribunda",1090432594,-12.91667,-38.35,"gass84",21344200,250,65,67,1105,300,203,97,246,262,263,234,1377,210,57,44,559,209,247,424
"47",51,"Myrciaria floribunda",1837379511,-17.45028,-52.14083,"cdround,gass84",22276989,229,122,71,1227,306,135,171,236,214,240,209,1645,304,15,72,783,52,422,80
"48",52,"Myrciaria floribunda",1253915317,10.92778,-85.47389,"cdround,rdatm",16392349,218,100,74,682,289,154,135,216,222,227,209,2696,419,36,60,1144,130,314,523
"49",53,"Myrciaria floribunda",1213665516,-14.88917,-48.97778,"gass84,iddatunl",21750025,247,100,68,762,317,172,145,247,242,255,235,1554,295,4,82,786,15,204,37
"50",54,"Myrciaria floribunda",1423895134,1.42167,-60.84833,"cdround,gass84",18362860,273,98,85,512,330,216,114,266,275,278,265,1861,360,47,68,956,157,223,857
"51",55,"Myrciaria floribunda",1265090481,-1.48583,-61.00889,"gass84",18967656,271,91,86,315,326,221,105,267,273,274,266,2358,347,103,40,956,359,366,857
"52",56,"Myrciaria floribunda",1077412981,-27.11083,-49.20639,"cdround,gass84",24281540,166,95,52,2863,259,78,181,202,131,202,130,1653,200,94,23,547,305,547,327
"53",59,"Myrciaria floribunda",1702656126,-6.44472,-39.65361,"gass84",19996329,264,106,74,1122,340,197,143,258,269,278,250,846,205,7,95,522,31,70,132
"54",60,"Myrciaria floribunda",1837451774,-14.74556,-42.57306,"gass84,iddatunl",21715619,210,110,73,1276,279,130,149,218,191,220,191,888,199,2,93,540,7,352,15
"55",62,"Myrciaria floribunda",1258170493,-18.10344,-63.59771,"gass84,iddatunl",22414954,204,120,69,1850,282,110,172,222,178,222,177,842,134,13,55,380,84,380,101
"56",64,"Myrciaria floribunda",1077249344,-13.965,-38.94722,"gass84,iddatunl",21560186,247,63,64,1059,296,199,97,242,240,260,232,2418,248,143,19,738,467,586,657
"57",65,"Myrciaria floribunda",1090154018,-1.67595,-47.76584,"gass84",19011174,266,96,85,317,326,214,112,263,270,270,262,2308,410,60,60,1063,203,246,1017
"58",66,"Myrciaria floribunda",1090152991,-1.7295,-48.87426,"gass84",19019788,269,96,89,284,325,218,107,267,272,272,265,2574,415,59,61,1198,211,251,1134
"59",67,"Myrciaria floribunda",1135948357,-22.5182,-44.5022,"gass84,iddatunl,preswcd",23331252,213,118,62,2234,299,110,189,238,182,240,182,1507,269,21,72,749,77,723,77
"60",68,"Myrciaria floribunda",1135948360,-22.606,-43.9423,"gass84,iddatunl,preswcd",23348546,206,115,61,2217,295,109,186,232,178,233,177,1364,235,23,66,658,85,596,101
"61",69,"Myrciaria floribunda",1135948392,-22.5679,-44.0349,"gass84,iddatunl,preswcd",23339904,208,112,60,2228,294,109,185,234,178,235,178,1351,235,21,68,661,79,607,79
"62",70,"Myrciaria floribunda",1135948362,-23.2541,-46.0008,"gass84,iddatunl,preswcd",23486736,190,99,59,2281,265,98,167,217,159,218,159,1308,221,26,63,621,101,581,101
"63",71,"Myrciaria floribunda",1135948352,-23.2192,-45.9776,"gass84,iddatunl,preswcd",23478097,192,100,59,2261,267,99,168,218,161,219,161,1287,222,25,64,615,98,576,98
"64",72,"Myrciaria floribunda",1090153848,-2.13439,-47.5557,"gass84",19106219,265,99,86,306,326,211,115,262,269,269,261,2242,406,60,64,1062,196,196,1035
"65",73,"Myrciaria floribunda",1135948372,-22.6471,-45.0495,"gass84,iddatunl,preswcd",23357159,201,121,62,2277,284,91,193,226,169,227,169,1436,243,22,68,687,84,664,84
"66",74,"Myrciaria floribunda",1135948388,-22.5959,-44.1389,"gass84,iddatunl,preswcd",23348541,203,115,61,2282,290,102,188,230,172,231,172,1401,249,19,71,697,75,651,75
"67",75,"Myrciaria floribunda",1270100981,-6.42472,-35.69917,"gass84,iddatunl",19996424,240,98,74,1233,307,176,131,244,247,252,221,611,125,6,74,312,28,103,163
"68",76,"Myrciaria floribunda",1087706897,-13.59306,-39.71667,"gass84,iddatunl",21482407,209,73,65,1272,266,155,111,190,203,223,190,1199,122,69,16,337,245,312,337
"69",77,"Myrciaria floribunda",1135948380,-22.5087,-44.8187,"gass84,iddatunl,preswcd",23331245,198,122,62,2252,281,86,195,223,166,223,166,1475,267,22,72,731,80,695,80
"70",78,"Myrciaria floribunda",1424448088,-19.90694,-40.805,"cdround,gass84",22787021,219,107,65,1689,298,134,164,233,198,240,196,1248,209,32,58,589,117,411,129
"71",79,"Myrciaria floribunda",1829094931,-23.44525,-46.62883,"gass84",23521281,175,102,61,2172,254,87,167,201,147,202,147,1409,238,34,60,661,121,612,121
"72",80,"Myrciaria floribunda",1213660183,-14.91833,-60.07389,"gass84,iddatunl",21758399,219,138,71,1275,305,112,193,227,201,231,199,1473,253,13,68,679,65,328,95
"73",81,"Myrciaria floribunda",1837451795,-14.51694,-42.53333,"gass84,iddatunl",21672420,216,110,71,1301,288,134,154,225,196,227,196,828,190,2,94,504,7,419,7
"74",82,"Myrciaria floribunda",1087690944,-10.70742,-37.12972,"gass84",20877669,249,69,65,1268,301,196,105,237,259,263,231,1385,246,38,62,648,119,201,535
"75",84,"Myrciaria floribunda",1320621352,18.0577,-66.2718,"gass84",14915370,239,102,73,1223,304,166,138,251,222,253,222,1395,210,43,45,562,153,480,153
"76",85,"Myrciaria floribunda",1253913025,10.94969,-85.50594,"cdround,rdatm",16392348,244,103,73,724,319,179,140,241,250,254,235,1942,376,6,80,1014,38,184,262
"77",86,"Myrciaria floribunda",1087691381,-11.03322,-37.73422,"gass84",20946775,242,91,67,1555,312,177,135,227,249,259,220,1022,153,37,47,418,134,190,360
"78",87,"Myrciaria floribunda",1090155348,-0.72889,-47.84806,"gass84",18812452,268,84,84,470,323,224,99,262,273,273,261,2766,536,21,82,1486,77,77,1328
"79",88,"Myrciaria floribunda",1087691662,-10.99833,-37.31028,"gass84",20938145,253,70,67,1213,304,201,103,250,257,266,235,1413,267,48,61,658,150,237,495
"80",89,"Myrciaria floribunda",1658216723,-11.11739,-37.25441,"gass84",20964066,253,70,67,1185,306,202,104,249,261,266,236,1416,261,50,59,657,154,241,489
"81",90,"Myrciaria floribunda",1424486658,-12.54944,-41.40889,"cdround,gass84,rdatm",21266367,232,114,76,1240,304,154,150,240,221,244,214,1138,167,23,53,464,97,409,153
"82",91,"Myrciaria floribunda",1499294947,-0.17417,-62.35111,"cdround,gass84,rdatm",18699784,270,98,89,348,326,217,109,266,272,274,265,2331,338,127,36,898,381,406,840
