"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Vitex polygama",1657213019,-10.4923,-37.0939,"gass84",20834470,243,80,66,1497,304,183,121,228,254,259,221,1161,199,34,61,542,107,177,455
"2",2,"Vitex polygama",1671186470,-22.32,-41.727222,"cdround,gass84,rdatm",23288119,229,86,58,1915,299,151,148,244,204,254,204,1127,173,42,43,449,129,341,129
"3",3,"Vitex polygama",1455890779,-23.186111,-47.307222,"cdround,gass84,rdatm",23469425,199,111,62,2321,278,100,178,225,167,225,167,1251,223,31,60,585,125,545,125
"4",4,"Vitex polygama",1440665503,-22.891389,-42.8575,"cdround,gass84",23409052,228,83,56,2082,302,154,148,253,202,256,202,1253,166,49,39,462,152,443,152
"5",5,"Vitex polygama",1423903954,-22.296944,-44.443889,"cdround,gass84,rdatm",23288054,176,121,63,2181,258,66,192,201,146,201,146,1606,285,20,74,817,76,739,76
"6",6,"Vitex polygama",1587291856,-19.656647,-43.319672,"gass84",22735121,196,115,64,1995,277,98,179,214,169,219,169,1510,336,10,84,825,37,610,54
"7",7,"Vitex polygama",1213528881,-19.1,-46.266667,"gass84",22622730,212,120,68,1556,288,114,174,223,194,228,188,1499,304,11,82,794,38,642,54
"8",8,"Vitex polygama",1077484498,-17.876111,-42.525278,"gass84",22372260,206,119,66,1781,289,111,178,221,183,225,180,1137,236,12,83,636,38,429,48
"9",9,"Vitex polygama",1087694921,-10.688611,-37.148333,"gass84",20877669,249,69,65,1268,301,196,105,237,259,263,231,1385,246,38,62,648,119,201,535
"10",10,"Vitex polygama",1087660091,-20.075833,-43.985833,"gass84,iddatunl",22821505,178,121,67,1782,258,78,180,194,157,196,152,1555,336,13,84,850,44,669,58
"11",11,"Vitex polygama",1135947608,-23.3085,-46.098,"gass84,iddatunl,preswcd",23495374,189,98,59,2257,265,99,166,216,159,217,159,1362,222,30,62,635,108,596,108
"12",12,"Vitex polygama",1089193739,-9.230397,-36.419798,"gass84",20575286,206,87,69,1435,273,147,126,188,216,219,184,1263,221,24,63,609,99,143,543
"13",13,"Vitex polygama",1077484128,-18.806944,-43.648333,"gass84",22562313,193,117,63,1843,278,95,183,208,170,212,166,1502,329,8,84,824,30,598,51
"14",14,"Vitex polygama",1094916825,-14.833333,-40.8,"gass84",21732941,197,99,67,1503,265,118,147,209,182,213,175,699,132,13,69,356,53,241,57
"15",15,"Vitex polygama",1457569218,-23.453333,-46.766111,"cdround,gass84",23521278,182,102,61,2184,260,93,167,207,153,208,153,1364,232,34,61,642,120,598,120
"16",17,"Vitex polygama",1571775729,-22,-43,"gass84,iddatunl",23227609,220,116,60,2385,310,117,193,248,188,249,188,1493,276,22,71,733,76,640,76
"17",18,"Vitex polygama",1094930105,-21,-42,"gass84",23020273,223,121,62,2138,314,121,193,241,193,248,193,1200,231,15,71,601,60,467,60
"18",19,"Vitex polygama",1090861410,-18.649197,-39.778123,"gass84",22527846,240,85,62,1553,309,173,136,253,220,261,220,1299,179,57,38,494,194,356,194
"19",20,"Vitex polygama",1090580759,-22.873889,-47.083056,"gass84",23400311,194,116,63,2374,273,90,183,219,161,219,161,1317,228,28,65,637,102,578,102
"20",21,"Vitex polygama",1424482359,-22.916667,-42.233333,"cdround,gass84,rdatm",23417707,230,68,56,1786,292,171,121,243,209,254,209,917,122,40,32,320,127,267,127
"21",22,"Vitex polygama",1423911355,-22.696944,-43.937222,"cdround,gass84",23365826,204,116,61,2240,293,104,189,230,175,231,174,1388,237,24,65,666,90,603,106
"22",23,"Vitex polygama",1077482468,-18.200833,-43.582778,"gass84",22432715,188,103,60,1714,275,106,169,202,169,206,163,1485,340,9,86,836,32,571,53
"23",24,"Vitex polygama",1424447958,-21.089444,-44.143333,"cdround,gass84,iddatunl",23037501,199,120,64,2056,282,97,185,217,171,223,171,1462,296,14,79,750,49,629,67
"24",26,"Vitex polygama",1087720838,-19.533333,-49.016667,"gass84,txmatfuz",22709064,235,131,69,1757,315,126,189,249,211,249,207,1385,255,10,77,703,38,644,65
"25",27,"Vitex polygama",1424484632,-22.95,-42.883333,"cdround,gass84,rdatm",23417691,231,82,56,2073,305,159,146,256,206,260,206,1220,154,51,37,435,156,423,156
"26",28,"Vitex polygama",1090905377,-9.076056,-38.142806,"cdround,gass84",20540685,219,101,67,1869,294,145,149,224,222,236,190,735,108,15,47,282,69,170,214
"27",29,"Vitex polygama",1087653327,-22.5765,-45.324028,"gass84",23339873,152,120,63,2256,229,40,189,176,120,176,120,1819,335,27,73,926,104,855,104
"28",30,"Vitex polygama",1090630275,-19.049654,-43.742965,"gass84,iddatunl",22614151,196,119,64,1814,279,95,184,211,174,215,169,1495,314,8,84,817,29,600,49
"29",31,"Vitex polygama",1423929989,-22.319722,-42.3375,"cdround,gass84",23288104,176,99,59,2048,258,91,167,194,152,202,149,1437,248,29,63,660,104,580,129
"30",32,"Vitex polygama",1086733190,-14.169167,-39.033611,"gass84",21603384,246,63,64,1022,295,198,97,241,241,259,232,2281,239,136,20,707,438,552,624
"31",33,"Vitex polygama",1094905594,-13.696944,-39.016111,"gass84",21499704,246,64,64,1113,296,197,99,241,238,259,230,2211,244,122,20,684,426,541,599
"32",34,"Vitex polygama",1077299190,-14.569167,-48.483889,"gass84,iddatunl",21680917,241,101,68,749,312,165,147,241,236,249,229,1686,306,4,81,848,16,221,36
"33",35,"Vitex polygama",1094903160,-20.208333,-44.468333,"gass84",22847413,199,129,68,1854,280,92,188,214,176,218,171,1426,306,10,87,795,33,616,48
"34",36,"Vitex polygama",1087648873,-19.829722,-44.0475,"gass84",22769663,210,122,67,1766,289,108,181,224,191,227,184,1381,299,10,87,789,33,582,48
"35",37,"Vitex polygama",1089180051,-9.255139,-36.460444,"gass84,iddatunl",20583925,223,90,68,1536,293,162,131,205,233,238,200,1372,224,27,63,665,113,122,594
"36",38,"Vitex polygama",1796263877,-9.25722,-36.44542,"gass84,iddatunl",20583926,221,89,68,1477,290,160,130,204,230,235,199,1413,232,28,63,683,117,215,615
