"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Ocotea corymbosa",1316178257,-23.982444,-54.239806,"gass84,iddatunl",23633419,219,117,57,2826,316,113,203,238,188,248,178,1562,187,67,26,514,257,476,339
"2",2,"Ocotea corymbosa",1801097533,-17.912554,-43.786536,"gass84,iddatunl",22372230,191,110,63,1683,275,103,172,204,172,208,166,1384,314,8,86,782,26,544,45
"3",3,"Ocotea corymbosa",1801097170,-18.904722,-43.427222,"gass84",22579598,206,125,65,1995,292,100,192,224,180,227,177,1606,380,8,87,900,33,621,58
"4",5,"Ocotea corymbosa",1423909539,-22.3575,-49.0275,"gass84,preswcd",23296584,206,127,65,2404,293,99,194,234,175,234,173,1232,216,27,62,589,112,589,131
"5",6,"Ocotea corymbosa",1143421846,-27.81,-49.949722,"cdround,gass84",24428402,151,102,54,2857,249,61,188,186,127,186,115,1565,168,104,16,454,319,454,321
"6",7,"Ocotea corymbosa",1420315368,-21.586389,-47.299167,"gass84",23141105,206,121,66,2091,284,101,183,227,177,227,175,1389,260,18,74,706,68,644,89
"7",8,"Ocotea corymbosa",1213525335,-22.813889,-48.742778,"gass84",23391631,199,125,65,2270,285,95,190,225,168,225,168,1305,227,31,61,617,117,617,137
"8",9,"Ocotea corymbosa",1658213777,-22.526667,-45.266389,"gass84",23331234,160,123,63,2256,240,46,194,185,129,185,129,1772,331,26,74,913,96,833,96
"9",10,"Ocotea corymbosa",1086916839,-23.003056,-48.814444,"gass84",23434829,201,127,66,2220,289,97,192,227,172,227,172,1296,213,35,56,591,129,545,152
"10",12,"Ocotea corymbosa",1090761230,-22.045578,-53.396669,"gass84",23235999,229,121,66,2029,313,132,181,244,205,249,200,1385,191,26,44,513,150,492,184
"11",13,"Ocotea corymbosa",1098941550,-15.5725,-48.169722,"gass84,iddatunl",21888284,222,104,70,904,289,142,147,225,213,229,207,1424,271,5,78,688,24,197,40
"12",14,"Ocotea corymbosa",1098942585,-19.720992,-44.155489,"gass84",22752381,208,124,67,1722,287,104,183,221,191,224,183,1371,297,9,88,784,31,580,46
"13",15,"Ocotea corymbosa",1090755033,-19.697181,-55.330833,"gass84",22743473,235,119,68,1831,313,139,174,251,209,251,208,1459,246,34,56,646,111,610,168
"14",16,"Ocotea corymbosa",1587291772,-19.0114,-43.394997,"gass84",22605519,202,123,64,1981,287,97,190,218,175,223,173,1655,389,9,86,922,36,635,60
"15",17,"Ocotea corymbosa",1587291725,-19.046492,-43.388683,"gass84",22614159,201,122,64,1985,285,97,188,218,174,222,172,1650,385,9,86,917,35,634,59
"16",18,"Ocotea corymbosa",1090757106,-25.026722,-47.895639,"gass84",23849571,226,87,50,2875,310,138,172,262,189,262,189,2429,367,82,45,1010,303,1010,303
"17",19,"Ocotea corymbosa",1829094799,-23.394611,-46.454278,"gass84",23512646,181,100,59,2256,259,91,168,208,151,209,151,1400,244,31,64,670,109,649,109
"18",20,"Ocotea corymbosa",1087538183,-13.8875,-40.751556,"gass84,iddatunl",21542862,235,96,70,1369,299,163,136,246,214,249,214,530,115,3,84,295,14,213,14
"19",21,"Ocotea corymbosa",1090628985,-18.123694,-43.448472,"gass84,iddatunl",22415438,212,118,65,1848,296,115,181,228,188,232,185,1275,275,7,87,729,24,516,40
"20",22,"Ocotea corymbosa",1077475810,-23.910917,-52.754556,"gass84",23616174,207,120,61,2838,299,103,196,240,181,240,168,1414,162,67,24,442,263,442,337
"21",23,"Ocotea corymbosa",1077475782,-23.912167,-52.75,"gass84",23616175,204,120,62,2790,295,102,193,236,179,236,166,1436,164,68,24,454,265,454,338
