"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Cariniana estrellensis",1835736435,-21.971944,-41.946944,"cdround,gass84,rdatm",23218994,202,102,60,2125,281,111,170,219,174,230,174,1364,226,30,57,610,111,506,111
"2",2,"Cariniana estrellensis",1819183425,-21.878611,-41.919722,"cdround,gass84,iddatunl",23201714,190,104,61,2087,269,99,170,207,162,217,162,1410,235,31,58,637,113,527,113
"3",3,"Cariniana estrellensis",1585335000,-21.718056,-43.925,"cdround,gass84",23167106,179,109,64,1891,257,88,169,200,154,201,153,1590,295,18,75,807,65,709,83
"4",4,"Cariniana estrellensis",1585197123,-20.527139,-55.533222,"gass84",22916268,238,120,67,2130,317,138,179,258,208,258,207,1441,233,30,51,608,122,608,188
"5",5,"Cariniana estrellensis",1077406988,-26.8225,-48.778611,"cdround,gass84",24221070,199,91,50,2924,286,106,180,236,161,236,161,1629,216,80,29,585,275,585,275
"6",6,"Cariniana estrellensis",1423894524,-15.118056,-58.383056,"cdround,gass84,rdatm",21792999,245,132,71,1383,325,140,185,253,228,257,223,1565,292,12,72,735,53,360,81
"7",7,"Cariniana estrellensis",1291041172,-23.4,-51.933333,"gass84,iddatunl",23512514,182,123,63,2495,270,77,193,211,161,211,146,1278,165,45,35,468,182,468,240
"8",8,"Cariniana estrellensis",1424497768,-20.426111,-41.5775,"cdround,gass84,muluriiv,rdatm",22899323,197,125,65,1898,288,96,192,213,175,218,171,1294,222,22,65,637,88,478,107
"9",10,"Cariniana estrellensis",1123831410,-20.058333,-40.651944,"gass84",22821585,210,101,64,1658,287,130,157,224,189,231,188,1278,205,38,52,576,140,401,151
"10",12,"Cariniana estrellensis",1090888220,-20.4642,-41.4131,"gass84",22907967,205,120,64,1874,294,109,185,221,183,226,179,1258,214,24,63,608,93,448,112
