"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Copaifera langsdorffii",1563172386,-25.69278,-54.43306,"cdround,gass84",23987654,211,134,55,3547,325,84,241,230,178,256,165,1716,210,91,20,506,329,468,385
"2",3,"Copaifera langsdorffii",1585208988,-0.75633,-48.51545,"gass84",18821076,274,74,82,550,321,231,90,268,280,280,266,2735,518,20,79,1468,88,153,1326
"3",4,"Copaifera langsdorffii",1585208904,-25.08958,-53.66917,"gass84",23866712,184,132,60,3002,290,73,217,220,155,220,144,1849,215,101,21,549,379,549,411
"4",5,"Copaifera langsdorffii",1802516604,-12.86667,-43.15,"gass84,iddatunl",21326805,253,133,74,996,340,161,179,257,242,267,240,810,159,0,88,439,3,222,12
"5",6,"Copaifera langsdorffii",1806846774,-18.12171,-53.67642,"gass84",22415192,243,125,69,1555,323,143,180,253,225,257,218,1553,258,17,67,718,67,400,105
"6",7,"Copaifera langsdorffii",1806846958,-18.12642,-53.69772,"gass84,txmatfuz",22423832,234,125,69,1531,315,135,180,244,217,249,210,1579,259,18,66,721,70,411,109
"7",9,"Copaifera langsdorffii",1801097004,-18.91875,-43.42581,"gass84",22588238,208,126,64,2011,294,100,194,225,181,229,178,1625,387,8,87,912,33,626,58
"8",10,"Copaifera langsdorffii",1324953554,-11.21667,-41.15,"gass84,iddatunl",20989893,219,105,73,1374,288,145,143,230,205,232,198,555,109,5,82,294,19,228,21
"9",11,"Copaifera langsdorffii",1423920099,-11.08444,-41.31417,"cdround,gass84",20963969,210,105,73,1272,278,135,143,219,197,221,190,614,110,6,78,313,23,261,24
"10",12,"Copaifera langsdorffii",1801097561,-17.89016,-43.74364,"gass84,iddatunl",22372231,194,111,64,1683,279,106,173,208,175,212,170,1361,309,7,87,773,24,537,43
"11",13,"Copaifera langsdorffii",1291007321,-17.72667,-54.75639,"gass84",22337406,244,125,68,1652,325,142,183,256,225,259,218,1477,245,17,66,699,68,363,107
"12",14,"Copaifera langsdorffii",1570749972,-11.21667,-42.5,"gass84,iddatunl",20989861,240,135,72,1110,327,142,185,246,224,252,224,716,127,0,88,362,3,164,3
"13",15,"Copaifera langsdorffii",1801096150,-18.27139,-43.61194,"gass84,iddatunl",22449994,194,107,61,1729,281,108,173,209,174,213,169,1436,333,8,87,812,28,560,48
"14",17,"Copaifera langsdorffii",1801097058,-18.90972,-43.42361,"gass84,iddatunl",22579598,206,125,65,1995,292,100,192,224,180,227,177,1606,380,8,87,900,33,621,58
"15",18,"Copaifera langsdorffii",1571707193,-22.43167,-43.27139,"cdround,gass84,rdatm",23314002,159,96,59,1959,237,75,162,183,134,185,134,1805,301,42,60,822,142,742,142
"16",19,"Copaifera langsdorffii",1585197106,-20.52347,-55.53078,"gass84",22916268,238,120,67,2130,317,138,179,258,208,258,207,1441,233,30,51,608,122,608,188
"17",20,"Copaifera langsdorffii",1427600797,-17.92111,-43.91417,"cdround,gass84,rdatm",22380867,195,112,64,1693,279,105,174,208,175,212,170,1368,315,6,87,774,23,543,43
"18",21,"Copaifera langsdorffii",1801097344,-17.09806,-41.86722,"gass84",22208116,209,124,69,1694,294,116,178,223,186,228,185,960,184,14,78,526,46,350,54
"19",22,"Copaifera langsdorffii",1213665677,-14.19833,-49.29194,"gass84,iddatunl",21603137,258,106,69,726,332,179,153,259,252,266,247,1658,324,2,84,871,15,198,30
"20",23,"Copaifera langsdorffii",1303587510,-20.44583,-43.90583,"gass84",22899267,179,118,67,1845,258,82,176,195,155,199,152,1548,331,15,82,837,51,660,62
