"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Vernonanthura divaricata",1587298508,-26.908333,-49.677778,"cdround,gass84",24238328,188,105,53,3063,288,93,195,225,150,225,149,1508,170,86,20,476,290,469,311
"2",2,"Vernonanthura divaricata",1802516712,-22.351667,-42.540833,"gass84,iddatunl",23296740,171,100,59,2068,253,85,168,194,146,197,143,1488,261,32,63,684,110,601,134
"3",3,"Vernonanthura divaricata",1829132500,-23.239577,-46.935253,"gass84",23478074,171,108,61,2281,249,74,175,197,139,197,139,1368,233,31,64,657,108,604,108
"4",4,"Vernonanthura divaricata",1316181609,-20.271944,-43.358889,"gass84,preneglat,preneglon",22864720,204,116,62,2098,286,101,185,222,174,227,174,1309,259,10,82,721,35,539,35
"5",5,"Vernonanthura divaricata",1455395599,-22.526667,-45.266389,"gass84",23331234,160,123,63,2256,240,46,194,185,129,185,129,1772,331,26,74,913,96,833,96
"6",6,"Vernonanthura divaricata",1213523969,-26.28,-48.961944,"cdround,gass84",24108745,204,86,50,2864,290,119,171,241,168,241,168,1660,231,78,33,624,267,624,267
"7",7,"Vernonanthura divaricata",1424483233,-22.748055,-44.616667,"cdround,gass84,rdatm",23374450,140,120,63,2086,219,31,188,164,111,165,111,1848,312,31,68,905,115,828,115
"8",8,"Vernonanthura divaricata",1621081570,-22.253,-45.1612,"gass84",23279397,182,134,65,2290,267,62,205,206,150,207,149,1605,297,21,75,835,79,731,95
"9",9,"Vernonanthura divaricata",1829095193,-23.439472,-46.703944,"gass84",23521280,175,102,61,2195,253,86,167,201,146,202,146,1412,237,35,60,660,123,612,123
"10",10,"Vernonanthura divaricata",1424494938,-20.092778,-43.8125,"cdround,gass84",22830149,202,122,65,1975,283,97,186,219,175,223,173,1416,318,10,88,808,34,602,52
"11",12,"Vernonanthura divaricata",1090883987,-20.368569,-41.477222,"gass84,iddatunl",22882045,180,121,65,1826,267,82,185,196,159,200,155,1377,229,27,62,661,105,502,123
"12",13,"Vernonanthura divaricata",1135821323,-23.249722,-45.943889,"gass84",23478098,194,100,59,2269,269,101,168,220,163,221,163,1278,221,25,63,609,100,571,100
"13",14,"Vernonanthura divaricata",1563894774,-14.4,-39.06,"gass84",21646583,240,63,64,971,289,192,97,243,237,252,227,2021,211,121,18,597,390,506,580
"14",15,"Vernonanthura divaricata",1587292236,-20.068583,-43.356703,"gass84",22821520,204,115,62,2057,286,102,184,222,175,227,175,1352,278,11,84,752,34,559,34
"15",16,"Vernonanthura divaricata",1275092440,-20.336659,-41.039428,"gass84,preswcd",22882056,183,110,64,1739,266,96,170,199,163,204,160,1360,216,35,55,620,131,458,147
"16",17,"Vernonanthura divaricata",1143413023,-23.064444,-46.931111,"gass84",23443514,185,112,62,2313,264,85,179,210,153,210,153,1312,222,29,64,629,103,581,103
"17",18,"Vernonanthura divaricata",1563168234,-13.946111,-39.686111,"gass84,iddatunl",21551528,218,69,64,1220,272,165,107,203,211,232,200,1442,141,90,14,390,295,361,383
"18",19,"Vernonanthura divaricata",1077484196,-19.961667,-42.033333,"gass84",22804272,191,123,65,1932,276,88,188,207,167,211,163,1301,239,19,72,674,71,512,84
"19",20,"Vernonanthura divaricata",1424512310,-22.416667,-44.516667,"cdround,gass84",23313972,212,119,62,2259,299,108,191,238,181,240,181,1507,270,20,73,753,73,720,73
"20",21,"Vernonanthura divaricata",1090888147,-20.519444,-41.086944,"gass84,iddatunl",22916614,164,109,64,1738,246,77,169,179,144,185,141,1441,224,39,53,645,141,491,158
"21",22,"Vernonanthura divaricata",1424477477,-22.501111,-45.137778,"cdround,gass84,rdatm",23331237,155,124,63,2249,235,41,194,179,123,180,123,1823,338,26,74,931,99,851,99
"22",24,"Vernonanthura divaricata",1077240989,-12.966667,-38.5,"gass84",21352837,251,66,66,1118,303,204,99,245,251,264,235,1782,285,75,45,741,276,332,531
